,Unnamed: 0,player,nfl,dk_name
90,90,Julius Thomas,15.8,Julius Thomas
91,91,Rishard Matthews,15.6,Rishard Matthews
92,92,Geno Smith,12.66,Geno Smith
93,93,Taylor Gabriel,15.2,Taylor Gabriel
94,94,Davante Adams,14.8,Davante Adams
95,95,Eric Ebron,14.8,Eric Ebron
96,96,John Brown,14.0,John Brown
97,97,Charles Clay,14.0,Charles Clay
98,98,Owen Daniels,13.2,Owen Daniels
99,99,Matt Jones,11.5,Matt Jones
100,100,Brandon Coleman,13.0,Brandon Coleman
101,101,Kirk Cousins,10.42,Kirk Cousins
102,102,Brian Quick,12.6,Brian Quick
103,103,DeAngelo Williams,10.1,DeAngelo Williams
104,104,Karlos Williams,9.3,Karlos Williams
105,105,Jeremy Hill,11.5,Jeremy Hill
106,106,James White,12.0,James White
107,107,Ryan Mathews,9.0,Ryan Mathews
108,108,Sam Bradford,8.44,Sam Bradford
109,109,Calvin Johnson,14.2,Calvin Johnson
110,110,Darren Sproles,11.0,Darren Sproles
111,111,James Starks,9.2,James Starks
112,112,Charcandrick West,8.1,Charcandrick West
113,113,Duke Johnson,9.4,Duke Johnson Jr.
114,114,Willie Snead,12.6,Willie Snead
115,115,Dexter McCluster,8.7,Dexter McCluster
116,116,Jordan Matthews,12.0,Jordan Matthews
117,117,Kyle Rudolph,11.8,Kyle Rudolph
118,118,Golden Tate,11.6,Golden Tate
119,119,Emmanuel Sanders,11.4,Emmanuel Sanders
120,120,Isaiah Crowell,6.5,Isaiah Crowell
121,121,Jamison Crowder,10.8,Jamison Crowder
122,122,Jordan Cameron,10.8,Jordan Cameron
123,123,Andre Ellington,7.0,Andre Ellington
124,124,Charles Sims,7.1,Charles Sims
125,125,Tavon Austin,8.2,Tavon Austin
126,126,Ryan Fitzpatrick,6.3,Ryan Fitzpatrick
127,127,Heath Miller,10.6,Heath Miller
128,128,Benjamin Watson,10.6,Benjamin Watson
129,129,Zach Ertz,10.4,Zach Ertz
130,130,Chris Johnson,6.4,Chris Johnson
131,131,David Johnson,6.8,David Johnson
132,132,Shane Vereen,7.9,Shane Vereen
133,133,Alfred Blue,5.8,Alfred Blue
134,134,Rueben Randle,10.0,Rueben Randle
135,135,Marqise Lee,9.7,Marqise Lee
136,136,De'Anthony Thomas,7.5,De'Anthony Thomas
137,137,Harry Douglas,9.6,Harry Douglas
138,138,Mohamed Sanu,9.3,Mohamed Sanu
139,139,Ka'Deem Carey,6.0,Ka'Deem Carey
140,140,Ted Ginn,9.4,Ted Ginn Jr.
141,141,Darrius Heyward-Bey,9.2,Darrius Heyward-Bey
142,142,LeSean McCoy,5.4,LeSean McCoy
143,143,Cecil Shorts,9.2,Cecil Shorts III
144,144,Fozzy Whittaker,6.0,Fozzy Whittaker
145,145,Denard Robinson,5.3,Denard Robinson
146,146,Jeremy Kerley,8.4,Jeremy Kerley
147,147,Joique Bell,5.1,Joique Bell
148,148,Eric Decker,8.4,Eric Decker
149,149,Jarius Wright,7.7,Jarius Wright
150,150,C.J. Anderson,5.0,C.J. Anderson
151,151,Andrew Hawkins,8.1,Andrew Hawkins
152,152,Ameer Abdullah,5.1,Ameer Abdullah
153,153,Kenny Britt,7.7,Kenny Britt
154,154,Kenny Stills,7.8,Kenny Stills
155,155,Danny Amendola,7.6,Danny Amendola
156,156,Chris Givens,7.6,Chris Givens
157,157,Christine Michael,4.1,Christine Michael
158,158,Thomas Rawls,3.9,Thomas Rawls
159,159,Theo Riddick,5.4,Theo Riddick
160,160,Jaelen Strong,7.6,Jaelen Strong
161,161,Robert Woods,7.6,Robert Woods
162,162,Michael Floyd,7.4,Michael Floyd
163,163,Ty Montgomery,7.4,Ty Montgomery
164,164,Terrance Williams,7.4,Terrance Williams
165,165,Marlon Brown,7.2,Marlon Brown
166,166,Scott Chandler,7.2,Scott Chandler
167,167,Charles Johnson,7.1,Charles Johnson
168,168,Greg Jennings,7.0,Greg Jennings
169,169,Cordarrelle Patterson,5.9,Cordarrelle Patterson
170,170,Corey Brown,6.4,Corey Brown
171,171,Tre Mason,4.1,Tre Mason
172,172,Stevan Ridley,3.8,Stevan Ridley
173,173,Benny Cunningham,5.3,Benny Cunningham
174,174,Clay Harbor,6.6,Clay Harbor
175,175,Bobby Rainey,4.9,Bobby Rainey
176,176,Vernon Davis,6.4,Vernon Davis
177,177,Josh Huff,6.4,Josh Huff
178,178,Marcedes Lewis,6.4,Marcedes Lewis
179,179,Maxx Williams,6.4,Maxx Williams
180,180,Javorius Allen,4.0,Javorius Allen
181,181,Rashad Jennings,3.6,Rashad Jennings
182,182,Mychal Rivera,5.8,Mychal Rivera
183,183,Andre Caldwell,5.6,Andre Caldwell
184,184,Virgil Green,5.6,Virgil Green
185,185,Dorial Green-Beckham,5.6,Dorial Green-Beckham
186,186,Brian Hartline,5.6,Brian Hartline
187,187,Justin Hunter,5.6,Justin Hunter
188,188,Mike Tolbert,4.3,Mike Tolbert
189,189,Andre Williams,3.2,Andre Williams
190,190,Knile Davis,3.5,Knile Davis
191,191,Devin Funchess,5.4,Devin Funchess
192,192,Toby Gerhart,3.5,Toby Gerhart
193,193,Garrett Graham,5.4,Garrett Graham
194,194,Matt Asiata,3.3,Matt Asiata
195,195,Jason Avant,5.2,Jason Avant
196,196,Jermaine Kearse,5.1,Jermaine Kearse
197,197,Brent Celek,5.0,Brent Celek
198,198,Aaron Dobson,5.0,Aaron Dobson
199,199,Gavin Escobar,5.0,Gavin Escobar
200,200,Nelson Agholor,4.8,Nelson Agholor
201,201,Nate Washington,4.8,Nate Washington
202,202,Cole Beasley,4.6,Cole Beasley
203,203,Jerricho Cotchery,4.6,Jerricho Cotchery
204,204,Dan Herron,3.0,Daniel Herron
205,205,Jerick McKinnon,3.1,Jerick McKinnon
206,206,Andre Roberts,4.5,Andre Roberts
207,207,Brandon Bolden,2.7,Brandon Bolden
208,208,Anthony Fasano,4.4,Anthony Fasano
209,209,Bryan Walters,4.4,Bryan Walters
210,210,Lance Kendricks,4.2,Lance Kendricks
211,211,Marquess Wilson,4.2,Marquess Wilson
212,212,Jeff Cumberland,4.0,Jeff Cumberland
213,213,Ed Dickson,4.0,Ed Dickson
214,214,Chris Thompson,3.1,Chris Thompson
215,215,Jared Cook,3.8,Jared Cook
216,216,Jermaine Gresham,3.8,Jermaine Gresham
217,217,Jordan Norwood,3.8,Jordan Norwood
218,218,Markus Wheaton,3.7,Markus Wheaton
219,219,Kevin White,3.8,NaN
220,220,Jay Ajayi,2.7,Jay Ajayi
221,221,Tyler Lockett,3.5,Tyler Lockett
222,222,Rod Streater,3.6,Rod Streater
223,223,Fred Jackson,2.6,Fred Jackson
224,224,Cameron Artis-Payne,2.0,Cameron Artis-Payne
225,225,Riley Cooper,3.2,Riley Cooper
226,226,Chris Gragg,3.2,Chris Gragg
227,227,Andre Holmes,3.2,Andre Holmes
228,228,Keith Mumphery,3.2,Keith Mumphery
229,229,DeVante Parker,3.2,DeVante Parker
230,230,Devin Smith,3.2,Devin Smith
231,231,Miles Austin,3.0,Miles Austin
232,232,Orleans Darkwa,1.6,Orleans Darkwa
233,233,Rhett Ellison,3.0,Rhett Ellison
234,234,Chris Hogan,3.0,Chris Hogan
235,235,Jesse James,3.0,Jesse James
236,236,Bishop Sankey,1.8,Bishop Sankey
237,237,Luke Willson,3.0,Luke Willson
238,238,Timothy Wright,3.0,NaN
239,239,Crockett Gillmore,2.8,Crockett Gillmore
240,240,Dwayne Harris,2.8,Dwayne Harris
241,241,Stepfan Taylor,1.9,Stepfan Taylor
242,242,Damien Williams,1.9,Damien Williams
243,243,Nick Boyle,2.6,Nick Boyle
244,244,Derek Carrier,2.6,Derek Carrier
245,245,Chris Matthews,2.6,Chris Matthews
246,246,Chris Polk,1.7,Chris Polk
247,247,Brandon Myers,2.4,Brandon Myers
248,248,Darren Fells,2.0,Darren Fells
249,249,Marcel Reece,1.6,Marcel Reece
250,250,Jeff Janis,1.8,Jeff Janis
251,251,Albert Wilson,1.8,Albert Wilson
252,252,Dwayne Bowe,1.6,Dwayne Bowe
253,253,Sammie Coates,1.6,Sammie Coates
254,254,Cody Latimer,1.6,Cody Latimer
255,255,J.J. Nelson,1.6,J.J. Nelson
256,256,Dion Sims,1.6,Dion Sims
257,257,Chris Conley,1.4,Chris Conley
258,258,Josh Hill,1.4,Josh Hill
259,259,Tyler Kroft,1.4,Tyler Kroft
260,260,Lance Moore,1.4,Lance Moore
261,261,MyCole Pruitt,1.4,MyCole Pruitt
262,262,Paul Richardson,1.4,NaN
263,263,Jake Stoneburner,1.4,Jake Stoneburner
264,264,Clive Walford,1.4,Clive Walford
265,265,Kennard Backman,1.2,Kennard Backman
266,266,Rex Burkhead,0.8,Rex Burkhead
267,267,Juwan Thompson,0.7,Juwan Thompson
268,268,Anthony Dixon,0.6,NaN
269,269,Jonathan Grimes,0.6,Jonathan Grimes
270,270,Cedric Peerman,0.6,Cedric Peerman
271,271,Bernard Pierce,0.6,Bernard Pierce
272,272,Kamar Aiken,0.6,Kamar Aiken
273,273,John Kuhn,0.4,John Kuhn
