Name,Position,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,fftoday,nfl,cbs,fleaflicker,espn,fox,fire,average,max,min,range,rel_range
Andre Roberts,WR,3000,NO@Was 01:00PM ET,3.5,Was,,4.5,,4.3,,2.66,,3.82,4.5,2.66,1.84,0.48167539267
Jacoby Jones,WR,3000,Cle@Pit 01:00PM ET,0.0,Pit,,,,,,,1.215,1.215,1.215,1.215,0.0,0.0
Riley Cooper,WR,3000,Mia@Phi 01:00PM ET,5.438,Phi,4.0,3.2,5.67,2.6,5.08,11.24,3.989,5.11128571429,11.24,2.6,8.64,1.69037703681
Fred Jackson,RB,3000,Ari@Sea 08:30PM ET,5.325,Sea,2.5,2.6,,2.7,4.15,0.35,3.782,2.68033333333,4.15,0.35,3.8,1.41773411267
Boobie Dixon,RB,3000,Buf@NYJ 08:25PM ET,2.113,Buf,,,,,,,,,,,,
Jeremy Ross,WR,3000,Jax@Bal 01:00PM ET,4.25,Bal,,,,,3.17,,8.474,5.822,8.474,3.17,5.304,0.91102713844
Toby Gerhart,RB,3000,Jax@Bal 01:00PM ET,1.94,Jax,,3.5,3.01,3.7,,0.22,,2.6075,3.7,0.22,3.48,1.33461169703
Chase Reynolds,RB,3000,Chi@StL 01:00PM ET,0.0,StL,,,,,,,,,,,,
C.J. Spiller,RB,3000,NO@Was 01:00PM ET,8.05,NO,7.0,15.4,10.93,14.9,10.17,6.26,5.922,10.0831428571,15.4,5.922,9.478,0.939984698648
Joseph Morgan,WR,3000,Jax@Bal 01:00PM ET,0.0,Bal,,,,,,,1.001,1.001,1.001,1.001,0.0,0.0
Fozzy Whittaker,RB,3000,Car@Ten 01:00PM ET,1.638,Car,,6.0,3.09,6.6,1.57,0.56,,3.564,6.6,0.56,6.04,1.69472502806
Marcus Easley,WR,3000,Buf@NYJ 08:25PM ET,1.829,Buf,,,,,,2.58,,2.58,2.58,2.58,0.0,0.0
Stevan Ridley,RB,3000,Buf@NYJ 08:25PM ET,0.0,NYJ,,3.8,3.13,4.4,,0.09,3.801,3.0442,4.4,0.09,4.31,1.4158071086
Matt Asiata,RB,3000,Min@Oak 04:05PM ET,2.663,Min,,3.3,3.1,3.6,3.28,3.61,1.083,2.9955,3.61,1.083,2.527,0.84359873143
Charles Johnson,WR,3000,Min@Oak 04:05PM ET,3.617,Min,4.5,7.1,5.13,6.6,3.32,2.9,4.235,4.82642857143,7.1,2.9,4.2,0.870208672488
Brian Quick,WR,3000,Chi@StL 01:00PM ET,0.88,StL,,12.6,5.13,12.3,5.78,2.85,4.01,7.11166666667,12.6,2.85,9.75,1.37098664167
Daniel Herron,RB,3000,Buf@NYJ 08:25PM ET,2.9,Buf,,3.0,,3.3,,0.01,1.6726,1.99565,3.3,0.01,3.29,1.64858567384
Denarius Moore,WR,3000,Buf@NYJ 08:25PM ET,-0.25,Buf,,,,,,0.24,,0.24,0.24,0.24,0.0,0.0
Joe Banyard,RB,3000,Jax@Bal 01:00PM ET,0.0,Jax,,,,,,,,,,,,
Jeremy Kerley,WR,3000,Buf@NYJ 08:25PM ET,5.188,NYJ,6.0,8.4,5.61,8.3,5.59,6.46,4.281,6.37728571429,8.4,4.281,4.119,0.64588606886
Anthony Sherman,RB,3000,KC@Den 04:25PM ET,0.413,KC,,,1.77,,,0.04,,0.905,1.77,0.04,1.73,1.91160220994
Will Tukuafu,RB,3000,Ari@Sea 08:30PM ET,0.0,Sea,,,,,,,,,,,,
Robert Turbin,RB,3000,Cle@Pit 01:00PM ET,2.933,Cle,,,,,1.55,,,1.55,1.55,1.55,0.0,0.0
Bilal Powell,RB,3000,Buf@NYJ 08:25PM ET,7.36,NYJ,,,6.3,,,,,6.3,6.3,6.3,0.0,0.0
Will Johnson,RB,3000,Cle@Pit 01:00PM ET,0.744,Pit,,,3.36,,1.31,0.04,,1.57,3.36,0.04,3.32,2.11464968153
Bobby Rainey,RB,3000,Dal@TB 01:00PM ET,0.738,TB,,4.9,,5.3,,0.18,1.41,2.9475,5.3,0.18,5.12,1.73706530958
Roy Helu Jr.,RB,3000,Min@Oak 04:05PM ET,3.133,Oak,,,7.18,,,0.04,,3.61,7.18,0.04,7.14,1.97783933518
Isaiah Pead,RB,3000,Cle@Pit 01:00PM ET,-0.35,Pit,,,,,,,,,,,,
George Winn,RB,3000,Det@GB 01:00PM ET,0.0,Det,,,,,,,,,,,,
Kenjon Barner,RB,3000,Mia@Phi 01:00PM ET,0.0,Phi,,,,,,0.08,,0.08,0.08,0.08,0.0,0.0
Brice Butler,WR,3000,Dal@TB 01:00PM ET,3.45,Dal,,,,,,,,,,,,
Cole Beasley,WR,3000,Dal@TB 01:00PM ET,9.575,Dal,6.5,4.6,7.2,4.3,3.78,9.62,5.529,5.93271428571,9.62,3.78,5.84,0.984372366298
Zach Line,RB,3000,Min@Oak 04:05PM ET,2.45,Min,,,3.24,,,,,3.24,3.24,3.24,0.0,0.0
Brenton Bersin,WR,3000,Car@Ten 01:00PM ET,1.95,Car,,,,,,,,,,,,
Derrick Coleman,RB,3000,Ari@Sea 08:30PM ET,0.2,Sea,,,1.25,,,0.03,,0.64,1.25,0.03,1.22,1.90625
Jonathan Grimes,RB,3000,Hou@Cin 08:30PM ET,4.283,Hou,,0.6,7.72,0.5,7.37,2.05,5.04,3.88,7.72,0.5,7.22,1.86082474227
Frankie Hammond Jr.,WR,3000,KC@Den 04:25PM ET,0.0,KC,,,,,,0.01,,0.01,0.01,0.01,0.0,0.0
Jaron Brown,WR,3000,Ari@Sea 08:30PM ET,2.625,Ari,,,3.97,,,4.82,,4.395,4.82,3.97,0.85,0.193401592719
T.J. Graham,WR,3000,NO@Was 01:00PM ET,0.0,NO,,,,,,,1.307,1.307,1.307,1.307,0.0,0.0
Keshawn Martin,WR,3000,NE@NYG 04:25PM ET,7.167,NE,,,,,,0.22,,0.22,0.22,0.22,0.0,0.0
Myles White,WR,3000,NE@NYG 04:25PM ET,0.62,NYG,,,,,2.22,0.26,,1.24,2.22,0.26,1.96,1.58064516129
Jordan Todman,RB,3000,Cle@Pit 01:00PM ET,0.156,Pit,,,3.38,,2.98,2.09,1.028,2.3695,3.38,1.028,2.352,0.992614475628
Jarius Wright,WR,3000,Min@Oak 04:05PM ET,4.263,Min,5.5,7.7,5.7,7.2,5.1,6.2,3.353,5.82185714286,7.7,3.353,4.347,0.746668956887
Brandon Bolden,RB,3000,NE@NYG 04:25PM ET,2.357,NE,3.0,2.7,4.22,3.2,2.24,6.47,6.739,4.08128571429,6.739,2.24,4.499,1.10234869964
Jonas Gray,RB,3000,Mia@Phi 01:00PM ET,4.233,Mia,,,,,,0.11,,0.11,0.11,0.11,0.0,0.0
Kyle Rudolph,TE,3000,Min@Oak 04:05PM ET,7.188,Min,6.0,11.8,7.1,11.9,6.17,9.76,5.191,8.27442857143,11.9,5.191,6.709,0.81081127743
Russell Shepard,WR,3000,Dal@TB 01:00PM ET,0.32,TB,,,,,,4.84,,4.84,4.84,4.84,0.0,0.0
Mohamed Sanu,WR,3000,Hou@Cin 08:30PM ET,7.55,Cin,6.0,9.3,7.19,8.8,7.24,6.24,6.282,7.29314285714,9.3,6.0,3.3,0.452479824493
Tommy Bohanon,RB,3000,Buf@NYJ 08:25PM ET,0.725,NYJ,,,1.69,,,0.35,,1.02,1.69,0.35,1.34,1.3137254902
Ryan Grant,WR,3000,NO@Was 01:00PM ET,5.3,Was,,,4.4,1.7,,0.27,4.255,2.65625,4.4,0.27,4.13,1.55482352941
Markus Wheaton,WR,3000,Cle@Pit 01:00PM ET,5.278,Pit,3.0,3.7,5.37,2.9,4.31,8.49,3.878,4.52114285714,8.49,2.9,5.59,1.23641304348
Rex Burkhead,RB,3000,Hou@Cin 08:30PM ET,1.175,Cin,,0.8,,0.6,,1.05,,0.816666666667,1.05,0.6,0.45,0.551020408163
Benny Cunningham,RB,3000,Chi@StL 01:00PM ET,4.938,StL,4.0,5.3,4.65,5.3,1.38,0.54,1.694,3.26628571429,5.3,0.54,4.76,1.45731280616
Nikita Whitlock,RB,3000,NE@NYG 04:25PM ET,0.0,NYG,,,,,,,,,,,,
Kyle Juszczyk,RB,3000,Jax@Bal 01:00PM ET,5.613,Bal,,,5.14,,4.13,4.52,1.491,3.82025,5.14,1.491,3.649,0.955173090766
Bryce Brown,RB,3000,Ari@Sea 08:30PM ET,0.0,Sea,,,,,,,1.558,1.558,1.558,1.558,0.0,0.0
Zach Ertz,TE,3000,Mia@Phi 01:00PM ET,7.55,Phi,15.0,10.4,6.28,10.2,10.51,9.18,9.809,10.197,15.0,6.28,8.72,0.855153476513
Stepfan Taylor,RB,3000,Ari@Sea 08:30PM ET,0.313,Ari,,1.9,,2.4,,0.01,,1.43666666667,2.4,0.01,2.39,1.66357308585
Zac Stacy,RB,3000,Buf@NYJ 08:25PM ET,4.343,NYJ,4.0,,3.83,,7.53,,1.717,4.26925,7.53,1.717,5.813,1.36159747028
Rico Richardson,WR,3000,Car@Ten 01:00PM ET,0.0,Ten,,,,,,0.47,,0.47,0.47,0.47,0.0,0.0
Brandon Wegher,RB,3000,Car@Ten 01:00PM ET,0.0,Car,,,,,,,,,,,,
Kevin Norwood,WR,3000,Car@Ten 01:00PM ET,0.0,Car,,,,,,0.43,,0.43,0.43,0.43,0.0,0.0
Ricardo Lockette,WR,3000,Ari@Sea 08:30PM ET,2.113,Sea,,,,,,,,,,,,
Christine Michael,RB,3000,Dal@TB 01:00PM ET,1.375,Dal,,4.1,5.36,4.8,,2.7,2.238,3.8396,5.36,2.238,3.122,0.813105531826
Denard Robinson,RB,3000,Jax@Bal 01:00PM ET,2.88,Jax,3.0,5.3,3.89,5.4,5.08,7.42,3.168,4.75114285714,7.42,3.0,4.42,0.930302483613
Bennie Fowler,WR,3000,KC@Den 04:25PM ET,3.25,Den,,,2.46,,4.66,6.54,4.592,4.563,6.54,2.46,4.08,0.894148586456
Jared Abbrederis,WR,3000,Det@GB 01:00PM ET,0.0,GB,,,,,,,1.357,1.357,1.357,1.357,0.0,0.0
Devin Street,WR,3000,Dal@TB 01:00PM ET,1.825,Dal,,,,,,0.07,3.123,1.5965,3.123,0.07,3.053,1.91230817413
Chris Matthews,WR,3000,Ari@Sea 08:30PM ET,1.175,Sea,,2.6,3.71,3.3,,7.76,2.806,4.0352,7.76,2.6,5.16,1.27874702617
Aaron Dobson,WR,3000,NE@NYG 04:25PM ET,3.817,NE,,5.0,,4.5,,0.76,,3.42,5.0,0.76,4.24,1.23976608187
Bernard Pierce,RB,3000,Jax@Bal 01:00PM ET,0.686,Jax,,0.6,,0.5,1.71,,,0.936666666667,1.71,0.5,1.21,1.29181494662
Stedman Bailey,WR,3000,Chi@StL 01:00PM ET,4.525,StL,,,,,,,,,,,,
Spencer Ware,RB,3000,KC@Den 04:25PM ET,2.667,KC,,,,,,,2.187,2.187,2.187,2.187,0.0,0.0
Jay Prosch,RB,3000,Hou@Cin 08:30PM ET,0.35,Hou,,,,,,,,,,,,
Jalston Fowler,RB,3000,Car@Ten 01:00PM ET,1.263,Ten,,,1.51,,,,,1.51,1.51,1.51,0.0,0.0
TJ Jones,WR,3000,Det@GB 01:00PM ET,0.16,Det,,,,,,0.16,,0.16,0.16,0.16,0.0,0.0
Kenbrell Thompkins,WR,3000,Buf@NYJ 08:25PM ET,9.3,NYJ,,,2.06,,4.17,3.46,,3.23,4.17,2.06,2.11,0.653250773994
Roosevelt Nix,RB,3000,Cle@Pit 01:00PM ET,0.0,Pit,,,,,,,,,,,,
Rod Streater,WR,3000,Min@Oak 04:05PM ET,1.8,Oak,,3.6,5.51,2.8,,0.93,,3.21,5.51,0.93,4.58,1.42679127726
Marcus Murphy,RB,3000,NO@Was 01:00PM ET,0.556,NO,,,,,,0.03,,0.03,0.03,0.03,0.0,0.0
Andre Williams,RB,3000,NE@NYG 04:25PM ET,3.044,NYG,,3.2,4.33,3.8,2.88,4.87,3.842,3.82033333333,4.87,2.88,1.99,0.52089695489
Rod Smith,RB,3000,Dal@TB 01:00PM ET,0.167,Dal,,,,,3.19,,,3.19,3.19,3.19,0.0,0.0
Joshua Bellamy,WR,3000,Chi@StL 01:00PM ET,2.813,Chi,,,,,1.45,0.42,,0.935,1.45,0.42,1.03,1.10160427807
Neal Sterling,WR,3000,Jax@Bal 01:00PM ET,0.0,Jax,,,,,,,,,,,,
Malcolm Johnson,RB,3000,Cle@Pit 01:00PM ET,0.489,Cle,,,,,,0.04,1.217,0.6285,1.217,0.04,1.177,1.87271280827
Josh Huff,WR,3000,Mia@Phi 01:00PM ET,5.157,Phi,2.0,6.4,4.45,6.2,2.28,2.27,2.537,3.73385714286,6.4,2.0,4.4,1.17840609098
Juwan Thompson,RB,3000,KC@Den 04:25PM ET,0.514,Den,,0.7,,0.6,,0.38,1.358,0.7595,1.358,0.38,0.978,1.28768926926
James White,RB,3000,NE@NYG 04:25PM ET,2.283,NE,8.0,12.0,8.48,12.8,8.87,1.59,7.484,8.46057142857,12.8,1.59,11.21,1.32496960692
Brandon Coleman,WR,3000,NO@Was 01:00PM ET,4.433,NO,4.0,13.0,5.36,12.5,2.32,2.72,4.324,6.31771428571,13.0,2.32,10.68,1.69048480463
Michael Burton,RB,3000,Det@GB 01:00PM ET,0.388,Det,,,,,,,,,,,,
Albert Wilson,WR,3000,KC@Den 04:25PM ET,5.75,KC,5.0,1.8,5.33,1.9,6.6,5.38,5.27,4.46857142857,6.6,1.8,4.8,1.07416879795
Matt Hazel,WR,3000,Mia@Phi 01:00PM ET,0.0,Mia,,,,,,,,,,,,
Keith Mumphery,WR,3000,Hou@Cin 08:30PM ET,3.363,Hou,,3.2,,3.6,1.64,2.27,2.525,2.647,3.6,1.64,1.96,0.740460899131
J.J. Nelson,WR,3000,Ari@Sea 08:30PM ET,2.25,Ari,,1.6,,1.8,1.02,0.39,,1.2025,1.8,0.39,1.41,1.17255717256
Cecil Shorts III,WR,3000,Hou@Cin 08:30PM ET,12.18,Hou,10.0,9.2,7.22,8.6,9.99,8.68,9.623,9.04471428571,10.0,7.22,2.78,0.307361837221
Andre Holmes,WR,3000,Min@Oak 04:05PM ET,4.338,Oak,,3.2,4.41,2.6,2.26,4.96,3.423,3.4755,4.96,2.26,2.7,0.776866637894
Corey Fuller,WR,3000,Det@GB 01:00PM ET,1.157,Det,,,3.91,,,0.88,,2.395,3.91,0.88,3.03,1.26513569937
Geremy Davis,WR,3000,NE@NYG 04:25PM ET,0.456,NYG,,,,,,0.02,,0.02,0.02,0.02,0.0,0.0
Cameron Meredith,WR,3000,Chi@StL 01:00PM ET,2.917,Chi,,,,,,0.01,1.077,0.5435,1.077,0.01,1.067,1.96320147194
Jerick McKinnon,RB,3000,Min@Oak 04:05PM ET,2.2,Min,2.5,3.1,2.17,3.3,2.74,0.81,1.629,2.32128571429,3.3,0.81,2.49,1.07268139578
Jay Ajayi,RB,3000,Mia@Phi 01:00PM ET,4.1,Mia,3.5,2.7,6.2,2.8,3.87,4.16,2.798,3.71828571429,6.2,2.7,3.5,0.941293991087
Chris Conley,WR,3000,KC@Den 04:25PM ET,4.5,KC,4.0,1.4,2.52,1.7,1.74,2.89,3.263,2.50185714286,4.0,1.4,2.6,1.03922800206
Tre Mason,RB,3000,Chi@StL 01:00PM ET,2.817,StL,1.5,4.1,2.58,4.4,4.86,4.54,1.523,3.35757142857,4.86,1.5,3.36,1.00072331192
Sammie Coates,WR,3000,Cle@Pit 01:00PM ET,0.35,Pit,,1.6,,1.8,,0.01,1.512,1.2305,1.8,0.01,1.79,1.45469321414
Ka'Deem Carey,RB,3000,Chi@StL 01:00PM ET,0.7,Chi,1.5,6.0,3.12,6.7,4.75,6.53,3.99,4.65571428571,6.7,1.5,5.2,1.1169070267
Rashad Ross,WR,3000,NO@Was 01:00PM ET,3.1,Was,,,,,,,,,,,,
Ty Montgomery,WR,3000,Det@GB 01:00PM ET,7.0,GB,,7.4,8.89,6.7,,,1.279,6.06725,8.89,1.279,7.611,1.25443982035
Marqise Lee,WR,3000,Jax@Bal 01:00PM ET,4.1,Jax,,9.7,5.59,8.9,6.27,2.56,2.1608,5.86346666667,9.7,2.1608,7.5392,1.28579225032
DeVante Parker,WR,3000,Mia@Phi 01:00PM ET,1.271,Mia,,3.2,3.07,2.6,,0.2,2.796,2.3732,3.2,0.2,3.0,1.26411596157
Alonzo Harris,RB,3000,Det@GB 01:00PM ET,0.38,GB,,,,,,0.03,,0.03,0.03,0.03,0.0,0.0
Tyler Lockett,WR,3000,Ari@Sea 08:30PM ET,7.8,Sea,9.5,3.5,6.62,3.8,8.39,,6.6194,6.4049,9.5,3.5,6.0,0.936782775687
Aaron Ripkowski,RB,3000,Det@GB 01:00PM ET,0.35,GB,,,,,,,,,,,,
Bradley Marquez,WR,3000,Chi@StL 01:00PM ET,0.35,StL,,,,,,,,,,,,
Devin Smith,WR,3000,Buf@NYJ 08:25PM ET,2.4,NYJ,,3.2,2.91,2.6,,0.62,,2.3325,3.2,0.62,2.58,1.10610932476
Raheem Mostert,RB,3000,Jax@Bal 01:00PM ET,0.0,Bal,,,,,,,,,,,,
Jeremy Butler,WR,3000,Jax@Bal 01:00PM ET,0.0,Bal,,,,,,,,,,,,
Richard Rodgers,TE,3000,Det@GB 01:00PM ET,9.688,GB,6.5,16.0,8.41,16.0,12.09,9.5,9.35,11.1214285714,16.0,6.5,9.5,0.854206807964
De'Anthony Thomas,WR,3000,KC@Den 04:25PM ET,4.625,KC,6.0,7.5,3.37,8.9,5.11,7.09,1.479,5.63557142857,8.9,1.479,7.421,1.31681411443
Bishop Sankey,RB,3000,Car@Ten 01:00PM ET,6.029,Ten,,1.8,2.98,2.5,,0.16,2.233,1.9346,2.98,0.16,2.82,1.45766566732
Cody Latimer,WR,3000,KC@Den 04:25PM ET,0.0,Den,,1.6,,1.8,,,,1.7,1.8,1.6,0.2,0.117647058824
Brittan Golden,WR,3000,Ari@Sea 08:30PM ET,0.0,Ari,,,,,,,,,,,,
Cordarrelle Patterson,WR,3000,Min@Oak 04:05PM ET,0.488,Min,,5.9,,5.5,,0.04,,3.81333333333,5.9,0.04,5.86,1.53671328671
Trey Williams,RB,3000,Dal@TB 01:00PM ET,0.0,Dal,,,,,,,,,,,,
Damien Williams,RB,3000,Mia@Phi 01:00PM ET,2.625,Mia,,1.9,,2.4,,,,2.15,2.4,1.9,0.5,0.232558139535
Seth Roberts,WR,3000,Min@Oak 04:05PM ET,5.25,Oak,,,3.34,,4.74,9.08,,5.72,9.08,3.34,5.74,1.0034965035
Cameron Artis-Payne,RB,3000,Car@Ten 01:00PM ET,0.775,Car,,2.0,,2.6,,0.79,,1.79666666667,2.6,0.79,1.81,1.00742115028
Lucky Whitehead,WR,3000,Dal@TB 01:00PM ET,0.886,Dal,,,,,,0.89,,0.89,0.89,0.89,0.0,0.0
Jaelen Strong,WR,3000,Hou@Cin 08:30PM ET,5.2,Hou,,7.6,7.09,6.8,,0.24,2.3,4.806,7.6,0.24,7.36,1.53141905951
Adam Thielen,WR,3000,Min@Oak 04:05PM ET,2.575,Min,,,,,,0.43,,0.43,0.43,0.43,0.0,0.0
Mario Alford,WR,3000,Hou@Cin 08:30PM ET,0.0,Cin,,,,,,,,,,,,
Taylor Gabriel,WR,3000,Cle@Pit 01:00PM ET,4.967,Cle,4.0,15.2,5.18,13.6,4.94,9.23,4.014,8.02342857143,15.2,4.0,11.2,1.39591197208
Jeff Janis,WR,3000,Det@GB 01:00PM ET,1.238,GB,,1.8,,1.9,,3.85,,2.51666666667,3.85,1.8,2.05,0.814569536424
Donteea Dye,WR,3000,Dal@TB 01:00PM ET,2.625,TB,5.0,,5.95,,5.27,6.35,3.983,5.3106,6.35,3.983,2.367,0.445712348887
Bills ,DST,2900,Buf@NYJ 08:25PM ET,6.625,Buf,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,0.0,0.0
Vikings ,DST,2800,Min@Oak 04:05PM ET,7.625,Min,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,0.0,0.0
Ravens ,DST,2800,Jax@Bal 01:00PM ET,5.5,Bal,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,0.0,0.0
Owen Daniels,TE,2800,KC@Den 04:25PM ET,8.388,Den,6.5,13.2,6.1,13.6,4.74,8.82,6.318,8.46828571429,13.6,4.74,8.86,1.04625662134
