,Unnamed: 0,player,opp,pass_yards,pass_tds,int,rush_yards,rush_tds,rec_yards,rec_tds,fum_td,2-pt,fl,fan_pts,rec,punt_td,kick_td
17,17,Ryan Fitzpatrick,@NYG,257.0,3.0,2.0,12.0,0.0,0.0,0.0,0,0.0,0.0,19.48,0.0,0,0
18,18,Doug Martin,ATL,0.0,0.0,0.0,62.0,2.0,10.0,0.0,0,0.0,0.0,19.2,1.0,0,0
19,19,Blaine Gabbert,@CHI,293.0,3.0,3.0,13.0,0.0,0.0,0.0,0,0.0,0.0,19.02,0.0,0,0
20,20,Philip Rivers,DEN,260.0,3.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,18.5,0.0,0,0
21,21,Carson Palmer,@STL,295.0,2.0,1.0,4.0,0.0,0.0,0.0,0,0.0,0.0,18.2,0.0,0,0
22,22,Jameis Winston,ATL,219.0,2.0,3.0,7.0,1.0,0.0,0.0,0,0.0,0.0,17.46,0.0,0,0
23,23,Julio Jones,@TB,0.0,0.0,0.0,1.0,0.0,112.0,1.0,0,0.0,0.0,17.3,11.2,0,0
24,24,Ryan Tannehill,BAL,242.0,2.0,1.0,15.0,0.0,0.0,0.0,0,0.0,0.0,17.18,0.0,0,0
25,25,Chris Ivory,@NYG,0.0,0.0,0.0,96.0,1.0,12.0,0.0,0,0.0,0.0,16.8,1.2,0,0
26,26,Mike Evans,ATL,0.0,0.0,0.0,0.0,0.0,106.0,1.0,0,0.0,0.0,16.6,10.6,0,0
27,27,Shane Vereen,NYJ,0.0,0.0,0.0,20.0,1.0,26.0,1.0,0,0.0,0.0,16.6,2.6,0,0
28,28,A.J. Green,@CLE,0.0,0.0,0.0,2.0,0.0,101.0,1.0,0,0.0,0.0,16.3,10.1,0,0
29,29,Todd Gurley,ARI,0.0,0.0,0.0,86.0,1.0,16.0,0.0,0,0.0,0.0,16.2,1.6,0,0
30,30,Alex Smith,@OAK,212.0,2.0,1.0,15.0,0.0,0.0,0.0,0,0.0,0.0,15.98,0.0,0,0
31,31,Andy Dalton,@CLE,216.0,3.0,3.0,13.0,0.0,0.0,0.0,0,0.0,0.0,15.94,0.0,0,0
32,32,Derek Carr,KC,226.0,2.0,1.0,6.0,0.0,0.0,0.0,0,0.0,0.0,15.64,0.0,0,0
33,33,Antonio Brown,IND,0.0,0.0,0.0,2.0,0.0,91.0,1.0,0,0.0,0.0,15.3,9.1,0,0
34,34,Rob Gronkowski,PHI,0.0,0.0,0.0,0.0,0.0,92.0,1.0,0,0.0,0.0,0.0,9.2,0,0
35,35,DeAngelo Williams,IND,0.0,0.0,0.0,85.0,1.0,7.0,0.0,0,0.0,0.0,15.2,0.7,0,0
36,36,Randall Cobb,@DET,0.0,0.0,0.0,5.0,0.0,86.0,1.0,0,0.0,0.0,15.1,8.6,0,0
37,37,Matt Jones,DAL,0.0,0.0,0.0,42.0,2.0,9.0,0.0,0,0.0,1.0,15.1,0.9,0,0
38,38,Jonathan Stewart,@NO,0.0,0.0,0.0,77.0,1.0,14.0,0.0,0,0.0,0.0,15.1,1.4,0,0
39,39,Jay Cutler,SF,206.0,3.0,3.0,8.0,0.0,0.0,0.0,0,0.0,0.0,15.04,0.0,0,0
40,40,Nick Foles,ARI,263.0,2.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,14.72,0.0,0,0
41,41,Matthew Stafford,GB,247.0,2.0,2.0,6.0,0.0,0.0,0.0,0,0.0,0.0,14.48,0.0,0,0
42,42,Kirk Cousins,DAL,246.0,2.0,2.0,6.0,0.0,0.0,0.0,0,0.0,0.0,14.44,0.0,0,0
43,43,Odell Beckham,NYJ,0.0,0.0,0.0,3.0,0.0,79.0,1.0,0,0.0,0.0,14.2,7.9,0,0
44,44,Amari Cooper,KC,0.0,0.0,0.0,0.0,0.0,82.0,1.0,0,0.0,0.0,14.2,8.2,0,0
45,45,Ronnie Hillman,@SD,0.0,0.0,0.0,57.0,1.0,21.0,0.0,0,0.0,0.0,13.8,2.1,0,0
46,46,Teddy Bridgewater,SEA,160.0,2.0,1.0,13.0,0.0,0.0,0.0,0,0.0,0.0,13.7,0.0,0,0
47,47,Alshon Jeffery,SF,0.0,0.0,0.0,2.0,0.0,75.0,1.0,0,0.0,0.0,13.7,7.5,0,0
48,48,David Johnson,@STL,0.0,0.0,0.0,52.0,1.0,25.0,0.0,0,0.0,0.0,13.7,2.5,0,0
49,49,Adrian Peterson,SEA,0.0,0.0,0.0,83.0,1.0,13.0,0.0,0,0.0,1.0,13.6,1.3,0,0
50,50,Danny Woodhead,DEN,0.0,0.0,0.0,34.0,0.0,42.0,1.0,0,0.0,0.0,13.6,4.2,0,0
51,51,LeSean McCoy,HOU,0.0,0.0,0.0,63.0,1.0,12.0,0.0,0,0.0,0.0,13.5,1.2,0,0
52,52,DeMarco Murray,@NE,0.0,0.0,0.0,61.0,1.0,14.0,0.0,0,0.0,0.0,13.5,1.4,0,0
53,53,Charcandrick West,@OAK,0.0,0.0,0.0,62.0,1.0,13.0,0.0,0,0.0,0.0,13.5,1.3,0,0
54,54,Darren McFadden,@WAS,0.0,0.0,0.0,67.0,1.0,7.0,0.0,0,0.0,0.0,13.4,0.7,0,0
55,55,DeAndre Hopkins,@BUF,0.0,0.0,0.0,0.0,0.0,73.0,1.0,0,0.0,0.0,13.3,7.3,0,0
56,56,Tyrod Taylor,HOU,171.0,2.0,2.0,23.0,0.0,0.0,0.0,0,0.0,0.0,13.14,0.0,0,0
57,57,Matt Forte,SF,0.0,0.0,0.0,47.0,1.0,24.0,0.0,0,0.0,0.0,13.1,2.4,0,0
58,58,Demaryius Thomas,@SD,0.0,0.0,0.0,0.0,0.0,71.0,1.0,0,0.0,0.0,13.1,7.1,0,0
59,59,Shaun Draughn,@CHI,0.0,0.0,0.0,61.0,1.0,29.0,0.0,0,0.0,1.0,13.0,2.9,0,0
60,60,Tyler Eifert,@CLE,0.0,0.0,0.0,0.0,0.0,69.0,1.0,0,0.0,0.0,12.9,6.9,0,0
61,61,Frank Gore,@PIT,0.0,0.0,0.0,56.0,1.0,13.0,0.0,0,0.0,0.0,12.9,1.3,0,0
62,62,Emmanuel Sanders,@SD,0.0,0.0,0.0,3.0,0.0,66.0,1.0,0,0.0,0.0,12.9,6.6,0,0
63,63,Darren Sproles,@NE,0.0,0.0,0.0,30.0,0.0,39.0,1.0,0,0.0,0.0,12.9,3.9,0,0
64,64,Brandon Marshall,@NYG,0.0,0.0,0.0,0.0,0.0,68.0,1.0,0,0.0,0.0,12.8,6.8,0,0
65,65,C.J. Spiller,CAR,0.0,0.0,0.0,46.0,1.0,22.0,0.0,0,0.0,0.0,12.8,2.2,0,0
66,66,Eric Decker,@NYG,0.0,0.0,0.0,0.0,0.0,67.0,1.0,0,0.0,0.0,12.7,6.7,0,0
67,67,DeSean Jackson,DAL,0.0,0.0,0.0,2.0,0.0,65.0,1.0,0,0.0,0.0,12.7,6.5,0,0
68,68,Greg Olsen,@NO,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0,0.0,0.0,12.6,6.6,0,0
69,69,Gary Barnidge,CIN,0.0,0.0,0.0,0.0,0.0,65.0,1.0,0,0.0,0.0,12.5,6.5,0,0
70,70,Larry Fitzgerald,@STL,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0,0.0,0.0,12.4,6.4,0,0
71,71,Duke Johnson,CIN,0.0,0.0,0.0,34.0,1.0,30.0,0.0,0,0.0,0.0,12.4,3.0,0,0
72,72,Delanie Walker,JAC,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0,0.0,0.0,12.4,6.4,0,0
73,73,Brandin Cooks,CAR,0.0,0.0,0.0,8.0,0.0,55.0,1.0,0,0.0,0.0,12.3,5.5,0,0
74,74,Eddie Lacy,@DET,0.0,0.0,0.0,44.0,1.0,19.0,0.0,0,0.0,0.0,12.3,1.9,0,0
75,75,Austin Seferian-Jenkins,ATL,0.0,0.0,0.0,0.0,0.0,63.0,1.0,0,0.0,0.0,12.3,6.3,0,0
76,76,Jeremy Hill,@CLE,0.0,0.0,0.0,108.0,0.0,14.0,0.0,0,0.0,0.0,12.2,1.4,0,0
77,77,Anquan Boldin,@CHI,0.0,0.0,0.0,0.0,0.0,61.0,1.0,0,0.0,0.0,12.1,6.1,0,0
78,78,Martavis Bryant,IND,0.0,0.0,0.0,3.0,0.0,58.0,1.0,0,0.0,0.0,12.1,5.8,0,0
79,79,Jeremy Maclin,@OAK,0.0,0.0,0.0,0.0,0.0,61.0,1.0,0,0.0,0.0,12.1,6.1,0,0
80,80,Martellus Bennett,SF,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0,0.0,0.0,12.0,6.0,0,0
81,81,Allen Hurns,@TEN,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0,0.0,0.0,0.0,6.0,0,0
82,82,Mark Ingram,CAR,0.0,0.0,0.0,53.0,1.0,7.0,0.0,0,0.0,0.0,12.0,0.7,0,0
83,83,Vincent Jackson,ATL,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0,0.0,0.0,12.0,6.0,0,0
84,84,James Jones,@DET,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0,0.0,0.0,12.0,6.0,0,0
85,85,Brandon LaFell,PHI,0.0,0.0,0.0,2.0,0.0,58.0,1.0,0,0.0,0.0,12.0,5.8,0,0
86,86,Antonio Andrews,JAC,0.0,0.0,0.0,44.0,1.0,14.0,0.0,0,0.0,0.0,11.8,1.4,0,0
87,87,Jason Witten,@WAS,0.0,0.0,0.0,0.0,0.0,58.0,1.0,0,0.0,0.0,11.8,5.8,0,0
88,88,Pierre Garcon,DAL,0.0,0.0,0.0,0.0,0.0,57.0,1.0,0,0.0,0.0,11.7,5.7,0,0
89,89,Allen Robinson,@TEN,0.0,0.0,0.0,0.0,0.0,57.0,1.0,0,0.0,0.0,11.7,5.7,0,0
90,90,Travis Benjamin,CIN,0.0,0.0,0.0,2.0,0.0,54.0,1.0,0,0.0,0.0,11.6,5.4,0,0
91,91,David Cobb,JAC,0.0,0.0,0.0,45.0,1.0,11.0,0.0,0,0.0,0.0,11.6,1.1,0,0
92,92,Jarvis Landry,BAL,0.0,0.0,0.0,1.0,0.0,55.0,1.0,0,0.0,0.0,11.6,5.5,0,0
93,93,Willie Snead,CAR,0.0,0.0,0.0,0.0,0.0,56.0,1.0,0,0.0,0.0,11.6,5.6,0,0
94,94,Javorius Allen,@MIA,0.0,0.0,0.0,54.0,1.0,21.0,0.0,0,0.0,1.0,11.5,2.1,0,0
95,95,Lamar Miller,BAL,0.0,0.0,0.0,44.0,1.0,11.0,0.0,0,0.0,0.0,11.5,1.1,0,0
96,96,Sam Bradford,@NE,130.0,2.0,1.0,2.0,0.0,0.0,0.0,0,0.0,0.0,11.4,0.0,0,0
97,97,Stefon Diggs,SEA,0.0,0.0,0.0,0.0,0.0,54.0,1.0,0,0.0,0.0,11.4,5.4,0,0
98,98,Matt Hasselbeck,@PIT,130.0,2.0,1.0,2.0,0.0,0.0,0.0,0,0.0,0.0,11.4,0.0,0,0
99,99,Marvin Jones,@CLE,0.0,0.0,0.0,0.0,0.0,54.0,1.0,0,0.0,0.0,11.4,5.4,0,0
100,100,LeGarrette Blount,PHI,0.0,0.0,0.0,50.0,1.0,3.0,0.0,0,0.0,0.0,11.3,0.3,0,0
101,101,Marques Colston,CAR,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0,0.0,0.0,11.2,5.2,0,0
102,102,De'Anthony Thomas,@OAK,0.0,0.0,0.0,27.0,1.0,25.0,0.0,0,0.0,0.0,0.0,2.5,0,0
103,103,Travis Kelce,@OAK,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0,0.0,0.0,11.1,5.1,0,0
104,104,Sammy Watkins,HOU,0.0,0.0,0.0,2.0,0.0,49.0,1.0,0,0.0,0.0,11.1,4.9,0,0
105,105,Donte Moncrief,@PIT,0.0,0.0,0.0,3.0,0.0,47.0,1.0,0,0.0,0.0,11.0,4.7,0,0
106,106,Mike Wallace,SEA,0.0,0.0,0.0,1.0,0.0,49.0,1.0,0,0.0,0.0,11.0,4.9,0,0
107,107,Kendall Wright,JAC,0.0,0.0,0.0,4.0,0.0,46.0,1.0,0,0.0,0.0,11.0,4.6,0,0
108,108,Harry Douglas,JAC,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0,0.0,0.0,10.8,4.8,0,0
109,109,Kamar Aiken,@MIA,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0,0.0,0.0,10.7,4.7,0,0
110,110,Doug Baldwin,@MIN,0.0,0.0,0.0,1.0,0.0,46.0,1.0,0,0.0,0.0,10.7,4.6,0,0
111,111,Rishard Matthews,BAL,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0,0.0,0.0,0.0,4.7,0,0
112,112,Rueben Randle,NYJ,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0,0.0,0.0,10.7,4.7,0,0
113,113,Richard Rodgers,@DET,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0,0.0,0.0,10.7,4.7,0,0
114,114,Alfred Morris,DAL,0.0,0.0,0.0,41.0,1.0,5.0,0.0,0,0.0,0.0,10.6,0.5,0,0
115,115,Julius Thomas,@TEN,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0,0.0,0.0,10.6,4.6,0,0
116,116,Joique Bell,GB,0.0,0.0,0.0,36.0,1.0,8.0,0.0,0,0.0,0.0,10.4,0.8,0,0
117,117,Michael Crabtree,KC,0.0,0.0,0.0,0.0,0.0,43.0,1.0,0,0.0,0.0,10.3,4.3,0,0
118,118,Robert Woods,HOU,0.0,0.0,0.0,0.0,0.0,43.0,1.0,0,0.0,0.0,10.3,4.3,0,0
119,119,Ameer Abdullah,GB,0.0,0.0,0.0,32.0,1.0,10.0,0.0,0,0.0,0.0,10.2,1.0,0,0
120,120,John Brown,@STL,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0,0.0,0.0,10.2,4.2,0,0
121,121,Eric Ebron,GB,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0,0.0,0.0,10.2,4.2,0,0
122,122,Stevan Ridley,@NYG,0.0,0.0,0.0,38.0,1.0,4.0,0.0,0,0.0,0.0,10.2,0.4,0,0
123,123,Davante Adams,@DET,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0,0.0,0.0,10.1,4.1,0,0
124,124,Charles Clay,HOU,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0,0.0,0.0,10.0,4.0,0,0
125,125,Leonard Hankerson,@TB,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0,0.0,0.0,0.0,3.9,0,0
126,126,Scott Chandler,PHI,0.0,0.0,0.0,0.0,0.0,38.0,1.0,0,0.0,0.0,9.8,3.8,0,0
127,127,Ladarius Green,DEN,0.0,0.0,0.0,0.0,0.0,38.0,1.0,0,0.0,0.0,9.8,3.8,0,0
128,128,T.Y. Hilton,@PIT,0.0,0.0,0.0,3.0,0.0,95.0,0.0,0,0.0,0.0,9.8,9.5,0,0
129,129,Kenny Stills,BAL,0.0,0.0,0.0,0.0,0.0,38.0,1.0,0,0.0,0.0,9.8,3.8,0,0
130,130,Bobby Rainey,ATL,0.0,0.0,0.0,19.0,1.0,18.0,0.0,0,0.0,0.0,9.7,1.8,0,0
131,131,Terrance Williams,@WAS,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0,0.0,0.0,9.7,3.7,0,0
132,132,Antonio Gates,DEN,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0,0.0,0.0,9.6,3.6,0,0
133,133,Brian Quick,ARI,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0,0.0,0.0,9.4,3.4,0,0
134,134,Eddie Royal,SF,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0,0.0,0.0,9.4,3.4,0,0
135,135,Toby Gerhart,@TEN,0.0,0.0,0.0,25.0,1.0,7.0,0.0,0,0.0,0.0,0.0,0.7,0,0
136,136,Torrey Smith,@CHI,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0,0.0,0.0,9.2,3.2,0,0
137,137,Brandon Coleman,CAR,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0,0.0,0.0,9.1,3.1,0,0
138,138,Knile Davis,@OAK,0.0,0.0,0.0,23.0,1.0,8.0,0.0,0,0.0,0.0,9.1,0.8,0,0
139,139,Jordan Reed,DAL,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0,0.0,0.0,9.1,3.1,0,0
140,140,Mike Tolbert,@NO,0.0,0.0,0.0,15.0,1.0,15.0,0.0,0,0.0,0.0,9.0,1.5,0,0
141,141,Matt Schaub,@MIA,177.0,1.0,1.0,-1.0,0.0,0.0,0.0,0,0.0,0.0,8.98,0.0,0,0
142,142,Vernon Davis,@SD,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0,0.0,0.0,8.9,2.9,0,0
143,143,Dorial Green-Beckham,JAC,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0,0.0,0.0,8.8,2.8,0,0
144,144,Devin Funchess,@NO,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0,0.0,0.0,8.7,2.7,0,0
145,145,Steve Johnson,DEN,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0,0.0,0.0,8.7,2.7,0,0
146,146,Dwayne Allen,@PIT,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0,0.0,0.0,8.6,2.6,0,0
147,147,Owen Daniels,@SD,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0,0.0,0.0,8.6,2.6,0,0
148,148,Rashad Jennings,NYJ,0.0,0.0,0.0,19.0,1.0,7.0,0.0,0,0.0,0.0,8.6,0.7,0,0
149,149,Andre Johnson,@PIT,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0,0.0,0.0,8.5,2.5,0,0
150,150,Gavin Escobar,@WAS,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0,0.0,0.0,8.4,2.4,0,0
151,151,Mychal Rivera,KC,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0,0.0,0.0,8.4,2.4,0,0
152,152,Cole Beasley,@WAS,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0,0.0,0.0,8.3,2.3,0,0
153,153,Tevin Coleman,@TB,0.0,0.0,0.0,19.0,1.0,3.0,0.0,0,0.0,0.0,8.2,0.3,0,0
154,154,Brian Hoyer,@BUF,192.0,1.0,2.0,3.0,0.0,0.0,0.0,0,0.0,0.0,7.98,0.0,0,0
155,155,Ryan Mathews,@NE,0.0,0.0,0.0,57.0,0.0,15.0,0.0,0,0.0,0.0,0.0,1.5,0,0
156,156,Latavius Murray,KC,0.0,0.0,0.0,65.0,0.0,7.0,0.0,0,0.0,0.0,7.2,0.7,0,0
157,157,Coby Fleener,@PIT,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0,0.0,0.0,7.0,7.0,0,0
158,158,Calvin Johnson,GB,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0,0.0,0.0,6.7,6.7,0,0
159,159,Mohamed Sanu,@CLE,0.0,0.0,0.0,5.0,0.0,61.0,0.0,0,0.0,0.0,6.6,6.1,0,0
160,160,Isaiah Crowell,CIN,0.0,0.0,0.0,54.0,0.0,8.0,0.0,0,0.0,0.0,6.2,0.8,0,0
161,161,Charles Sims,ATL,0.0,0.0,0.0,42.0,0.0,19.0,0.0,0,0.0,0.0,6.1,1.9,0,0
162,162,Jordan Matthews,@NE,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,0.0,0.0,6.0,6.0,0,0
163,163,Denard Robinson,@TEN,0.0,0.0,0.0,47.0,0.0,9.0,0.0,0,0.0,0.0,5.6,0.9,0,0
164,164,Golden Tate,GB,0.0,0.0,0.0,3.0,0.0,53.0,0.0,0,0.0,0.0,5.6,5.3,0,0
165,165,Roy Helu,KC,0.0,0.0,0.0,32.0,0.0,23.0,0.0,0,0.0,0.0,5.5,2.3,0,0
166,166,Bilal Powell,@NYG,0.0,0.0,0.0,38.0,0.0,17.0,0.0,0,0.0,0.0,5.5,1.7,0,0
167,167,James Starks,@DET,0.0,0.0,0.0,35.0,0.0,20.0,0.0,0,0.0,0.0,5.5,2.0,0,0
168,168,Tavon Austin,ARI,0.0,0.0,0.0,25.0,0.0,29.0,0.0,0,0.0,0.0,5.4,2.9,0,0
169,169,Jamison Crowder,DAL,0.0,0.0,0.0,3.0,0.0,51.0,0.0,0,0.0,0.0,5.4,5.1,0,0
170,170,Jordan Cameron,BAL,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0,0.0,0.0,5.3,5.3,0,0
171,171,Zach Ertz,@NE,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0,0.0,0.0,5.2,5.2,0,0
172,172,Fozzy Whittaker,@NO,0.0,0.0,0.0,37.0,0.0,14.0,0.0,0,0.0,0.0,5.1,1.4,0,0
173,173,Heath Miller,IND,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0,0.0,0.0,5.0,5.0,0,0
174,174,Alfred Blue,@BUF,0.0,0.0,0.0,41.0,0.0,7.0,0.0,0,0.0,0.0,4.8,0.7,0,0
175,175,Ted Ginn,@NO,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0,0.0,0.0,4.7,4.7,0,0
176,176,Marqise Lee,@TEN,0.0,0.0,0.0,2.0,0.0,45.0,0.0,0,0.0,0.0,4.7,4.5,0,0
177,177,Benjamin Watson,CAR,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0,0.0,0.0,4.7,4.7,0,0
178,178,Jermaine Kearse,@MIN,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0,0.0,0.0,4.6,4.4,0,0
179,179,C.J. Anderson,@SD,0.0,0.0,0.0,36.0,0.0,8.0,0.0,0,0.0,0.0,4.4,0.8,0,0
180,180,Kyle Rudolph,SEA,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0,0.0,0.0,4.4,4.4,0,0
181,181,Darrius Heyward-Bey,IND,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0,0.0,0.0,4.3,4.3,0,0
182,182,Jeremy Kerley,@NYG,0.0,0.0,0.0,2.0,0.0,41.0,0.0,0,0.0,0.0,4.3,4.1,0,0
183,183,Danny Amendola,PHI,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0,0.0,0.0,4.0,4.0,0,0
184,184,Andrew Hawkins,CIN,0.0,0.0,0.0,1.0,0.0,39.0,0.0,0,0.0,0.0,0.0,3.9,0,0
185,185,James White,PHI,0.0,0.0,0.0,18.0,0.0,22.0,0.0,0,0.0,0.0,4.0,2.2,0,0
186,186,Kenny Britt,ARI,0.0,0.0,0.0,1.0,0.0,38.0,0.0,0,0.0,0.0,3.9,3.8,0,0
187,187,Michael Floyd,@STL,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0,0.0,0.0,3.9,3.9,0,0
188,188,Theo Riddick,GB,0.0,0.0,0.0,24.0,0.0,15.0,0.0,0,0.0,0.0,3.9,1.5,0,0
189,189,Cecil Shorts,@BUF,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0,0.0,0.0,3.9,3.9,0,0
190,190,Jeremy Langford,SF,0.0,0.0,0.0,23.0,0.0,13.0,0.0,0,0.0,0.0,3.6,1.3,0,0
191,191,Corey Brown,@NO,0.0,0.0,0.0,5.0,0.0,30.0,0.0,0,0.0,0.0,3.5,3.0,0,0
192,192,Chris Givens,@MIA,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,0.0,0.0,3.4,3.4,0,0
193,193,Greg Jennings,BAL,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,0.0,0.0,3.4,3.4,0,0
194,194,Tre Mason,ARI,0.0,0.0,0.0,27.0,0.0,7.0,0.0,0,0.0,0.0,3.4,0.7,0,0
195,195,Benny Cunningham,ARI,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0,0.0,0.0,3.3,2.0,0,0
196,196,Marlon Brown,@MIA,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0,0.0,0.0,3.2,3.2,0,0
197,197,Andre Ellington,@STL,0.0,0.0,0.0,23.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.9,0,0
198,198,Josh Huff,@NE,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0,0.0,0.0,3.2,3.2,0,0
199,199,Jaelen Strong,@BUF,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0,0.0,0.0,3.2,3.2,0,0
200,200,Clay Harbor,@TEN,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0,0.0,0.0,3.1,3.1,0,0
201,201,Jarius Wright,SEA,0.0,0.0,0.0,5.0,0.0,26.0,0.0,0,0.0,0.0,3.1,2.6,0,0
202,202,Marcedes Lewis,@TEN,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0,0.0,0.0,3.0,3.0,0,0
203,203,Andre Roberts,DAL,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0,0.0,0.0,3.0,2.9,0,0
204,204,Maxx Williams,@MIA,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0,0.0,0.0,0.0,2.9,0,0
205,205,Melvin Gordon,DEN,0.0,0.0,0.0,24.0,0.0,4.0,0.0,0,0.0,0.0,2.8,0.4,0,0
206,206,Brian Hartline,CIN,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0,0.0,0.0,2.7,2.7,0,0
