,Unnamed: 0,player,nfl,dk_name
152,152,Jaelen Strong,7.8,Jaelen Strong
153,153,Danny Amendola,7.6,Danny Amendola
154,154,Theo Riddick,5.5,Theo Riddick
155,155,Kenny Stills,7.6,Kenny Stills
156,156,Chris Givens,7.4,Chris Givens
157,157,Jeremy Langford,5.1,Jeremy Langford
158,158,Chris Polk,4.8,Chris Polk
159,159,Robert Woods,7.4,Robert Woods
160,160,Scott Chandler,7.2,Scott Chandler
161,161,Dwayne Harris,7.2,Dwayne Harris
162,162,Marlon Brown,7.0,Marlon Brown
163,163,Stefon Diggs,7.0,Stefon Diggs
164,164,Charles Johnson,6.9,Charles Johnson
165,165,Cordarrelle Patterson,5.9,Cordarrelle Patterson
166,166,Brandon Coleman,6.8,NaN
167,167,Vernon Davis,6.8,Vernon Davis
168,168,Greg Jennings,6.8,Greg Jennings
169,169,Jacoby Jones,6.6,Jacoby Jones
170,170,Josh Huff,6.6,Josh Huff
171,171,Corey Brown,6.0,Corey Brown
172,172,Marcedes Lewis,6.4,Marcedes Lewis
173,173,Maxx Williams,6.4,Maxx Williams
174,174,Timothy Wright,6.4,NaN
175,175,Torrey Smith,6.2,Torrey Smith
176,176,Javorius Allen,4.0,Javorius Allen
177,177,Dri Archer,4.3,Dri Archer
178,178,Alfred Blue,3.5,Alfred Blue
179,179,Coby Fleener,5.8,Coby Fleener
180,180,Steve Johnson,5.8,Stevie Johnson
181,181,Andre Roberts,5.7,Andre Roberts
182,182,Andre Williams,3.3,Andre Williams
183,183,Andre Caldwell,5.6,Andre Caldwell
184,184,Jeff Cumberland,5.6,Jeff Cumberland
185,185,Garrett Graham,5.6,Garrett Graham
186,186,Jonas Gray,3.0,Jonas Gray
187,187,Dorial Green-Beckham,5.6,Dorial Green-Beckham
188,188,DeAngelo Williams,3.1,DeAngelo Williams
189,189,Toby Gerhart,3.5,Toby Gerhart
190,190,Brian Hartline,5.4,Brian Hartline
191,191,Justin Hunter,5.4,Justin Hunter
192,192,Jeff Janis,5.4,Jeff Janis
193,193,Dwayne Allen,5.2,Dwayne Allen
194,194,Matt Asiata,3.3,Matt Asiata
195,195,Brent Celek,5.2,Brent Celek
196,196,Mike Tolbert,4.0,Mike Tolbert
197,197,Nelson Agholor,5.0,Nelson Agholor
198,198,Jason Avant,5.0,Jason Avant
199,199,Aaron Dobson,5.0,Aaron Dobson
200,200,Devin Funchess,5.0,Devin Funchess
201,201,Andre Johnson,5.0,Andre Johnson
202,202,Dan Herron,3.1,Daniel Herron
203,203,Ka'Deem Carey,3.0,Ka'Deem Carey
204,204,Jerick McKinnon,3.1,Jerick McKinnon
205,205,Brandon Bolden,2.7,Brandon Bolden
206,206,Anthony Fasano,4.4,Anthony Fasano
207,207,Roddy White,4.4,NaN
208,208,Jerricho Cotchery,4.2,Jerricho Cotchery
209,209,Virgil Green,4.2,Virgil Green
210,210,Branden Oliver,3.0,Branden Oliver
211,211,Marquess Wilson,4.2,Marquess Wilson
212,212,Jermaine Gresham,4.0,Jermaine Gresham
213,213,Clay Harbor,4.0,Clay Harbor
214,214,James White,3.1,James White
215,215,Reggie Bush,4.3,Reggie Bush
216,216,Jordan Norwood,3.8,Jordan Norwood
217,217,Josh Robinson,2.2,Josh Robinson
218,218,James Starks,2.4,James Starks
219,219,Chris Thompson,3.0,Chris Thompson
220,220,Terron Ward,2.6,NaN
221,221,Markus Wheaton,3.7,Markus Wheaton
222,222,Ed Dickson,3.6,Ed Dickson
223,223,Taylor Gabriel,3.6,Taylor Gabriel
224,224,Tyler Lockett,3.5,Tyler Lockett
225,225,Levine Toilolo,3.6,NaN
226,226,Phillip Dorsett,3.4,Phillip Dorsett
227,227,Fred Jackson,2.6,Fred Jackson
228,228,Ricardo Lockette,3.3,Ricardo Lockette
229,229,Devin Smith,3.4,Devin Smith
230,230,Miles Austin,3.2,Miles Austin
231,231,Tevin Coleman,1.8,NaN
232,232,Riley Cooper,3.2,Riley Cooper
233,233,Keith Mumphery,3.2,Keith Mumphery
234,234,Benjamin Watson,3.2,NaN
235,235,Cameron Artis-Payne,1.9,Cameron Artis-Payne
236,236,DeVante Parker,3.0,DeVante Parker
237,237,Stepfan Taylor,2.1,Stepfan Taylor
238,238,Damien Williams,2.0,Damien Williams
239,239,Luke Willson,3.0,Luke Willson
240,240,Bruce Ellington,2.7,Bruce Ellington
241,241,Crockett Gillmore,2.8,Crockett Gillmore
242,242,Chris Hogan,2.8,Chris Hogan
243,243,Nick Boyle,2.6,Nick Boyle
244,244,Derek Carrier,2.6,Derek Carrier
245,245,Garrett Celek,2.6,Garrett Celek
246,246,C.J. Fiedorowicz,2.6,C.J. Fiedorowicz
247,247,Chris Matthews,2.6,Chris Matthews
248,248,Khiry Robinson,1.3,NaN
249,249,Darren Fells,2.0,Darren Fells
250,250,Terrance West,1.1,Terrance West
251,251,J.J. Nelson,1.8,J.J. Nelson
252,252,Albert Wilson,1.8,Albert Wilson
253,253,Sammie Coates,1.6,Sammie Coates
254,254,Chase Ford,1.6,Chase Ford
255,255,Dontrelle Inman,1.6,Dontrelle Inman
256,256,Cody Latimer,1.6,Cody Latimer
257,257,Lance Moore,1.6,Lance Moore
258,258,Dion Sims,1.6,Dion Sims
259,259,Jacob Tamme,1.6,NaN
260,260,Dwayne Bowe,1.4,Dwayne Bowe
261,261,Chris Conley,1.4,Chris Conley
262,262,Josh Hill,1.4,NaN
263,263,Rob Housler,1.4,Rob Housler
264,264,Paul Richardson,1.4,NaN
265,265,Zac Stacy,0.9,Zac Stacy
266,266,Robert Turbin,1.0,Robert Turbin
267,267,Kennard Backman,1.2,Kennard Backman
268,268,Jonathan Grimes,0.8,Jonathan Grimes
269,269,Tyler Kroft,1.2,Tyler Kroft
270,270,MyCole Pruitt,1.2,MyCole Pruitt
271,271,Jake Stoneburner,1.2,Jake Stoneburner
272,272,Juwan Thompson,0.7,Juwan Thompson
273,273,Anthony Dixon,0.6,NaN
274,274,Jarryd Hayne,0.5,Jarryd Hayne
275,275,John Kuhn,0.5,John Kuhn
276,276,Kamar Aiken,0.6,Kamar Aiken
