,Unnamed: 0,player,espn,dk_name
134,189,Torrey Smith,8.88,Torrey Smith
135,190,Jordan Cameron,9.06,Jordan Cameron
136,191,Isaiah Crowell,7.04,Isaiah Crowell
137,192,Owen Daniels,7.72,Owen Daniels
138,193,Tevin Coleman,6.77,NaN
139,194,Coby Fleener,7.34,Coby Fleener
140,195,Benjamin Watson,8.72,NaN
141,197,Ryan Grant,7.89,Ryan Grant
142,198,Crockett Gillmore,8.64,Crockett Gillmore
143,199,Khiry Robinson,7.18,NaN
144,200,Andre Ellington,8.49,Andre Ellington
145,201,Bishop Sankey,7.07,Bishop Sankey
146,202,Chris Thompson,8.21,Chris Thompson
147,203,Justin Hunter,7.76,Justin Hunter
148,206,Darren Sproles,8.44,Darren Sproles
149,207,Dexter McCluster,6.64,Dexter McCluster
150,208,Danny Amendola,7.87,Danny Amendola
151,209,Riley Cooper,6.51,Riley Cooper
152,210,Ladarius Green,7.22,Ladarius Green
153,211,Vernon Davis,8.28,Vernon Davis
154,212,Theo Riddick,9.65,Theo Riddick
155,213,Mohamed Sanu,7.22,Mohamed Sanu
156,214,Roddy White,6.79,NaN
157,215,Jacob Tamme,7.34,NaN
158,216,Lance Moore,7.05,Lance Moore
159,217,Tyler Lockett,8.0,Tyler Lockett
160,218,Devin Smith,7.57,Devin Smith
161,219,Matt Jones,5.67,Matt Jones
162,220,Dwayne Harris,8.46,Dwayne Harris
163,221,Keshawn Martin,6.94,Keshawn Martin
164,222,Kenny Stills,6.41,Kenny Stills
165,223,Bilal Powell,7.69,Bilal Powell
166,224,Jarius Wright,6.12,Jarius Wright
167,226,Derek Carrier,8.43,Derek Carrier
168,227,Keith Mumphery,6.42,Keith Mumphery
169,228,Chris Givens,6.69,Chris Givens
170,229,Bryan Walters,6.5,Bryan Walters
171,230,Jerricho Cotchery,6.87,Jerricho Cotchery
172,231,Andrew Hawkins,7.09,Andrew Hawkins
173,232,Dwayne Allen,6.81,Dwayne Allen
174,233,Knile Davis,5.99,Knile Davis
175,234,David Johnson,5.55,David Johnson
176,235,Timothy Wright,6.2,NaN
177,236,De'Anthony Thomas,5.99,De'Anthony Thomas
178,237,Scott Chandler,5.29,Scott Chandler
179,238,Heath Miller,6.85,Heath Miller
180,239,Phillip Dorsett,5.5,Phillip Dorsett
181,240,Harry Douglas,5.82,Harry Douglas
182,241,Andre Williams,4.22,Andre Williams
183,242,Jordan Norwood,5.63,Jordan Norwood
184,243,Mike Davis,6.28,Mike Davis
185,244,Dontrelle Inman,5.91,Dontrelle Inman
186,245,Ryan Mathews,4.65,Ryan Mathews
187,247,Miles Austin,4.39,Miles Austin
188,248,Greg Jennings,4.11,Greg Jennings
189,249,Robert Woods,5.21,Robert Woods
190,250,Marquess Wilson,4.48,Marquess Wilson
191,251,Darren Waller*,5.03,Darren Waller
192,252,Mike Tolbert,5.46,Mike Tolbert
193,253,Daniel Herron,4.85,Daniel Herron
194,254,Markus Wheaton,4.77,Markus Wheaton
195,255,Brian Hartline,5.1,Brian Hartline
196,256,Taylor Gabriel,4.79,Taylor Gabriel
197,257,Josh Huff,4.05,Josh Huff
198,258,Josh Hill,4.04,NaN
199,259,Darren Fells,4.78,Darren Fells
200,260,Dorial Green-Beckham,3.0,Dorial Green-Beckham
201,261,Brandon Pettigrew,3.59,Brandon Pettigrew
202,262,Chris Polk,3.49,Chris Polk
203,263,Marcedes Lewis,3.18,Marcedes Lewis
204,264,Dion Sims,3.38,Dion Sims
205,265,Jeremy Langford,3.07,Jeremy Langford
206,267,Anthony Fasano,2.59,Anthony Fasano
207,268,DeVante Parker,3.34,DeVante Parker
208,269,Jerick McKinnon,2.85,Jerick McKinnon
209,270,Jermaine Gresham,4.05,Jermaine Gresham
210,271,Damien Williams,4.04,Damien Williams
211,272,Josh Robinson,2.78,Josh Robinson
212,273,Luke Willson,3.36,Luke Willson
213,274,Devin Funchess,3.81,Devin Funchess
214,275,Jerome Cunningham,4.01,Jerome Cunningham
215,276,Jeff Cumberland,3.88,Jeff Cumberland
216,277,Garrett Graham,3.92,Garrett Graham
217,278,Brent Celek,2.7,Brent Celek
218,279,Zac Stacy,2.75,Zac Stacy
219,280,Thomas Rawls,2.9,Thomas Rawls
220,281,Fred Jackson,4.11,Fred Jackson
221,282,Maxx Williams,3.18,Maxx Williams
222,283,Boobie Dixon,3.93,Boobie Dixon
223,284,Joseph Morgan,3.24,NaN
224,285,Kyle Juszczyk,3.54,Kyle Juszczyk
225,286,Corey Brown,4.11,Corey Brown
226,288,Nick Williams,2.47,NaN
227,289,Jaelen Strong,3.52,Jaelen Strong
228,290,Albert Wilson,4.15,Albert Wilson
229,291,Quincy Enunwa,3.05,Quincy Enunwa
230,292,Jonathan Grimes,3.03,Jonathan Grimes
231,293,Garrett Celek,2.93,Garrett Celek
232,294,Darrius Heyward-Bey,2.57,Darrius Heyward-Bey
233,295,Chris Conley,3.37,Chris Conley
234,296,Bennie Fowler,3.28,Bennie Fowler
235,297,Chris Hogan,2.7,Chris Hogan
236,298,Bruce Ellington,2.1,Bruce Ellington
237,299,C.J. Fiedorowicz,2.52,C.J. Fiedorowicz
238,300,Rashad Ross,3.07,Rashad Ross
239,301,Quinton Patton,3.91,Quinton Patton
240,302,DeAngelo Williams,2.52,DeAngelo Williams
241,303,Ed Dickson,3.04,Ed Dickson
242,305,Anthony McCoy,1.93,Anthony McCoy
243,306,Matt Asiata,2.28,Matt Asiata
244,307,Ahmad Bradshaw,3.39,NaN
245,308,Jonas Gray,1.76,Jonas Gray
246,309,John Kuhn,1.74,John Kuhn
247,311,Corey Grant,2.06,Corey Grant
248,312,Zach Zenner,1.35,Zach Zenner
249,313,Cordarrelle Patterson,1.22,Cordarrelle Patterson
250,314,Zach Miller,1.94,Zach Miller
251,316,Michael Hoomanawanui,1.85,NaN
252,317,Virgil Green,1.63,Virgil Green
253,319,Craig Stevens,1.66,Craig Stevens
254,320,Robert Turbin,2.42,Robert Turbin
255,325,MyCole Pruitt,1.27,MyCole Pruitt
256,326,Aaron Dobson,1.21,Aaron Dobson
257,331,Chris Matthews,1.37,Chris Matthews
258,333,Vance McDonald,1.23,Vance McDonald
259,335,Fozzy Whittaker,1.9,Fozzy Whittaker
260,336,Adam Thielen,1.21,Adam Thielen
261,337,Stefon Diggs,1.22,Stefon Diggs
262,344,James O'Shaughnessy,1.03,James O'Shaughnessy
263,346,Geremy Davis,1.17,Geremy Davis
264,347,Jason Avant,1.17,Jason Avant
265,362,Rex Burkhead,1.09,Rex Burkhead
