,Unnamed: 0,player,opp,pass_yards,pass_tds,int,rush_yards,rush_tds,rec_yards,rec_tds,fum_td,2-pt,fl,fan_pts,rec,punt_td,kick_td
42,42,Tyler Eifert TE - CIN View Videos,HOU,0.0,0.0,0.0,0.0,0.0,77.0,1.0,0,0.0,0.0,13.7,7.7,0,0
43,43,Marshawn Lynch RB - SEA Q,ARI,0.0,0.0,0.0,64.0,1.0,13.0,0.0,0,0.0,0.0,13.7,1.3,0,0
44,44,Ronnie Hillman RB - DEN P,KC,0.0,0.0,0.0,51.0,1.0,24.0,0.0,0,0.0,0.0,13.5,2.4,0,0
45,45,Darren McFadden RB - DAL View Videos,@TB,0.0,0.0,0.0,68.0,1.0,7.0,0.0,0,0.0,0.0,13.5,0.7,0,0
46,46,Stefon Diggs WR - MIN,@OAK,0.0,0.0,0.0,0.0,0.0,72.0,1.0,0,0.0,0.0,13.2,7.2,0,0
47,47,Demaryius Thomas WR - DEN,KC,0.0,0.0,0.0,0.0,0.0,72.0,1.0,0,0.0,0.0,13.2,7.2,0,0
48,48,Matthew Stafford QB - DET View News,@GB,262.0,1.0,1.0,6.0,0.0,0.0,0.0,0,0.0,0.0,13.08,0.0,0,0
49,49,Doug Baldwin WR - SEA,ARI,0.0,0.0,0.0,1.0,0.0,69.0,1.0,0,0.0,0.0,13.0,6.9,0,0
50,50,Julian Edelman WR - NE P,@NYG,0.0,0.0,0.0,2.0,0.0,68.0,1.0,0,0.0,0.0,13.0,6.8,0,0
51,51,Brandin Cooks WR - NO,@WAS,0.0,0.0,0.0,7.0,0.0,62.0,1.0,0,0.0,0.0,12.9,6.2,0,0
52,52,C.J. Spiller RB - NO,@WAS,0.0,0.0,0.0,44.0,1.0,25.0,0.0,0,0.0,0.0,12.9,2.5,0,0
53,53,Martellus Bennett TE - CHI,@STL,0.0,0.0,0.0,0.0,0.0,68.0,1.0,0,0.0,0.0,12.8,6.8,0,0
54,54,Brandon Marshall WR - NYJ View Videos,BUF,0.0,0.0,0.0,0.0,0.0,68.0,1.0,0,0.0,0.0,12.8,6.8,0,0
55,55,Mike Wallace WR - MIN,@OAK,0.0,0.0,0.0,2.0,0.0,66.0,1.0,0,0.0,0.0,12.8,6.6,0,0
56,56,Gary Barnidge TE - CLE,@PIT,0.0,0.0,0.0,0.0,0.0,67.0,1.0,0,0.0,0.0,12.7,6.7,0,0
57,57,Lamar Miller RB - MIA,@PHI,0.0,0.0,0.0,54.0,1.0,12.0,0.0,0,0.0,0.0,12.6,1.2,0,0
58,58,Martavis Bryant WR - PIT View Videos,CLE,0.0,0.0,0.0,3.0,0.0,62.0,1.0,0,0.0,0.0,12.5,6.2,0,0
59,59,Greg Olsen TE - CAR,@TEN,0.0,0.0,0.0,0.0,0.0,65.0,1.0,0,0.0,0.0,12.5,6.5,0,0
60,60,Allen Hurns WR - JAC Q,@BAL,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0,0.0,0.0,12.4,6.4,0,0
61,61,James Jones WR - GB P View Videos,DET,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0,0.0,0.0,12.4,6.4,0,0
62,62,Doug Martin RB - TB,DAL,0.0,0.0,0.0,56.0,1.0,8.0,0.0,0,0.0,0.0,12.4,0.8,0,0
63,63,Latavius Murray RB - OAK P,MIN,0.0,0.0,0.0,56.0,1.0,8.0,0.0,0,0.0,0.0,12.4,0.8,0,0
64,64,Delanie Walker TE - TEN,CAR,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0,0.0,0.0,12.4,6.4,0,0
65,65,Jameis Winston QB - TB View Videos,DAL,192.0,2.0,2.0,6.0,0.0,0.0,0.0,0,0.0,0.0,12.28,0.0,0,0
66,66,Jeremy Maclin WR - KC,@DEN,0.0,0.0,0.0,0.0,0.0,62.0,1.0,0,0.0,0.0,12.2,6.2,0,0
67,67,Larry Fitzgerald WR - ARI P,@SEA,0.0,0.0,0.0,0.0,0.0,61.0,1.0,0,0.0,0.0,12.1,6.1,0,0
68,68,DeSean Jackson WR - WAS View Videos,NO,0.0,0.0,0.0,2.0,0.0,58.0,1.0,0,0.0,0.0,12.0,5.8,0,0
69,69,Marvin Jones WR - CIN,HOU,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0,0.0,0.0,12.0,6.0,0,0
70,70,Allen Robinson WR - JAC,@BAL,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0,0.0,0.0,12.0,6.0,0,0
71,71,Marques Colston WR - NO P,@WAS,0.0,0.0,0.0,0.0,0.0,59.0,1.0,0,0.0,0.0,11.9,5.9,0,0
72,72,Mark Ingram RB - NO,@WAS,0.0,0.0,0.0,51.0,1.0,8.0,0.0,0,0.0,0.0,11.9,0.8,0,0
73,73,Jarvis Landry WR - MIA,@PHI,0.0,0.0,0.0,2.0,0.0,57.0,1.0,0,0.0,0.0,11.9,5.7,0,0
74,74,Jason Witten TE - DAL,@TB,0.0,0.0,0.0,0.0,0.0,59.0,1.0,0,0.0,0.0,11.9,5.9,0,0
75,75,Travis Benjamin WR - CLE,@PIT,0.0,0.0,0.0,2.0,0.0,56.0,1.0,0,0.0,0.0,11.8,5.6,0,0
76,76,Brandon LaFell WR - NE,@NYG,0.0,0.0,0.0,2.0,0.0,55.0,1.0,0,0.0,0.0,11.7,5.5,0,0
77,77,Austin Seferian-Jenkins TE - TB Q View Videos,DAL,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0,0.0,0.0,11.5,5.5,0,0
78,78,Jordan Reed TE - WAS,NO,0.0,0.0,0.0,0.0,0.0,54.0,1.0,0,0.0,0.0,11.4,5.4,0,0
79,79,Brian Hoyer QB - HOU,@CIN,226.0,1.0,1.0,3.0,0.0,0.0,0.0,0,0.0,0.0,11.34,0.0,0,0
80,80,Antonio Andrews RB - TEN,CAR,0.0,0.0,0.0,38.0,1.0,14.0,0.0,0,0.0,0.0,11.2,1.4,0,0
81,81,LeGarrette Blount RB - NE,@NYG,0.0,0.0,0.0,50.0,1.0,2.0,0.0,0,0.0,0.0,11.2,0.2,0,0
82,82,Travis Kelce TE - KC P,@DEN,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0,0.0,0.0,11.2,5.2,0,0
83,83,Tyrod Taylor QB - BUF,@NYJ,175.0,1.0,1.0,22.0,0.0,0.0,0.0,0,0.0,0.0,11.2,0.0,0,0
84,84,Sammy Watkins WR - BUF,@NYJ,0.0,0.0,0.0,2.0,0.0,50.0,1.0,0,0.0,0.0,11.2,5.0,0,0
85,85,Michael Crabtree WR - OAK,MIN,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0,0.0,0.0,11.1,5.1,0,0
86,86,Alfred Morris RB - WAS,NO,0.0,0.0,0.0,46.0,1.0,5.0,0.0,0,0.0,0.0,11.1,0.5,0,0
87,87,David Cobb RB - TEN,CAR,0.0,0.0,0.0,39.0,1.0,11.0,0.0,0,0.0,0.0,11.0,1.1,0,0
88,88,Pierre Garcon WR - WAS,NO,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0,0.0,0.0,11.0,5.0,0,0
89,89,Richard Rodgers TE - GB,DET,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0,0.0,0.0,11.0,5.0,0,0
90,90,Julius Thomas TE - JAC P,@BAL,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0,0.0,0.0,10.9,4.9,0,0
91,91,Rishard Matthews WR - MIA,@PHI,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0,0.0,0.0,10.8,4.8,0,0
92,92,Geno Smith QB - NYJ View Videos,BUF,104.0,2.0,2.0,25.0,0.0,0.0,0.0,0,0.0,0.0,10.66,0.0,0,0
93,93,Taylor Gabriel WR - CLE,@PIT,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0,0.0,0.0,10.6,4.6,0,0
94,94,Davante Adams WR - GB,DET,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0,0.0,0.0,10.4,4.4,0,0
95,95,Eric Ebron TE - DET,@GB,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0,0.0,0.0,10.4,4.4,0,0
96,96,John Brown WR - ARI Q View Videos,@SEA,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0,0.0,0.0,10.0,4.0,0,0
97,97,Charles Clay TE - BUF View Videos,@NYJ,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0,0.0,0.0,10.0,4.0,0,0
98,98,Owen Daniels TE - DEN P,KC,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0,0.0,0.0,9.6,3.6,0,0
99,99,Matt Jones RB - WAS,NO,0.0,0.0,0.0,47.0,1.0,9.0,0.0,0,0.0,1.0,9.6,0.9,0,0
100,100,Brandon Coleman WR - NO,@WAS,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0,0.0,0.0,9.5,3.5,0,0
101,101,Kirk Cousins QB - WAS,NO,173.0,1.0,1.0,5.0,0.0,0.0,0.0,0,0.0,0.0,9.42,0.0,0,0
102,102,Brian Quick WR - STL,CHI,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0,0.0,0.0,9.3,3.3,0,0
103,103,DeAngelo Williams RB - PIT P,CLE,0.0,0.0,0.0,85.0,0.0,8.0,0.0,0,0.0,0.0,9.3,0.8,0,0
104,104,Karlos Williams RB - BUF,@NYJ,0.0,0.0,0.0,29.0,1.0,2.0,0.0,0,0.0,0.0,9.1,0.2,0,0
105,105,Jeremy Hill RB - CIN,HOU,0.0,0.0,0.0,91.0,0.0,17.0,0.0,0,0.0,1.0,8.8,1.7,0,0
106,106,James White RB - NE,@NYG,0.0,0.0,0.0,36.0,0.0,42.0,0.0,0,0.0,0.0,7.8,4.2,0,0
107,107,Ryan Mathews RB - PHI P,MIA,0.0,0.0,0.0,60.0,0.0,15.0,0.0,0,0.0,0.0,7.5,1.5,0,0
108,108,Sam Bradford QB - PHI View Videos,MIA,131.0,1.0,1.0,2.0,0.0,0.0,0.0,0,0.0,0.0,7.44,0.0,0,0
109,109,Calvin Johnson WR - DET Q,@GB,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0,0.0,0.0,7.1,7.1,0,0
110,110,Darren Sproles RB - PHI,MIA,0.0,0.0,0.0,32.0,0.0,39.0,0.0,0,0.0,0.0,7.1,3.9,0,0
111,111,James Starks RB - GB,DET,0.0,0.0,0.0,50.0,0.0,21.0,0.0,0,0.0,0.0,7.1,2.1,0,0
112,112,Charcandrick West RB - KC,@DEN,0.0,0.0,0.0,53.0,0.0,14.0,0.0,0,0.0,0.0,6.7,1.4,0,0
113,113,Duke Johnson RB - CLE View Videos,@PIT,0.0,0.0,0.0,32.0,0.0,31.0,0.0,0,0.0,0.0,6.3,3.1,0,0
114,114,Willie Snead WR - NO P,@WAS,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0,0.0,0.0,6.3,6.3,0,0
115,115,Dexter McCluster RB - TEN P,CAR,0.0,0.0,0.0,35.0,0.0,26.0,0.0,0,0.0,0.0,6.1,2.6,0,0
116,116,Jordan Matthews WR - PHI,MIA,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,0.0,0.0,6.0,6.0,0,0
117,117,Kyle Rudolph TE - MIN,@OAK,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0,0.0,0.0,5.9,5.9,0,0
118,118,Golden Tate WR - DET,@GB,0.0,0.0,0.0,2.0,0.0,57.0,0.0,0,0.0,0.0,5.9,5.7,0,0
119,119,Emmanuel Sanders WR - DEN Q,KC,0.0,0.0,0.0,2.0,0.0,56.0,0.0,0,0.0,0.0,5.8,5.6,0,0
120,120,Isaiah Crowell RB - CLE,@PIT,0.0,0.0,0.0,49.0,0.0,8.0,0.0,0,0.0,0.0,5.7,0.8,0,0
121,121,Jamison Crowder WR - WAS,NO,0.0,0.0,0.0,4.0,0.0,52.0,0.0,0,0.0,0.0,5.6,5.2,0,0
122,122,Jordan Cameron TE - MIA P,@PHI,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,0.0,0.0,5.4,5.4,0,0
123,123,Andre Ellington RB - ARI,@SEA,0.0,0.0,0.0,38.0,0.0,16.0,0.0,0,0.0,0.0,5.4,1.6,0,0
124,124,Charles Sims RB - TB,DAL,0.0,0.0,0.0,37.0,0.0,17.0,0.0,0,0.0,0.0,5.4,1.7,0,0
125,125,Tavon Austin WR - STL,CHI,0.0,0.0,0.0,24.0,0.0,29.0,0.0,0,0.0,0.0,5.3,2.9,0,0
126,126,Ryan Fitzpatrick QB - NYJ,BUF,75.0,1.0,1.0,3.0,0.0,0.0,0.0,0,0.0,0.0,5.3,0.0,0,0
127,127,Heath Miller TE - PIT P,CLE,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0,0.0,0.0,5.3,5.3,0,0
128,128,Benjamin Watson TE - NO,@WAS,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0,0.0,0.0,5.3,5.3,0,0
129,129,Zach Ertz TE - PHI,MIA,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0,0.0,0.0,5.2,5.2,0,0
130,130,Chris Johnson RB - ARI,@SEA,0.0,0.0,0.0,40.0,0.0,12.0,0.0,0,0.0,0.0,5.2,1.2,0,0
131,131,David Johnson RB - ARI,@SEA,0.0,0.0,0.0,34.0,0.0,17.0,0.0,0,0.0,0.0,5.1,1.7,0,0
132,132,Shane Vereen RB - NYG,NE,0.0,0.0,0.0,23.0,0.0,28.0,0.0,0,0.0,0.0,5.1,2.8,0,0
133,133,Alfred Blue RB - HOU,@CIN,0.0,0.0,0.0,42.0,0.0,8.0,0.0,0,0.0,0.0,5.0,0.8,0,0
134,134,Rueben Randle WR - NYG View Videos,NE,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0,0.0,0.0,5.0,5.0,0,0
135,135,Marqise Lee WR - JAC Q,@BAL,0.0,0.0,0.0,1.0,0.0,48.0,0.0,0,0.0,0.0,4.9,4.8,0,0
136,136,De'Anthony Thomas RB - KC,@DEN,0.0,0.0,0.0,23.0,0.0,26.0,0.0,0,0.0,0.0,4.9,2.6,0,0
137,137,Harry Douglas WR - TEN,CAR,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0,0.0,0.0,4.8,4.8,0,0
138,138,Mohamed Sanu WR - CIN View Videos,HOU,0.0,0.0,0.0,3.0,0.0,45.0,0.0,0,0.0,0.0,4.8,4.5,0,0
139,139,Ka'Deem Carey RB - CHI,@STL,0.0,0.0,0.0,34.0,0.0,13.0,0.0,0,0.0,0.0,4.7,1.3,0,0
140,140,Ted Ginn WR - CAR,@TEN,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0,0.0,0.0,4.7,4.7,0,0
141,141,Darrius Heyward-Bey WR - PIT P,CLE,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0,0.0,0.0,4.6,4.6,0,0
142,142,LeSean McCoy RB - BUF,@NYJ,0.0,0.0,0.0,38.0,0.0,8.0,0.0,0,0.0,0.0,4.6,0.8,0,0
143,143,Cecil Shorts WR - HOU P View News,@CIN,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0,0.0,0.0,4.6,4.6,0,0
144,144,Fozzy Whittaker RB - CAR,@TEN,0.0,0.0,0.0,32.0,0.0,14.0,0.0,0,0.0,0.0,4.6,1.4,0,0
145,145,Denard Robinson RB - JAC,@BAL,0.0,0.0,0.0,35.0,0.0,9.0,0.0,0,0.0,0.0,4.4,0.9,0,0
146,146,Jeremy Kerley WR - NYJ,BUF,0.0,0.0,0.0,2.0,0.0,41.0,0.0,0,0.0,0.0,4.3,4.1,0,0
147,147,Joique Bell RB - DET,@GB,0.0,0.0,0.0,33.0,0.0,9.0,0.0,0,0.0,0.0,4.2,0.9,0,0
148,148,Eric Decker WR - NYJ,BUF,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,0.0,0.0,4.2,4.2,0,0
149,149,Jarius Wright WR - MIN,@OAK,0.0,0.0,0.0,7.0,0.0,35.0,0.0,0,0.0,0.0,4.2,3.5,0,0
150,150,C.J. Anderson RB - DEN P,KC,0.0,0.0,0.0,32.0,0.0,9.0,0.0,0,0.0,0.0,4.1,0.9,0,0
151,151,Andrew Hawkins WR - CLE P,@PIT,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0,0.0,0.0,4.1,4.0,0,0
152,152,Ameer Abdullah RB - DET View News,@GB,0.0,0.0,0.0,29.0,0.0,11.0,0.0,0,0.0,0.0,4.0,1.1,0,0
153,153,Kenny Britt WR - STL,CHI,0.0,0.0,0.0,1.0,0.0,38.0,0.0,0,0.0,0.0,3.9,3.8,0,0
154,154,Kenny Stills WR - MIA,@PHI,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0,0.0,0.0,3.9,3.9,0,0
155,155,Danny Amendola WR - NE View Videos,@NYG,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0,0.0,0.0,3.8,3.8,0,0
156,156,Chris Givens WR - BAL,JAC,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0,0.0,0.0,3.8,3.8,0,0
157,157,Christine Michael RB - DAL P,@TB,0.0,0.0,0.0,35.0,0.0,3.0,0.0,0,0.0,0.0,3.8,0.3,0,0
158,158,Thomas Rawls RB - SEA,ARI,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0,0.0,0.0,3.8,0.1,0,0
159,159,Theo Riddick RB - DET,@GB,0.0,0.0,0.0,22.0,0.0,16.0,0.0,0,0.0,0.0,3.8,1.6,0,0
160,160,Jaelen Strong WR - HOU,@CIN,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0,0.0,0.0,3.8,3.8,0,0
161,161,Robert Woods WR - BUF View Videos,@NYJ,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0,0.0,0.0,3.8,3.8,0,0
162,162,Michael Floyd WR - ARI View Videos,@SEA,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0,0.0,0.0,3.7,3.7,0,0
163,163,Ty Montgomery WR - GB Q View News,DET,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0,0.0,0.0,3.7,3.7,0,0
164,164,Terrance Williams WR - DAL,@TB,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0,0.0,0.0,3.7,3.7,0,0
165,165,Marlon Brown WR - BAL,JAC,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0,0.0,0.0,3.6,3.6,0,0
166,166,Scott Chandler TE - NE,@NYG,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0,0.0,0.0,3.6,3.6,0,0
167,167,Charles Johnson WR - MIN,@OAK,0.0,0.0,0.0,1.0,0.0,35.0,0.0,0,0.0,0.0,3.6,3.5,0,0
168,168,Greg Jennings WR - MIA,@PHI,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0,0.0,0.0,3.5,3.5,0,0
169,169,Cordarrelle Patterson WR - MIN P,@OAK,0.0,0.0,0.0,11.0,0.0,24.0,0.0,0,0.0,0.0,3.5,2.4,0,0
170,170,Corey Brown WR - CAR,@TEN,0.0,0.0,0.0,4.0,0.0,30.0,0.0,0,0.0,0.0,3.4,3.0,0,0
171,171,Tre Mason RB - STL,CHI,0.0,0.0,0.0,27.0,0.0,7.0,0.0,0,0.0,0.0,3.4,0.7,0,0
172,172,Stevan Ridley RB - NYJ,BUF,0.0,0.0,0.0,30.0,0.0,4.0,0.0,0,0.0,0.0,3.4,0.4,0,0
173,173,Benny Cunningham RB - STL,CHI,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0,0.0,0.0,3.3,2.0,0,0
174,174,Clay Harbor TE - JAC,@BAL,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0,0.0,0.0,3.3,3.3,0,0
175,175,Bobby Rainey RB - TB,DAL,0.0,0.0,0.0,17.0,0.0,16.0,0.0,0,0.0,0.0,3.3,1.6,0,0
176,176,Vernon Davis TE - DEN,KC,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0,0.0,0.0,3.2,3.2,0,0
177,177,Josh Huff WR - PHI,MIA,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0,0.0,0.0,3.2,3.2,0,0
178,178,Marcedes Lewis TE - JAC,@BAL,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0,0.0,0.0,3.2,3.2,0,0
179,179,Maxx Williams TE - BAL,JAC,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0,0.0,0.0,3.2,3.2,0,0
180,180,Javorius Allen RB - BAL,JAC,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0,0.0,0.0,3.0,1.0,0,0
181,181,Rashad Jennings RB - NYG,NE,0.0,0.0,0.0,22.0,0.0,7.0,0.0,0,0.0,0.0,2.9,0.7,0,0
182,182,Mychal Rivera TE - OAK,MIN,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0,0.0,0.0,2.9,2.9,0,0
183,183,Andre Caldwell WR - DEN,KC,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0.0,0.0,2.8,2.8,0,0
184,184,Virgil Green TE - DEN P,KC,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0.0,0.0,2.8,2.8,0,0
185,185,Dorial Green-Beckham WR - TEN,CAR,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0.0,0.0,2.8,2.8,0,0
186,186,Brian Hartline WR - CLE P,@PIT,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0.0,0.0,2.8,2.8,0,0
