Name,Position,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,fftoday,nfl,cbs,fleaflicker,espn,fox,fire,average,max,min,range,rel_range
Dolphins ,DST,2500,Mia@NYJ 01:00PM ET,6.8,Mia,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,0.0,0.0
Buccaneers ,DST,2500,TB@Ind 01:00PM ET,8.7,TB,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,0.0,0.0
Mike Leach,TE,2500,Ari@SF 04:05PM ET,0.0,Ari,,,,,,,,,,,,
Craig Stevens,TE,2500,Oak@Ten 01:00PM ET,1.47,Ten,,,,,,,2.114,2.114,2.114,2.114,0.0,0.0
Marcedes Lewis,TE,2500,SD@Jax 01:00PM ET,1.97,Jax,,6.2,2.63,6.1,3.79,5.4,1.375,4.24916666667,6.2,1.375,4.825,1.13551676799
Scott Chandler,TE,2500,NE@Den 08:30PM ET,4.0,NE,2.0,7.0,5.03,6.5,6.19,4.18,2.38,4.75428571429,7.0,2.0,5.0,1.05168269231
Matt Spaeth,TE,2500,Pit@Sea 04:25PM ET,0.2,Pit,,,,,,,,,,,,
Clark Harris,TE,2500,StL@Cin 01:00PM ET,0.0,Cin,,,,,,,,,,,,
Anthony Fasano,TE,2500,Oak@Ten 01:00PM ET,5.35,Ten,,4.4,4.41,4.2,4.45,3.18,4.647,4.2145,4.647,3.18,1.467,0.348083995729
Kellen Davis,TE,2500,Mia@NYJ 01:00PM ET,0.71,NYJ,,,4.48,,1.04,,1.033,2.18433333333,4.48,1.033,3.447,1.57805585228
Brandon Myers,TE,2500,TB@Ind 01:00PM ET,2.47,TB,4.5,2.4,2.93,3.2,3.12,,4.575,3.45416666667,4.575,2.4,2.175,0.629674306393
Darren Fells,TE,2500,Ari@SF 04:05PM ET,6.188,Ari,2.0,2.0,5.32,2.0,4.54,8.2,7.795,4.55071428571,8.2,2.0,6.2,1.3624234814
Tony Moeaki,TE,2500,Min@Atl 01:00PM ET,0.35,Atl,,,,,,,2.195,2.195,2.195,2.195,0.0,0.0
David Johnson,TE,2500,SD@Jax 01:00PM ET,0.02,SD,2.5,7.2,6.35,7.4,5.39,3.08,3.03,4.99285714286,7.4,2.5,4.9,0.981402002861
Clay Harbor,TE,2500,SD@Jax 01:00PM ET,2.678,Jax,,6.4,,6.2,,,,6.3,6.4,6.2,0.2,0.031746031746
Garrett Graham,TE,2500,NO@Hou 01:00PM ET,1.625,Hou,,5.8,,5.9,,,1.058,4.25266666667,5.9,1.058,4.842,1.13857971469
Andrew DePaola,TE,2500,TB@Ind 01:00PM ET,0.0,TB,,,,,,,,,,,,
Anthony McCoy,TE,2500,NYG@Was 01:00PM ET,0.0,Was,,,,,,,,,,,,
Jim Dray,TE,2500,Bal@Cle 08:30PM ET,0.93,Cle,,,4.44,,2.04,,2.624,3.03466666667,4.44,2.04,2.4,0.79086115993
Virgil Green,TE,2500,NE@Den 08:30PM ET,2.79,Den,,4.4,3.35,4.2,1.45,,,3.35,4.4,1.45,2.95,0.880597014925
John Phillips,TE,2500,SD@Jax 01:00PM ET,1.92,SD,,,,,,,,,,,,
Richard Gordon,TE,2500,NE@Den 08:30PM ET,0.0,Den,,,,,,,,,,,,
Kyle Nelson,TE,2500,Ari@SF 04:05PM ET,0.0,SF,,,,,,,,,,,,
Matthew Mulligan,TE,2500,Buf@KC 01:00PM ET,0.12,Buf,,,,,,,,,,,,
Jermaine Gresham,TE,2500,Ari@SF 04:05PM ET,3.48,Ari,4.0,4.0,3.59,4.0,3.91,5.01,4.72,4.17571428571,5.01,3.59,1.42,0.340061580568
Jeff Cumberland,TE,2500,Mia@NYJ 01:00PM ET,1.411,NYJ,1.5,5.2,,5.6,,4.45,1.973,3.7446,5.6,1.5,4.1,1.09491000374
Michael Hoomanawanui,TE,2500,NO@Hou 01:00PM ET,2.825,NO,,,,,2.7,,1.566,2.133,2.7,1.566,1.134,0.53164556962
Lee Smith,TE,2500,Oak@Ten 01:00PM ET,1.511,Oak,,,3.62,,1.92,1.97,,2.50333333333,3.62,1.92,1.7,0.679094540613
Luke Stocker,TE,2500,TB@Ind 01:00PM ET,0.65,TB,,,,,,,,,,,,
Jordan Cameron,TE,2500,Mia@NYJ 01:00PM ET,6.39,Mia,6.0,9.0,5.62,8.5,8.27,10.05,6.725,7.73785714286,10.05,5.62,4.43,0.572509923382
Rhett Ellison,TE,2500,Min@Atl 01:00PM ET,2.244,Min,,,4.92,,3.03,3.35,2.263,3.39075,4.92,2.263,2.657,0.783602447836
Larry Donnell,TE,2500,NYG@Was 01:00PM ET,7.913,NYG,,,,,,,,,,,,
Garrett Celek,TE,2500,Ari@SF 04:05PM ET,5.56,SF,6.0,2.6,5.73,3.3,5.58,5.35,6.535,5.01357142857,6.535,2.6,3.935,0.78486963955
Jake Stoneburner,TE,2500,Mia@NYJ 01:00PM ET,3.617,Mia,,1.2,5.92,1.6,,,1.048,2.442,5.92,1.048,4.872,1.99508599509
Mychal Rivera,TE,2500,Oak@Ten 01:00PM ET,3.58,Oak,4.0,6.0,4.63,6.0,5.24,5.18,5.779,5.26128571429,6.0,4.0,2.0,0.380135219528
Cory Harkey,TE,2500,StL@Cin 01:00PM ET,0.28,StL,,,,,,,,,,,,
Beau Brinkley,TE,2500,Oak@Ten 01:00PM ET,0.0,Ten,,,,,,,,,,,,
Dwayne Allen,TE,2500,TB@Ind 01:00PM ET,3.025,Ind,4.0,5.2,6.09,4.6,5.81,5.65,2.65,4.85714285714,6.09,2.65,3.44,0.708235294118
Kevin McDermott,TE,2500,Min@Atl 01:00PM ET,0.0,Min,,,,,,,,,,,,
Ryan Griffin,TE,2500,NO@Hou 01:00PM ET,4.0,Hou,6.0,5.6,4.83,5.8,6.45,6.69,,5.895,6.69,4.83,1.86,0.315521628499
Michael Williams,TE,2500,NE@Den 08:30PM ET,0.39,NE,,,,,,,,,,,,
Chris Gragg,TE,2500,Buf@KC 01:00PM ET,2.629,Buf,,3.2,,3.6,,,1.853,2.88433333333,3.6,1.853,1.747,0.605685889287
Luke Willson,TE,2500,Pit@Sea 04:25PM ET,3.444,Sea,,3.0,4.93,3.5,3.41,3.68,2.671,3.53183333333,4.93,2.671,2.259,0.639611155679
Josh Hill,TE,2500,NO@Hou 01:00PM ET,3.07,NO,,1.4,6.12,1.7,3.86,2.79,2.141,3.00183333333,6.12,1.4,4.72,1.57237243907
James Winchester,TE,2500,Buf@KC 01:00PM ET,0.0,KC,,,,,,,,,,,,
Jack Doyle,TE,2500,TB@Ind 01:00PM ET,1.97,Ind,,,,,1.83,,,1.83,1.83,1.83,0.0,0.0
Ryan Hewitt,TE,2500,StL@Cin 01:00PM ET,0.75,Cin,,,2.59,,,1.79,,2.19,2.59,1.79,0.8,0.365296803653
Levine Toilolo,TE,2500,Min@Atl 01:00PM ET,1.16,Atl,,3.4,5.28,3.7,1.44,,1.949,3.1538,5.28,1.44,3.84,1.21757879384
Justice Cunningham,TE,2500,StL@Cin 01:00PM ET,0.0,StL,,,,,,,,,,,,
Gabe Holmes,TE,2500,Oak@Ten 01:00PM ET,0.0,Oak,,,,,,,,,,,,
Dion Sims,TE,2500,Mia@NYJ 01:00PM ET,2.757,Mia,,1.6,3.81,1.8,3.33,3.01,2.748,2.71633333333,3.81,1.6,2.21,0.813596760339
Jerome Cunningham,TE,2500,NYG@Was 01:00PM ET,2.3,NYG,,,,,2.79,6.01,,4.4,6.01,2.79,3.22,0.731818181818
Nic Jacobs,TE,2500,SD@Jax 01:00PM ET,0.178,Jax,,,,,,,,,,,,
Brandon Williams,TE,2500,Mia@NYJ 01:00PM ET,0.0,Mia,,,,,,,,,,,,
Cooper Helfet,TE,2500,Pit@Sea 04:25PM ET,0.213,Sea,,,,,,,,,,,,
Blake Bell,TE,2500,Ari@SF 04:05PM ET,0.588,SF,,,,,,,,,,,,
MyCole Pruitt,TE,2500,Min@Atl 01:00PM ET,1.19,Min,,1.4,,1.7,1.86,,,1.65333333333,1.86,1.4,0.46,0.278225806452
Cameron Brate,TE,2500,TB@Ind 01:00PM ET,4.263,TB,,,3.67,,3.85,3.42,4.688,3.907,4.688,3.42,1.268,0.324545687228
Will Tye,TE,2500,NYG@Was 01:00PM ET,4.171,NYG,4.0,,7.19,,7.07,,4.408,5.667,7.19,4.0,3.19,0.562908064232
Chase Ford,TE,2500,Bal@Cle 08:30PM ET,0.0,Bal,,,,,,,1.112,1.112,1.112,1.112,0.0,0.0
Clive Walford,TE,2500,Oak@Ten 01:00PM ET,4.37,Oak,2.0,1.4,4.22,1.7,5.78,3.69,3.458,3.17828571429,5.78,1.4,4.38,1.37810140237
C.J. Fiedorowicz,TE,2500,NO@Hou 01:00PM ET,2.79,Hou,,3.8,4.63,3.9,1.93,2.69,1.907,3.14283333333,4.63,1.907,2.723,0.866415654664
Brian Parker,TE,2500,Buf@KC 01:00PM ET,0.533,KC,,,,,,,,,,,,
Tyler Kroft,TE,2500,StL@Cin 01:00PM ET,0.0,Cin,,1.4,,1.7,,,,1.55,1.7,1.4,0.3,0.193548387097
C.J. Uzomah,TE,2500,StL@Cin 01:00PM ET,0.0,Cin,,,,,,,,,,,,
Austin Seferian-Jenkins,TE,2500,TB@Ind 01:00PM ET,17.95,TB,,17.4,,16.7,,7.34,,13.8133333333,17.4,7.34,10.06,0.728281853282
Demetrius Harris,TE,2500,Buf@KC 01:00PM ET,0.81,KC,,,,,1.31,,,1.31,1.31,1.31,0.0,0.0
Nick Boyle,TE,2500,Bal@Cle 08:30PM ET,3.2,Bal,,2.6,4.28,2.3,1.74,,,2.73,4.28,1.74,2.54,0.930402930403
Troy Niklas,TE,2500,Ari@SF 04:05PM ET,1.75,Ari,,,,,,,3.549,3.549,3.549,3.549,0.0,0.0
Phillip Supernaw,TE,2500,Oak@Ten 01:00PM ET,0.26,Ten,,,,,,,,,,,,
Maxx Williams,TE,2500,Bal@Cle 08:30PM ET,4.644,Bal,4.0,6.2,4.98,6.1,4.59,3.49,3.151,4.64442857143,6.2,3.151,3.049,0.656485497216
Jesse James,TE,2500,Pit@Sea 04:25PM ET,5.25,Pit,,,,,,,,,,,,
Derek Carrier,TE,2500,NYG@Was 01:00PM ET,3.38,Was,,2.6,4.24,3.3,3.34,,3.961,3.4882,4.24,2.6,1.64,0.470156527722
E.J. Bibbs,TE,2500,Bal@Cle 08:30PM ET,0.0,Cle,,,,,,,,,,,,
Raiders ,DST,2400,Oak@Ten 01:00PM ET,5.6,Oak,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,0.0,0.0
Giants ,DST,2400,NYG@Was 01:00PM ET,9.4,NYG,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,0.0,0.0
Vikings ,DST,2300,Min@Atl 01:00PM ET,7.5,Min,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,0.0,0.0
Saints ,DST,2300,NO@Hou 01:00PM ET,4.9,NO,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,0.0,0.0
Chargers ,DST,2300,SD@Jax 01:00PM ET,3.9,SD,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0
Lions ,DST,2200,Phi@Det 12:30PM ET,6.0,Det,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,0.0,0.0
Titans ,DST,2200,Oak@Ten 01:00PM ET,6.9,Ten,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,0.0,0.0
Cowboys ,DST,2100,Car@Dal 04:30PM ET,5.8,Dal,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,0.0,0.0
Bears ,DST,2000,Chi@GB 08:30PM ET,4.9,Chi,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,0.0,0.0
Browns ,DST,2000,Bal@Cle 08:30PM ET,5.7,Cle,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,0.0,0.0
Colts ,DST,2000,TB@Ind 01:00PM ET,6.7,Ind,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,0.0,0.0
49ers ,DST,2000,Ari@SF 04:05PM ET,4.2,SF,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.0,0.0
Redskins ,DST,2000,NYG@Was 01:00PM ET,7.5,Was,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,0.0,0.0
