,Unnamed: 0,player,opp,pass_yards,pass_tds,int,rush_yards,rush_tds,rec_yards,rec_tds,fum_td,2-pt,fl,fan_pts,rec,punt_td,kick_td
17,17,Julio Jones,MIN,0.0,0.0,0.0,1.0,0.0,107.0,1.0,0,0.0,0.0,16.8,10.7,0,0
18,18,Josh McCown,BAL,240.0,2.0,1.0,12.0,0.0,0.0,0.0,0,0.0,0.0,16.8,0.0,0,0
19,19,Andy Dalton,STL,240.0,2.0,1.0,10.0,0.0,0.0,0.0,0,0.0,0.0,16.6,0.0,0,0
20,20,Eli Manning,@WAS,261.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,16.54,0.0,0,0
21,21,Teddy Bridgewater,@ATL,220.0,2.0,1.0,17.0,0.0,0.0,0.0,0,0.0,0.0,16.5,0.0,0,0
22,22,Kirk Cousins,NYG,245.0,2.0,1.0,6.0,0.0,0.0,0.0,0,0.0,0.0,16.4,0.0,0,0
23,23,Blaine Gabbert,ARI,277.0,2.0,2.0,12.0,0.0,0.0,0.0,0,0.0,0.0,16.28,0.0,0,0
24,24,Randall Cobb,CHI,0.0,0.0,0.0,7.0,0.0,95.0,1.0,0,0.0,0.0,16.2,9.5,0,0
25,25,Todd Gurley,@CIN,0.0,0.0,0.0,87.0,1.0,15.0,0.0,0,0.0,0.0,16.2,1.5,0,0
26,26,Demaryius Thomas,NE,0.0,0.0,0.0,0.0,0.0,102.0,1.0,0,0.0,0.0,16.2,10.2,0,0
27,27,Amari Cooper,@TEN,0.0,0.0,0.0,0.0,0.0,101.0,1.0,0,0.0,0.0,16.1,10.1,0,0
28,28,Nick Foles,@CIN,246.0,2.0,1.0,2.0,0.0,0.0,0.0,0,0.0,0.0,16.04,0.0,0,0
29,29,Jay Cutler,@GB,224.0,2.0,1.0,9.0,0.0,0.0,0.0,0,0.0,0.0,15.86,0.0,0,0
30,30,Mike Evans,@IND,0.0,0.0,0.0,0.0,0.0,95.0,1.0,0,0.0,0.0,15.5,9.5,0,0
31,31,Matt Cassel,CAR,166.0,2.0,1.0,8.0,0.0,0.0,0.0,0,1.0,0.0,15.44,0.0,0,0
32,32,Carson Palmer,@SF,226.0,2.0,1.0,3.0,0.0,0.0,0.0,0,0.0,0.0,15.34,0.0,0,0
33,33,DeAndre Hopkins,NO,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0,0.0,0.0,15.0,9.0,0,0
34,34,Chris Ivory,MIA,0.0,0.0,0.0,78.0,1.0,12.0,0.0,0,0.0,0.0,15.0,1.2,0,0
35,35,Emmanuel Sanders,NE,0.0,0.0,0.0,2.0,0.0,87.0,1.0,0,0.0,0.0,14.9,8.7,0,0
36,36,Eddie Lacy,CHI,0.0,0.0,0.0,67.0,1.0,21.0,0.0,0,0.0,0.0,14.8,2.1,0,0
37,37,Dez Bryant,CAR,0.0,0.0,0.0,0.0,0.0,87.0,1.0,0,0.0,0.0,14.7,8.7,0,0
38,38,Rob Gronkowski,@DEN,0.0,0.0,0.0,0.0,0.0,85.0,1.0,0,0.0,0.0,14.5,8.5,0,0
39,39,Alshon Jeffery,@GB,0.0,0.0,0.0,2.0,0.0,82.0,1.0,0,0.0,0.0,14.4,8.2,0,0
40,40,Jimmy Graham,PIT,0.0,0.0,0.0,0.0,0.0,83.0,1.0,0,0.0,0.0,14.3,8.3,0,0
41,41,T.J. Yeldon,SD,0.0,0.0,0.0,69.0,1.0,14.0,0.0,0,0.0,0.0,14.3,1.4,0,0
42,42,Giovani Bernard,STL,0.0,0.0,0.0,51.0,1.0,29.0,0.0,0,0.0,0.0,14.0,2.9,0,0
43,43,Jeremy Langford,@GB,0.0,0.0,0.0,50.0,1.0,28.0,0.0,0,0.0,0.0,13.8,2.8,0,0
44,44,Matthew Stafford,PHI,280.0,1.0,1.0,6.0,0.0,0.0,0.0,0,0.0,0.0,13.8,0.0,0,0
45,45,Matt Forte,@GB,0.0,0.0,0.0,51.0,1.0,26.0,0.0,0,0.0,0.0,13.7,2.6,0,0
46,46,LeSean McCoy,@KC,0.0,0.0,0.0,65.0,1.0,12.0,0.0,0,0.0,0.0,13.7,1.2,0,0
47,47,Antonio Brown,@SEA,0.0,0.0,0.0,1.0,0.0,75.0,1.0,0,0.0,0.0,13.6,7.5,0,0
48,48,Tyler Eifert,STL,0.0,0.0,0.0,0.0,0.0,76.0,1.0,0,0.0,0.0,13.6,7.6,0,0
49,49,Stefon Diggs,@ATL,0.0,0.0,0.0,0.0,0.0,74.0,1.0,0,0.0,0.0,13.4,7.4,0,0
50,50,Frank Gore,TB,0.0,0.0,0.0,61.0,1.0,13.0,0.0,0,0.0,0.0,13.4,1.3,0,0
51,51,Darren McFadden,CAR,0.0,0.0,0.0,68.0,1.0,6.0,0.0,0,0.0,0.0,13.4,0.6,0,0
52,52,Jonathan Stewart,@DAL,0.0,0.0,0.0,61.0,1.0,13.0,0.0,0,0.0,0.0,13.4,1.3,0,0
53,53,Danny Woodhead,@JAC,0.0,0.0,0.0,46.0,0.0,47.0,1.0,0,0.0,1.0,13.3,4.7,0,0
54,54,Ronnie Hillman,NE,0.0,0.0,0.0,48.0,1.0,24.0,0.0,0,0.0,0.0,13.2,2.4,0,0
55,55,DeMarco Murray,@DET,0.0,0.0,0.0,58.0,1.0,14.0,0.0,0,0.0,0.0,13.2,1.4,0,0
56,56,Thomas Rawls,PIT,0.0,0.0,0.0,97.0,0.0,35.0,0.0,0,0.0,0.0,13.2,3.5,0,0
57,57,Doug Baldwin,PIT,0.0,0.0,0.0,1.0,0.0,69.0,1.0,0,0.0,0.0,13.0,6.9,0,0
58,58,Mike Wallace,@ATL,0.0,0.0,0.0,2.0,0.0,68.0,1.0,0,0.0,0.0,13.0,6.8,0,0
59,59,Brandon Marshall,MIA,0.0,0.0,0.0,0.0,0.0,68.0,1.0,0,0.0,0.0,12.8,6.8,0,0
60,60,C.J. Spiller,@HOU,0.0,0.0,0.0,44.0,1.0,24.0,0.0,0,0.0,0.0,12.8,2.4,0,0
61,61,Gary Barnidge,BAL,0.0,0.0,0.0,0.0,0.0,67.0,1.0,0,0.0,0.0,12.7,6.7,0,0
62,62,Brandin Cooks,@HOU,0.0,0.0,0.0,7.0,0.0,60.0,1.0,0,0.0,0.0,12.7,6.0,0,0
63,63,DeSean Jackson,NYG,0.0,0.0,0.0,2.0,0.0,65.0,1.0,0,0.0,0.0,12.7,6.5,0,0
64,64,James Jones,CHI,0.0,0.0,0.0,0.0,0.0,67.0,1.0,0,0.0,0.0,12.7,6.7,0,0
65,65,Doug Martin,@IND,0.0,0.0,0.0,58.0,1.0,9.0,0.0,0,0.0,0.0,12.7,0.9,0,0
66,66,Latavius Murray,@TEN,0.0,0.0,0.0,59.0,1.0,8.0,0.0,0,0.0,0.0,12.7,0.8,0,0
67,67,Larry Fitzgerald,@SF,0.0,0.0,0.0,0.0,0.0,65.0,1.0,0,0.0,0.0,12.5,6.5,0,0
68,68,Delanie Walker,OAK,0.0,0.0,0.0,0.0,0.0,65.0,1.0,0,0.0,0.0,12.5,6.5,0,0
69,69,Jameis Winston,@IND,197.0,2.0,2.0,6.0,0.0,0.0,0.0,0,0.0,0.0,12.48,0.0,0,0
70,70,Greg Olsen,@DAL,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0,0.0,0.0,12.4,6.4,0,0
71,71,Martavis Bryant,@SEA,0.0,0.0,0.0,3.0,0.0,59.0,1.0,0,0.0,0.0,12.2,5.9,0,0
72,72,Allen Hurns,SD,0.0,0.0,0.0,0.0,0.0,62.0,1.0,0,0.0,0.0,12.2,6.2,0,0
73,73,Jeremy Maclin,BUF,0.0,0.0,0.0,0.0,0.0,61.0,1.0,0,0.0,0.0,12.1,6.1,0,0
74,74,Lamar Miller,@NYJ,0.0,0.0,0.0,50.0,1.0,11.0,0.0,0,0.0,0.0,12.1,1.1,0,0
75,75,Marvin Jones,STL,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0,0.0,0.0,12.0,6.0,0,0
76,76,Rueben Randle,@WAS,0.0,0.0,0.0,0.0,0.0,59.0,1.0,0,0.0,0.0,11.9,5.9,0,0
77,77,Allen Robinson,SD,0.0,0.0,0.0,0.0,0.0,59.0,1.0,0,0.0,0.0,11.9,5.9,0,0
78,78,Alex Smith,BUF,213.0,1.0,1.0,13.0,0.0,0.0,0.0,0,0.0,0.0,11.82,0.0,0,0
79,79,Travis Benjamin,BAL,0.0,0.0,0.0,2.0,0.0,56.0,1.0,0,0.0,0.0,11.8,5.6,0,0
80,80,Anquan Boldin,ARI,0.0,0.0,0.0,0.0,0.0,58.0,1.0,0,0.0,0.0,11.8,5.8,0,0
81,81,Marques Colston,@HOU,0.0,0.0,0.0,0.0,0.0,58.0,1.0,0,0.0,0.0,11.8,5.8,0,0
82,82,Mark Ingram,@HOU,0.0,0.0,0.0,51.0,1.0,7.0,0.0,0,0.0,0.0,11.8,0.7,0,0
83,83,Pierre Garcon,NYG,0.0,0.0,0.0,0.0,0.0,57.0,1.0,0,0.0,0.0,11.7,5.7,0,0
84,84,Jarvis Landry,@NYJ,0.0,0.0,0.0,2.0,0.0,55.0,1.0,0,0.0,0.0,11.7,5.5,0,0
85,85,Austin Seferian-Jenkins,@IND,0.0,0.0,0.0,0.0,0.0,57.0,1.0,0,0.0,0.0,11.7,5.7,0,0
86,86,Jason Witten,CAR,0.0,0.0,0.0,0.0,0.0,57.0,1.0,0,0.0,0.0,11.7,5.7,0,0
87,87,Brandon LaFell,@DEN,0.0,0.0,0.0,2.0,0.0,53.0,1.0,0,0.0,0.0,11.5,5.3,0,0
88,88,Javorius Allen,@CLE,0.0,0.0,0.0,51.0,1.0,23.0,0.0,0,0.0,1.0,11.4,2.3,0,0
89,89,Michael Crabtree,@TEN,0.0,0.0,0.0,0.0,0.0,53.0,1.0,0,0.0,0.0,11.3,5.3,0,0
90,90,Vincent Jackson,@IND,0.0,0.0,0.0,0.0,0.0,53.0,1.0,0,0.0,0.0,11.3,5.3,0,0
91,91,Tyrod Taylor,@KC,171.0,1.0,1.0,24.0,0.0,0.0,0.0,0,0.0,0.0,11.24,0.0,0,0
92,92,T.J. Yates,NO,226.0,1.0,1.0,2.0,0.0,0.0,0.0,0,0.0,0.0,11.24,0.0,0,0
93,93,Kamar Aiken,@CLE,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0,0.0,0.0,11.2,5.2,0,0
94,94,Antonio Andrews,OAK,0.0,0.0,0.0,38.0,1.0,14.0,0.0,0,0.0,0.0,11.2,1.4,0,0
95,95,Richard Rodgers,CHI,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0,0.0,0.0,11.2,5.2,0,0
96,96,Travis Kelce,BUF,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0,0.0,0.0,11.1,5.1,0,0
97,97,David Cobb,OAK,0.0,0.0,0.0,39.0,1.0,11.0,0.0,0,0.0,0.0,11.0,1.1,0,0
98,98,Donte Moncrief,TB,0.0,0.0,0.0,3.0,0.0,47.0,1.0,0,0.0,0.0,11.0,4.7,0,0
99,99,Alfred Morris,NYG,0.0,0.0,0.0,45.0,1.0,5.0,0.0,0,0.0,0.0,11.0,0.5,0,0
100,100,Sammy Watkins,@KC,0.0,0.0,0.0,2.0,0.0,48.0,1.0,0,0.0,0.0,11.0,4.8,0,0
101,101,LeGarrette Blount,@DEN,0.0,0.0,0.0,46.0,1.0,2.0,0.0,0,0.0,0.0,10.8,0.2,0,0
102,102,Charcandrick West,BUF,0.0,0.0,0.0,55.0,1.0,13.0,0.0,0,0.0,1.0,10.8,1.3,0,0
103,103,Eric Ebron,PHI,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0,0.0,0.0,10.7,4.7,0,0
104,104,Rishard Matthews,@NYJ,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0,0.0,0.0,10.7,4.7,0,0
105,105,Julius Thomas,SD,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0,0.0,0.0,10.7,4.7,0,0
106,106,Davante Adams,CHI,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0,0.0,0.0,10.6,4.6,0,0
107,107,John Brown,@SF,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0,0.0,0.0,10.2,4.2,0,0
108,108,Ladarius Green,@JAC,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0,0.0,0.0,10.2,4.2,0,0
109,109,Antonio Gates,@JAC,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0,0.0,0.0,10.0,4.0,0,0
110,110,Charles Clay,@KC,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0,0.0,0.0,9.9,3.9,0,0
111,111,T.Y. Hilton,TB,0.0,0.0,0.0,3.0,0.0,95.0,0.0,0,0.0,0.0,9.8,9.5,0,0
112,112,Jeremy Hill,STL,0.0,0.0,0.0,82.0,0.0,15.0,0.0,0,0.0,0.0,9.7,1.5,0,0
113,113,Matt Schaub,@CLE,193.0,1.0,1.0,-1.0,0.0,0.0,0.0,0,0.0,0.0,9.62,0.0,0,0
114,114,Matt Jones,NYG,0.0,0.0,0.0,46.0,1.0,9.0,0.0,0,0.0,1.0,9.5,0.9,0,0
115,115,Owen Daniels,NE,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0,0.0,0.0,9.1,3.1,0,0
116,116,DeAngelo Williams,@SEA,0.0,0.0,0.0,76.0,0.0,7.0,0.0,0,0.0,0.0,8.3,0.7,0,0
117,117,Calvin Johnson,PHI,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0,0.0,0.0,7.6,7.6,0,0
118,118,James Starks,CHI,0.0,0.0,0.0,54.0,0.0,22.0,0.0,0,0.0,0.0,7.6,2.2,0,0
119,119,Mohamed Sanu,STL,0.0,0.0,0.0,4.0,0.0,67.0,0.0,0,0.0,0.0,7.1,6.7,0,0
120,120,Coby Fleener,TB,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0,0.0,0.0,7.0,7.0,0,0
121,121,Darren Sproles,@DET,0.0,0.0,0.0,29.0,0.0,40.0,0.0,0,0.0,0.0,6.9,4.0,0,0
122,122,Matt Hasselbeck,TB,116.0,1.0,1.0,2.0,0.0,0.0,0.0,0,0.0,0.0,6.84,0.0,0,0
123,123,Duke Johnson,BAL,0.0,0.0,0.0,31.0,0.0,31.0,0.0,0,0.0,0.0,6.2,3.1,0,0
124,124,Willie Snead,@HOU,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0,0.0,0.0,6.2,6.2,0,0
125,125,Golden Tate,PHI,0.0,0.0,0.0,2.0,0.0,60.0,0.0,0,0.0,0.0,6.2,6.0,0,0
126,126,Jordan Matthews,@DET,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0,0.0,0.0,6.1,6.1,0,0
127,127,Kyle Rudolph,@ATL,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,0.0,0.0,6.0,6.0,0,0
128,128,Andre Ellington,@SF,0.0,0.0,0.0,40.0,0.0,17.0,0.0,0,0.0,0.0,5.7,1.7,0,0
129,129,Isaiah Crowell,BAL,0.0,0.0,0.0,48.0,0.0,8.0,0.0,0,0.0,0.0,5.6,0.8,0,0
130,130,Charles Sims,@IND,0.0,0.0,0.0,39.0,0.0,17.0,0.0,0,0.0,0.0,5.6,1.7,0,0
131,131,Jamison Crowder,NYG,0.0,0.0,0.0,4.0,0.0,51.0,0.0,0,0.0,0.0,5.5,5.1,0,0
132,132,Chris Johnson,@SF,0.0,0.0,0.0,43.0,0.0,12.0,0.0,0,0.0,0.0,5.5,1.2,0,0
133,133,David Johnson,@SF,0.0,0.0,0.0,36.0,0.0,18.0,0.0,0,0.0,0.0,5.4,1.8,0,0
134,134,Alfred Blue,NO,0.0,0.0,0.0,44.0,0.0,9.0,0.0,0,0.0,0.0,5.3,0.9,0,0
135,135,Tavon Austin,@CIN,0.0,0.0,0.0,25.0,0.0,27.0,0.0,0,0.0,0.0,5.2,2.7,0,0
136,136,Benjamin Watson,@HOU,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0,0.0,0.0,5.2,5.2,0,0
137,137,Shane Vereen,@WAS,0.0,0.0,0.0,23.0,0.0,28.0,0.0,0,0.0,0.0,5.1,2.8,0,0
138,138,Kendall Wright,OAK,0.0,0.0,0.0,3.0,0.0,48.0,0.0,0,0.0,0.0,5.1,4.8,0,0
139,139,Eric Decker,MIA,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0,0.0,0.0,5.0,5.0,0,0
140,140,Heath Miller,@SEA,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0,0.0,0.0,5.0,5.0,0,0
141,141,Harry Douglas,OAK,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0,0.0,0.0,4.9,4.9,0,0
142,142,Roy Helu,@TEN,0.0,0.0,0.0,25.0,0.0,23.0,0.0,0,0.0,0.0,4.8,2.3,0,0
143,143,Marqise Lee,SD,0.0,0.0,0.0,1.0,0.0,47.0,0.0,0,0.0,0.0,4.8,4.7,0,0
144,144,Bilal Powell,MIA,0.0,0.0,0.0,31.0,0.0,17.0,0.0,0,0.0,0.0,4.8,1.7,0,0
145,145,Cecil Shorts,NO,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0,0.0,0.0,4.7,4.7,0,0
146,146,Ted Ginn,@DAL,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0,0.0,0.0,4.6,4.6,0,0
147,147,Denard Robinson,SD,0.0,0.0,0.0,37.0,0.0,9.0,0.0,0,0.0,0.0,4.6,0.9,0,0
148,148,Jordan Cameron,@NYJ,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0,0.0,0.0,4.5,4.5,0,0
149,149,Darrius Heyward-Bey,@SEA,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0,0.0,0.0,4.4,4.4,0,0
150,150,Joique Bell,PHI,0.0,0.0,0.0,33.0,0.0,10.0,0.0,0,0.0,0.0,4.3,1.0,0,0
151,151,Jeremy Kerley,MIA,0.0,0.0,0.0,2.0,0.0,41.0,0.0,0,0.0,0.0,4.3,4.1,0,0
152,152,Robert Woods,@KC,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0,0.0,0.0,4.3,4.3,0,0
153,153,Jarius Wright,@ATL,0.0,0.0,0.0,7.0,0.0,36.0,0.0,0,0.0,0.0,4.3,3.6,0,0
154,154,Jared Cook,@CIN,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,0.0,0.0,4.2,4.2,0,0
155,155,Ameer Abdullah,PHI,0.0,0.0,0.0,29.0,0.0,11.0,0.0,0,0.0,0.0,4.0,1.1,0,0
156,156,Jaelen Strong,NO,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0,0.0,0.0,4.0,4.0,0,0
157,157,C.J. Anderson,NE,0.0,0.0,0.0,30.0,0.0,9.0,0.0,0,0.0,0.0,3.9,0.9,0,0
158,158,Michael Floyd,@SF,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0,0.0,0.0,3.9,3.9,0,0
159,159,Theo Riddick,PHI,0.0,0.0,0.0,22.0,0.0,17.0,0.0,0,0.0,0.0,3.9,1.7,0,0
160,160,Kenny Stills,@NYJ,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0,0.0,0.0,3.8,3.8,0,0
161,161,Chris Givens,@CLE,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0,0.0,0.0,3.7,3.7,0,0
162,162,Melvin Gordon,@JAC,0.0,0.0,0.0,32.0,0.0,5.0,0.0,0,0.0,0.0,3.7,0.5,0,0
163,163,Charles Johnson,@ATL,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0,0.0,0.0,3.7,3.6,0,0
164,164,James White,@DEN,0.0,0.0,0.0,16.0,0.0,21.0,0.0,0,0.0,0.0,3.7,2.1,0,0
165,165,Terrance Williams,CAR,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0,0.0,0.0,3.7,3.7,0,0
166,166,Kenny Britt,@CIN,0.0,0.0,0.0,1.0,0.0,35.0,0.0,0,0.0,0.0,3.6,3.5,0,0
167,167,Cordarrelle Patterson,@ATL,0.0,0.0,0.0,11.0,0.0,25.0,0.0,0,0.0,0.0,3.6,2.5,0,0
168,168,Marlon Brown,@CLE,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0,0.0,0.0,3.5,3.5,0,0
169,169,Scott Chandler,@DEN,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0,0.0,0.0,3.5,3.5,0,0
170,170,Stevan Ridley,MIA,0.0,0.0,0.0,31.0,0.0,4.0,0.0,0,0.0,0.0,3.5,0.4,0,0
171,171,Brandon Coleman,@HOU,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,0.0,0.0,3.4,3.4,0,0
172,172,Vernon Davis,NE,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,0.0,0.0,3.4,3.4,0,0
173,173,Greg Jennings,@NYJ,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,0.0,0.0,3.4,3.4,0,0
174,174,Tre Mason,@CIN,0.0,0.0,0.0,27.0,0.0,7.0,0.0,0,0.0,0.0,3.4,0.7,0,0
175,175,Bobby Rainey,@IND,0.0,0.0,0.0,18.0,0.0,16.0,0.0,0,0.0,0.0,3.4,1.6,0,0
176,176,Josh Huff,@DET,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0,0.0,0.0,3.3,3.3,0,0
177,177,Benny Cunningham,@CIN,0.0,0.0,0.0,13.0,0.0,19.0,0.0,0,0.0,0.0,3.2,1.9,0,0
178,178,Clay Harbor,SD,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0,0.0,0.0,3.2,3.2,0,0
179,179,Marcedes Lewis,SD,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0,0.0,0.0,3.1,3.1,0,0
180,180,Brian Quick,@CIN,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0,0.0,0.0,3.1,3.1,0,0
181,181,Jordan Reed,NYG,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0,0.0,0.0,3.1,3.1,0,0
182,182,Torrey Smith,ARI,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0,0.0,0.0,3.1,3.1,0,0
183,183,Maxx Williams,@CLE,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0,0.0,0.0,3.1,3.1,0,0
184,184,Steve Johnson,@JAC,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0,0.0,0.0,3.0,3.0,0,0
185,185,Mychal Rivera,@TEN,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0,0.0,0.0,3.0,3.0,0,0
186,186,Andre Roberts,NYG,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0,0.0,0.0,3.0,2.9,0,0
187,187,Andre Caldwell,NE,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0,0.0,0.0,2.9,2.9,0,0
188,188,Garrett Graham,NO,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0,0.0,0.0,2.9,2.9,0,0
189,189,Dorial Green-Beckham,OAK,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0,0.0,0.0,2.9,2.9,0,0
190,190,Rashad Jennings,@WAS,0.0,0.0,0.0,22.0,0.0,7.0,0.0,0,0.0,0.0,2.9,0.7,0,0
191,191,Knile Davis,BUF,0.0,0.0,0.0,20.0,0.0,8.0,0.0,0,0.0,0.0,2.8,0.8,0,0
192,192,Ryan Griffin,NO,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0.0,0.0,2.8,2.8,0,0
193,193,Brian Hartline,BAL,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0.0,0.0,2.8,2.8,0,0
194,194,Andre Williams,@WAS,0.0,0.0,0.0,24.0,0.0,4.0,0.0,0,0.0,0.0,2.8,0.4,0,0
195,195,Devin Funchess,@DAL,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0,0.0,0.0,2.7,2.7,0,0
196,196,Toby Gerhart,SD,0.0,0.0,0.0,20.0,0.0,7.0,0.0,0,0.0,0.0,2.7,0.7,0,0
197,197,Mike Tolbert,@DAL,0.0,0.0,0.0,12.0,0.0,15.0,0.0,0,0.0,0.0,2.7,1.5,0,0
198,198,Dwayne Allen,TB,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0,0.0,0.0,2.6,2.6,0,0
199,199,Matt Asiata,@ATL,0.0,0.0,0.0,19.0,0.0,7.0,0.0,0,0.0,0.0,2.6,0.7,0,0
200,200,Jeff Cumberland,MIA,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0,0.0,0.0,2.6,2.6,0,0
201,201,Jermaine Kearse,PIT,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0,0.0,0.0,2.6,2.5,0,0
202,202,Andre Johnson,TB,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0,0.0,0.0,2.5,2.5,0,0
203,203,Nate Washington,NO,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0,0.0,0.0,2.5,2.5,0,0
204,204,Fozzy Whittaker,@DAL,0.0,0.0,0.0,17.0,0.0,8.0,0.0,0,0.0,0.0,2.5,0.8,0,0
205,205,Nelson Agholor,@DET,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0,0.0,0.0,2.4,2.4,0,0
206,206,Gavin Escobar,CAR,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0,0.0,0.0,2.4,2.4,0,0
