Name,Position,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,fftoday,nfl,cbs,fleaflicker,espn,fox,fire,average,max,min,range,rel_range
Cardinals ,DST,3500,Cin@Ari 08:30PM ET,9.667,Ari,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,0.0,0.0
Ted Ginn Jr.,WR,3500,Was@Car 01:00PM ET,9.789,Car,9.5,9.6,8.87,7.8,9.84,7.07,7.971,8.66442857143,9.84,7.07,2.77,0.319697943975
Mike Wallace,WR,3500,GB@Min 04:25PM ET,7.311,Min,5.0,19.0,8.18,17.6,7.69,10.86,7.0836,10.7733714286,19.0,5.0,14.0,1.29950035537
Doug Baldwin,WR,3500,SF@Sea 04:25PM ET,11.878,Sea,9.5,19.5,11.95,17.8,9.65,12.01,7.985,12.6278571429,19.5,7.985,11.515,0.911872843487
Ryan Mathews,RB,3500,TB@Phi 01:00PM ET,11.733,Phi,,,,,,,,,,,,
Marlon Brown,WR,3500,StL@Bal 01:00PM ET,2.8,Bal,4.5,7.2,3.63,6.6,5.5,5.5,1.733,4.95185714286,7.2,1.733,5.467,1.10403023397
Julius Thomas,TE,3500,Ten@Jax 08:25PM ET,6.98,Jax,8.5,15.8,8.09,15.9,10.17,7.57,8.752,10.6831428571,15.9,7.57,8.33,0.779733090851
Marquess Wilson,WR,3500,Den@Chi 01:00PM ET,6.422,Chi,7.0,4.2,5.11,4.1,6.57,10.31,9.517,6.68671428571,10.31,4.1,6.21,0.928707244643
Eric Ebron,TE,3500,Oak@Det 01:00PM ET,11.0,Det,9.0,15.2,11.76,14.6,11.54,8.76,10.885,11.6778571429,15.2,8.76,6.44,0.551471037984
Falcons ,DST,3400,Ind@Atl 01:00PM ET,6.778,Atl,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,0.0,0.0
Panthers ,DST,3400,Was@Car 01:00PM ET,9.667,Car,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,0.0,0.0
Darren Sproles,RB,3400,TB@Phi 01:00PM ET,8.356,Phi,6.0,11.4,12.56,12.3,12.71,6.83,6.768,9.79542857143,12.71,6.0,6.71,0.685013417338
Roddy White,WR,3400,Ind@Atl 01:00PM ET,5.111,Atl,6.0,4.4,8.06,4.2,7.47,11.01,5.203,6.62042857143,11.01,4.2,6.81,1.0286343137
Marcel Reece,RB,3400,Oak@Det 01:00PM ET,6.9,Oak,4.0,1.5,6.7,1.9,5.17,3.91,2.343,3.64614285714,6.7,1.5,5.2,1.42616463582
Kenny Britt,WR,3400,StL@Bal 01:00PM ET,6.3,StL,7.0,7.3,7.46,6.7,6.12,8.65,6.177,7.05814285714,8.65,6.12,2.53,0.358451231607
David Johnson,RB,3400,Cin@Ari 08:30PM ET,9.167,Ari,2.5,7.2,5.6,7.4,4.83,2.03,2.2036,4.53765714286,7.4,2.03,5.37,1.18343008979
Robert Woods,WR,3400,Buf@NE 08:30PM ET,7.933,Buf,9.0,8.8,8.71,8.4,10.22,11.27,6.899,9.04271428571,11.27,6.899,4.371,0.483372565127
Ameer Abdullah,RB,3400,Oak@Det 01:00PM ET,6.778,Det,4.0,5.1,8.19,5.0,4.24,3.9,10.006,5.77657142857,10.006,3.9,6.106,1.05702839054
Tevin Coleman,RB,3400,Ind@Atl 01:00PM ET,3.614,Atl,,2.3,4.79,3.1,2.88,4.14,1.319,3.08816666667,4.79,1.319,3.471,1.12396783421
Bryan Walters,WR,3300,Ten@Jax 08:25PM ET,8.013,Jax,,4.4,5.46,4.2,2.06,7.53,1.174,4.13733333333,7.53,1.174,6.356,1.53625523687
Dexter McCluster,RB,3300,Ten@Jax 08:25PM ET,8.767,Ten,9.0,,7.08,,9.64,,5.209,7.73225,9.64,5.209,4.431,0.57305441495
Leonard Hankerson,WR,3300,Ind@Atl 01:00PM ET,9.443,Atl,9.0,7.8,10.34,6.9,8.88,12.45,8.766,9.16228571429,12.45,6.9,5.55,0.605744043907
Jermaine Kearse,WR,3300,SF@Sea 04:25PM ET,6.978,Sea,6.0,6.5,8.31,5.3,6.73,9.93,7.97,7.24857142857,9.93,5.3,4.63,0.638746551045
Cole Beasley,WR,3300,Dal@Mia 01:00PM ET,8.711,Dal,6.0,4.4,7.07,4.2,6.32,4.99,4.94,5.41714285714,7.07,4.2,2.87,0.529799578059
Charles Sims,RB,3300,TB@Phi 01:00PM ET,9.7,TB,9.0,7.4,9.47,7.6,9.02,6.13,6.574,7.88485714286,9.47,6.13,3.34,0.423596767765
Theo Riddick,RB,3300,Oak@Det 01:00PM ET,11.078,Det,11.0,5.4,10.06,5.8,11.69,6.06,8.2814,8.32734285714,11.69,5.4,6.29,0.755342983699
Joique Bell,RB,3300,Oak@Det 01:00PM ET,5.65,Det,4.0,5.1,7.59,6.2,10.07,11.67,9.424,7.722,11.67,4.0,7.67,0.993265993266
Crockett Gillmore,TE,3300,StL@Bal 01:00PM ET,10.914,Bal,7.0,2.8,10.76,2.4,8.1,8.83,8.112,6.85742857143,10.76,2.4,8.36,1.21911587017
Javorius Allen,RB,3300,StL@Bal 01:00PM ET,3.556,Bal,3.5,4.0,4.81,4.0,6.03,4.21,4.238,4.39828571429,6.03,3.5,2.53,0.575224113291
Nelson Agholor,WR,3300,TB@Phi 01:00PM ET,3.95,Phi,2.0,5.0,5.95,4.5,6.69,6.01,5.934,5.15485714286,6.69,2.0,4.69,0.909821527547
Patriots ,DST,3200,Buf@NE 08:30PM ET,8.333,NE,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,0.0,0.0
Coby Fleener,TE,3200,Ind@Atl 01:00PM ET,8.333,Ind,6.0,5.8,9.29,5.9,10.96,10.22,7.869,8.00557142857,10.96,5.8,5.16,0.644551116187
Chris Polk,RB,3200,NYJ@Hou 01:00PM ET,4.756,Hou,3.0,1.6,5.89,2.2,4.37,,4.219,3.5465,5.89,1.6,4.29,1.20964331031
Griff Whalen,WR,3200,Ind@Atl 01:00PM ET,3.856,Ind,,,,,4.72,5.25,3.0588,4.34293333333,5.25,3.0588,2.1912,0.504543779934
Chris Givens,WR,3200,StL@Bal 01:00PM ET,4.225,Bal,16.0,7.6,8.93,6.8,9.54,9.73,7.009,9.37271428571,16.0,6.8,9.2,0.981572650094
Chris Thompson,RB,3200,Was@Car 01:00PM ET,8.6,Was,9.5,3.1,6.67,4.0,6.79,4.57,5.951,5.79728571429,9.5,3.1,6.4,1.10396490969
Chris Hogan,WR,3200,Buf@NE 08:30PM ET,6.184,Buf,6.5,3.0,6.3,2.5,6.0,2.57,5.0128,4.55468571429,6.5,2.5,4.0,0.878216467813
Jay Ajayi,RB,3200,Dal@Mia 01:00PM ET,4.45,Mia,6.0,2.7,7.03,2.8,5.67,5.0,5.192,4.91314285714,7.03,2.7,4.33,0.881309606885
Quinton Patton,WR,3200,SF@Sea 04:25PM ET,5.156,SF,,,3.64,,1.21,5.33,3.174,3.3385,5.33,1.21,4.12,1.23408716489
Dorial Green-Beckham,WR,3200,Ten@Jax 08:25PM ET,4.678,Ten,11.0,5.8,6.99,4.9,8.04,12.06,9.253,8.29185714286,12.06,4.9,7.16,0.863497751667
Packers ,DST,3100,GB@Min 04:25PM ET,7.333,GB,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,0.0,0.0
Eagles ,DST,3100,TB@Phi 01:00PM ET,10.111,Phi,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,0.0,0.0
Harry Douglas,WR,3100,Ten@Jax 08:25PM ET,5.771,Ten,10.5,9.8,6.16,8.9,8.58,14.06,8.179,9.45414285714,14.06,6.16,7.9,0.835612505478
Zach Ertz,TE,3100,TB@Phi 01:00PM ET,8.244,Phi,13.5,11.0,7.52,10.5,11.03,10.28,9.086,10.4165714286,13.5,7.52,5.98,0.574085248779
Richard Rodgers,TE,3100,GB@Min 04:25PM ET,10.189,GB,12.5,15.8,7.21,14.9,9.32,8.15,9.454,11.0477142857,15.8,7.21,8.59,0.777536400548
Bengals ,DST,3000,Cin@Ari 08:30PM ET,7.889,Cin,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,0.0,0.0
Jets ,DST,3000,NYJ@Hou 01:00PM ET,7.556,NYJ,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,0.0,0.0
Greg Jennings,WR,3000,Dal@Mia 01:00PM ET,2.478,Mia,2.0,6.8,3.56,7.4,2.66,3.38,1.853,3.95042857143,7.4,1.853,5.547,1.40415144831
Lance Moore,WR,3000,Oak@Det 01:00PM ET,8.844,Det,4.0,1.4,6.32,1.7,7.3,6.88,5.656,4.75085714286,7.3,1.4,5.9,1.2418811643
Jason Avant,WR,3000,KC@SD 04:05PM ET,1.733,KC,,5.2,4.35,5.6,2.78,,3.413,4.2686,5.6,2.78,2.82,0.660638148339
Miles Austin,WR,3000,TB@Phi 01:00PM ET,4.356,Phi,2.0,3.2,4.07,2.6,3.11,,3.735,3.11916666667,4.07,2.0,2.07,0.663638792413
Andre Caldwell,WR,3000,Den@Chi 01:00PM ET,2.267,Den,4.5,6.0,2.76,6.0,1.36,2.82,2.79,3.74714285714,6.0,1.36,4.64,1.23827678231
Tyler Clutts,RB,3000,Dal@Mia 01:00PM ET,0.156,Dal,,,1.92,,,,,1.92,1.92,1.92,0.0,0.0
Eric Weems,WR,3000,Ind@Atl 01:00PM ET,0.233,Atl,,,,,,,1.03,1.03,1.03,1.03,0.0,0.0
Matthew Slater,WR,3000,Buf@NE 08:30PM ET,0.0,NE,,,,,,,,,,,,
Jerricho Cotchery,WR,3000,Was@Car 01:00PM ET,5.8,Car,4.0,4.6,7.96,4.3,5.63,9.14,7.262,6.12742857143,9.14,4.0,5.14,0.838851067798
Eddie Royal,WR,3000,Den@Chi 01:00PM ET,8.167,Chi,,,7.85,,,,,7.85,7.85,7.85,0.0,0.0
Wes Welker,WR,3000,StL@Bal 01:00PM ET,6.2,StL,4.0,,5.48,,4.83,6.83,6.658,5.5596,6.83,4.0,2.83,0.509029426577
Jerome Felton,RB,3000,Buf@NE 08:30PM ET,0.022,Buf,,,1.09,,,,,1.09,1.09,1.09,0.0,0.0
Ahmad Bradshaw,RB,3000,Ind@Atl 01:00PM ET,4.025,Ind,,,5.32,,4.46,4.65,5.634,5.016,5.634,4.46,1.174,0.234051036683
Cedric Peerman,RB,3000,Cin@Ari 08:30PM ET,0.0,Cin,,,,,,,1.533,1.533,1.533,1.533,0.0,0.0
Jerome Simpson,WR,3000,SF@Sea 04:25PM ET,3.2,SF,5.0,,4.03,,4.42,2.96,,4.1025,5.0,2.96,2.04,0.497257769653
Mike Tolbert,RB,3000,Was@Car 01:00PM ET,4.556,Car,3.0,4.2,5.84,4.7,4.48,3.47,3.654,4.192,5.84,3.0,2.84,0.677480916031
John Kuhn,RB,3000,GB@Min 04:25PM ET,1.356,GB,,,2.28,,,1.05,1.457,1.59566666667,2.28,1.05,1.23,0.770837685398
Seyi Ajirotutu,WR,3000,TB@Phi 01:00PM ET,0.0,Phi,,,,,,,,,,,,
Brandon Tate,WR,3000,Cin@Ari 08:30PM ET,1.544,Cin,,,,,,,4.4696,4.4696,4.4696,4.4696,0.0,0.0
Darrel Young,RB,3000,Was@Car 01:00PM ET,0.567,Was,,,1.65,,,,,1.65,1.65,1.65,0.0,0.0
Antone Smith,RB,3000,Den@Chi 01:00PM ET,0.367,Chi,,,3.36,,,,,3.36,3.36,3.36,0.0,0.0
Donald Brown,RB,3000,KC@SD 04:05PM ET,0.433,SD,,,4.12,,1.85,2.17,,2.71333333333,4.12,1.85,2.27,0.836609336609
Jorvorskie Lane,RB,3000,TB@Phi 01:00PM ET,0.367,TB,,,,,,,,,,,,
Jordan Norwood,WR,3000,Den@Chi 01:00PM ET,3.167,Den,,4.0,3.56,4.0,,,,3.85333333333,4.0,3.56,0.44,0.114186851211
Bruce Miller,RB,3000,SF@Sea 04:25PM ET,2.033,SF,,,2.85,,,1.34,1.33,1.84,2.85,1.33,1.52,0.826086956522
Marc Mariani,WR,3000,Den@Chi 01:00PM ET,0.689,Chi,4.0,,,,3.09,7.31,,4.8,7.31,3.09,4.22,0.879166666667
Andre Roberts,WR,3000,Was@Car 01:00PM ET,3.5,Was,,5.7,,4.9,,1.3,,3.96666666667,5.7,1.3,4.4,1.10924369748
Riley Cooper,WR,3000,TB@Phi 01:00PM ET,4.833,Phi,4.0,3.4,5.95,2.7,4.25,12.38,3.841,5.21728571429,12.38,2.7,9.68,1.85537088251
Fred Jackson,RB,3000,SF@Sea 04:25PM ET,4.733,Sea,2.5,2.6,,2.7,2.38,,4.999,3.0358,4.999,2.38,2.619,0.862705053034
Boobie Dixon,RB,3000,Buf@NE 08:30PM ET,1.878,Buf,,,,,,,,,,,,
Jeremy Ross,WR,3000,StL@Bal 01:00PM ET,3.2,Bal,,,,,5.42,5.42,,5.42,5.42,5.42,0.0,0.0
Toby Gerhart,RB,3000,Ten@Jax 08:25PM ET,1.94,Jax,,3.7,,3.9,,,,3.8,3.9,3.7,0.2,0.0526315789474
Chase Reynolds,RB,3000,StL@Bal 01:00PM ET,0.0,StL,,,,,,,,,,,,
Joseph Morgan,WR,3000,StL@Bal 01:00PM ET,0.0,Bal,,,,,,,,,,,,
Fozzy Whittaker,RB,3000,Was@Car 01:00PM ET,1.456,Car,,5.8,3.68,6.4,1.94,1.27,,3.818,6.4,1.27,5.13,1.34363541121
Marcus Easley,WR,3000,Buf@NE 08:30PM ET,1.6,Buf,,,,,,1.84,,1.84,1.84,1.84,0.0,0.0
Stevan Ridley,RB,3000,NYJ@Hou 01:00PM ET,-0.05,NYJ,2.5,4.0,4.33,4.5,,,3.5104,3.76808,4.5,2.5,2.0,0.530774293539
Matt Asiata,RB,3000,GB@Min 04:25PM ET,2.867,Min,,3.3,3.01,3.6,3.22,3.57,1.477,3.0295,3.6,1.477,2.123,0.700775705562
Taiwan Jones,RB,3000,Oak@Det 01:00PM ET,4.014,Oak,4.0,,4.84,,2.64,,4.685,4.04125,4.84,2.64,2.2,0.544386019177
Charles Johnson,WR,3000,GB@Min 04:25PM ET,3.1,Min,4.5,6.9,4.54,6.5,2.78,2.56,3.388,4.45257142857,6.9,2.56,4.34,0.974717659138
Brian Quick,WR,3000,StL@Bal 01:00PM ET,1.517,StL,7.0,6.4,3.85,6.2,4.51,8.68,4.933,5.939,8.68,3.85,4.83,0.813268226974
Deonte Thompson,WR,3000,Den@Chi 01:00PM ET,0.0,Chi,,,,,,,,,,,,
Daniel Herron,RB,3000,Buf@NE 08:30PM ET,2.175,Buf,,3.1,,3.4,,,1.6308,2.71026666667,3.4,1.6308,1.7692,0.652777094505
Denarius Moore,WR,3000,Buf@NE 08:30PM ET,-0.25,Buf,,,,,,,1.057,1.057,1.057,1.057,0.0,0.0
Dontrelle Inman,WR,3000,KC@SD 04:05PM ET,4.25,SD,13.0,3.2,7.6,3.6,9.43,9.37,6.708,7.55828571429,13.0,3.2,9.8,1.2965903077
Joe Banyard,RB,3000,Ten@Jax 08:25PM ET,0.0,Jax,,,,,,,,,,,,
Jeremy Kerley,WR,3000,NYJ@Hou 01:00PM ET,4.8,NYJ,6.0,8.6,5.63,8.4,1.95,4.92,3.882,5.626,8.6,1.95,6.65,1.18201208674
Travaris Cadet,RB,3000,SF@Sea 04:25PM ET,1.2,SF,,,,,3.47,,,3.47,3.47,3.47,0.0,0.0
Anthony Sherman,RB,3000,KC@SD 04:05PM ET,0.367,KC,,,1.91,,,,,1.91,1.91,1.91,0.0,0.0
Will Tukuafu,RB,3000,SF@Sea 04:25PM ET,0.886,Sea,,,,,,,,,,,,
Bilal Powell,RB,3000,NYJ@Hou 01:00PM ET,7.36,NYJ,4.0,6.4,6.94,6.7,9.01,3.93,4.026,5.858,9.01,3.93,5.08,0.867190167293
Bobby Rainey,RB,3000,TB@Phi 01:00PM ET,0.656,TB,,5.0,,5.4,,,1.211,3.87033333333,5.4,1.211,4.189,1.08233571613
Roy Helu Jr.,RB,3000,Oak@Det 01:00PM ET,3.133,Oak,,15.3,7.4,16.1,,,,12.9333333333,16.1,7.4,8.7,0.672680412371
Patrick DiMarco,RB,3000,Ind@Atl 01:00PM ET,1.1,Atl,,,1.42,,,,,1.42,1.42,1.42,0.0,0.0
George Winn,RB,3000,Oak@Det 01:00PM ET,0.0,Det,,,,,,,,,,,,
Kenjon Barner,RB,3000,TB@Phi 01:00PM ET,0.0,Phi,,,,,,1.49,,1.49,1.49,1.49,0.0,0.0
Brice Butler,WR,3000,Dal@Mia 01:00PM ET,3.45,Dal,,,,,,,,,,,,
Zach Line,RB,3000,GB@Min 04:25PM ET,2.178,Min,,,3.01,,,,,3.01,3.01,3.01,0.0,0.0
Brenton Bersin,WR,3000,Was@Car 01:00PM ET,1.95,Car,,,,,2.0,,,2.0,2.0,2.0,0.0,0.0
Derrick Coleman,RB,3000,SF@Sea 04:25PM ET,0.171,Sea,,,1.24,,,,,1.24,1.24,1.24,0.0,0.0
Jonathan Grimes,RB,3000,NYJ@Hou 01:00PM ET,4.457,Hou,2.0,,5.94,,7.3,6.84,3.675,5.151,7.3,2.0,5.3,1.02892642205
Jaron Brown,WR,3000,Cin@Ari 08:30PM ET,3.089,Ari,9.5,,4.28,,8.71,9.53,4.696,7.3432,9.53,4.28,5.25,0.714947162
Keshawn Martin,WR,3000,Buf@NE 08:30PM ET,7.167,NE,,,,,6.73,,,6.73,6.73,6.73,0.0,0.0
Jarius Wright,WR,3000,GB@Min 04:25PM ET,3.922,Min,5.5,7.5,4.86,7.1,4.08,5.58,3.156,5.39657142857,7.5,3.156,4.344,0.804955527319
Brandon Bolden,RB,3000,Buf@NE 08:30PM ET,2.025,NE,3.0,2.6,3.9,3.1,2.67,4.23,4.539,3.43414285714,4.539,2.6,1.939,0.564624152419
Ladarius Green,TE,3000,KC@SD 04:05PM ET,12.343,SD,,14.2,7.73,13.1,5.78,,3.958,8.9536,14.2,3.958,10.242,1.14389742673
Russell Shepard,WR,3000,TB@Phi 01:00PM ET,0.267,TB,,,,,,5.55,,5.55,5.55,5.55,0.0,0.0
Mohamed Sanu,WR,3000,Cin@Ari 08:30PM ET,6.878,Cin,6.0,13.8,6.02,13.1,7.34,6.29,5.3714,8.27448571429,13.8,5.3714,8.4286,1.01862524041
Zurlon Tipton,RB,3000,Ind@Atl 01:00PM ET,0.15,Ind,,,,,,,,,,,,
Knile Davis,RB,3000,KC@SD 04:05PM ET,1.938,KC,,3.7,5.24,3.9,,5.26,1.162,3.8524,5.26,1.162,4.098,1.063752466
Tommy Bohanon,RB,3000,NYJ@Hou 01:00PM ET,0.956,NYJ,,,2.15,,,,,2.15,2.15,2.15,0.0,0.0
Ryan Grant,WR,3000,Was@Car 01:00PM ET,4.711,Was,,,4.04,1.7,,,3.268,3.00266666667,4.04,1.7,2.34,0.779307282416
Rex Burkhead,RB,3000,Cin@Ari 08:30PM ET,1.044,Cin,,,,,,1.05,,1.05,1.05,1.05,0.0,0.0
Benny Cunningham,RB,3000,StL@Bal 01:00PM ET,4.522,StL,4.0,5.0,3.9,5.1,1.56,,1.515,3.5125,5.1,1.515,3.585,1.0206405694
Kendall Gaskins,RB,3000,SF@Sea 04:25PM ET,3.15,SF,2.0,,3.69,,3.9,,5.815,3.85125,5.815,2.0,3.815,0.9905874716
Kyle Juszczyk,RB,3000,StL@Bal 01:00PM ET,6.067,Bal,,,5.09,,5.08,4.79,1.413,4.09325,5.09,1.413,3.677,0.898308190313
Bryce Brown,RB,3000,SF@Sea 04:25PM ET,0.0,Sea,,,,,,,2.045,2.045,2.045,2.045,0.0,0.0
Stepfan Taylor,RB,3000,Cin@Ari 08:30PM ET,0.278,Ari,,2.1,,2.5,,,,2.3,2.5,2.1,0.4,0.173913043478
Zac Stacy,RB,3000,NYJ@Hou 01:00PM ET,3.8,NYJ,,,,,,,,,,,,
Rico Richardson,WR,3000,Ten@Jax 08:25PM ET,0.0,Ten,,,,,,7.21,,7.21,7.21,7.21,0.0,0.0
Brandon Wegher,RB,3000,Was@Car 01:00PM ET,0.0,Car,,,,,,,,,,,,
Kevin Norwood,WR,3000,Was@Car 01:00PM ET,0.0,Car,,,,,,,,,,,,
Christine Michael,RB,3000,Dal@Mia 01:00PM ET,1.26,Dal,,,,,,,,,,,,
Denard Robinson,RB,3000,Ten@Jax 08:25PM ET,2.417,Jax,3.0,5.8,5.17,5.9,3.65,7.45,1.963,4.70471428571,7.45,1.963,5.487,1.16627698661
Bennie Fowler,WR,3000,Den@Chi 01:00PM ET,3.189,Den,,,1.69,,4.09,,4.269,3.34966666667,4.269,1.69,2.579,0.769927355956
Jared Abbrederis,WR,3000,GB@Min 04:25PM ET,1.94,GB,,,,,,,,,,,,
Nick Williams,WR,3000,Ind@Atl 01:00PM ET,2.35,Atl,,,,,,,2.856,2.856,2.856,2.856,0.0,0.0
Devin Street,WR,3000,Dal@Mia 01:00PM ET,1.844,Dal,,,,,,,4.776,4.776,4.776,4.776,0.0,0.0
Chris Matthews,WR,3000,SF@Sea 04:25PM ET,1.044,Sea,,,,,,6.7,,6.7,6.7,6.7,0.0,0.0
Aaron Dobson,WR,3000,Buf@NE 08:30PM ET,3.486,NE,,4.8,,4.4,3.08,7.79,5.956,5.2052,7.79,3.08,4.71,0.904864366403
Bernard Pierce,RB,3000,Ten@Jax 08:25PM ET,0.686,Jax,,,,,,,,,,,,
Spencer Ware,RB,3000,KC@SD 04:05PM ET,2.1,KC,,,,,3.41,,2.679,3.0445,3.41,2.679,0.731,0.240105107571
Justin Hunter,WR,3000,Ten@Jax 08:25PM ET,6.044,Ten,,,5.5,,,,,5.5,5.5,5.5,0.0,0.0
Kenny Stills,WR,3000,Dal@Mia 01:00PM ET,5.544,Mia,4.0,7.4,7.03,6.7,8.21,9.17,3.509,6.57414285714,9.17,3.509,5.661,0.861100849649
Jay Prosch,RB,3000,NYJ@Hou 01:00PM ET,0.311,Hou,,,,,,,,,,,,
Jalston Fowler,RB,3000,Ten@Jax 08:25PM ET,1.389,Ten,,,1.58,,,,,1.58,1.58,1.58,0.0,0.0
TJ Jones,WR,3000,Oak@Det 01:00PM ET,0.16,Det,,,,,,,,,,,,
Kenbrell Thompkins,WR,3000,NYJ@Hou 01:00PM ET,6.6,NYJ,,,2.38,,5.46,2.84,,3.56,5.46,2.38,3.08,0.865168539326
Rod Streater,WR,3000,Oak@Det 01:00PM ET,1.8,Oak,,3.6,,3.8,,2.0,,3.13333333333,3.8,2.0,1.8,0.574468085106
Rod Smith,RB,3000,Dal@Mia 01:00PM ET,0.125,Dal,,,2.65,,,,,2.65,2.65,2.65,0.0,0.0
Joshua Bellamy,WR,3000,Den@Chi 01:00PM ET,2.5,Chi,,,,,,1.32,,1.32,1.32,1.32,0.0,0.0
Neal Sterling,WR,3000,Ten@Jax 08:25PM ET,0.0,Jax,,,,,,,,,,,,
Javontee Herndon,WR,3000,KC@SD 04:05PM ET,2.2,SD,,,4.53,,6.72,3.22,3.449,4.47975,6.72,3.22,3.5,0.781293598973
Josh Huff,WR,3000,TB@Phi 01:00PM ET,5.925,Phi,6.0,6.8,5.24,6.4,3.34,2.78,4.074,4.94771428571,6.8,2.78,4.02,0.81249639083
Juwan Thompson,RB,3000,Den@Chi 01:00PM ET,0.45,Den,,,,,,,,,,,,
James White,RB,3000,Buf@NE 08:30PM ET,2.257,NE,7.5,5.7,6.94,6.7,5.93,1.71,6.654,5.87628571429,7.5,1.71,5.79,0.985316283367
Michael Burton,RB,3000,Oak@Det 01:00PM ET,0.344,Det,,,,,,,,,,,,
Albert Wilson,WR,3000,KC@SD 04:05PM ET,5.3,KC,5.0,1.8,5.81,1.9,6.33,6.32,5.286,4.63514285714,6.33,1.8,4.53,0.977316156075
DeAndrew White,WR,3000,SF@Sea 04:25PM ET,0.95,SF,,,,,,,1.014,1.014,1.014,1.014,0.0,0.0
Matt Hazel,WR,3000,Dal@Mia 01:00PM ET,0.0,Mia,,,,,,,,,,,,
Keith Mumphery,WR,3000,NYJ@Hou 01:00PM ET,2.989,Hou,,3.2,,3.6,1.46,2.37,3.244,2.7748,3.6,1.46,2.14,0.771226755081
Justin Hardy,WR,3000,Ind@Atl 01:00PM ET,4.9,Atl,,1.6,,1.8,,4.92,5.126,3.3615,5.126,1.6,3.526,1.04893648669
J.J. Nelson,WR,3000,Cin@Ari 08:30PM ET,2.25,Ari,,1.6,,1.8,3.24,2.92,,2.39,3.24,1.6,1.64,0.686192468619
Cecil Shorts III,WR,3000,NYJ@Hou 01:00PM ET,10.917,Hou,10.0,15.4,6.66,14.7,8.82,8.84,8.872,10.4702857143,15.4,6.66,8.74,0.834743218905
Andre Holmes,WR,3000,Oak@Det 01:00PM ET,5.011,Oak,,3.2,6.29,2.6,3.0,6.5,2.753,4.05716666667,6.5,2.6,3.9,0.961261964425
Corey Fuller,WR,3000,Oak@Det 01:00PM ET,1.013,Det,,,4.07,,1.17,,,2.62,4.07,1.17,2.9,1.10687022901
Jamize Olawale,RB,3000,Oak@Det 01:00PM ET,3.414,Oak,,,3.3,,3.12,3.1,,3.17333333333,3.3,3.1,0.2,0.063025210084
Paul Richardson,WR,3000,SF@Sea 04:25PM ET,5.0,Sea,,,,,,,,,,,,
Cameron Meredith,WR,3000,Den@Chi 01:00PM ET,2.5,Chi,,,,,,,1.212,1.212,1.212,1.212,0.0,0.0
Jerick McKinnon,RB,3000,GB@Min 04:25PM ET,2.144,Min,2.5,3.1,2.14,3.3,1.93,,1.575,2.42416666667,3.3,1.575,1.725,0.711584737023
Corey Brown,WR,3000,Was@Car 01:00PM ET,6.8,Car,,6.4,6.66,6.4,,3.07,,5.6325,6.66,3.07,3.59,0.637372392366
Terron Ward,RB,3000,Ind@Atl 01:00PM ET,2.567,Atl,,2.6,,2.9,,,1.449,2.31633333333,2.9,1.449,1.451,0.62642106778
David Cobb,RB,3000,Ten@Jax 08:25PM ET,0.0,Ten,4.5,12.0,4.67,11.9,2.93,,5.9718,6.9953,12.0,2.93,9.07,1.29658484983
Chris Conley,WR,3000,KC@SD 04:05PM ET,4.0,KC,4.0,1.4,2.88,1.7,,2.41,3.506,2.64933333333,4.0,1.4,2.6,0.981378963261
Quan Bray,WR,3000,Ind@Atl 01:00PM ET,0.0,Ind,,,,,,,,,,,,
Tre Mason,RB,3000,StL@Bal 01:00PM ET,3.086,StL,1.5,4.0,2.22,4.3,4.46,5.18,2.47,3.44714285714,5.18,1.5,3.68,1.06755076668
Ka'Deem Carey,RB,3000,Den@Chi 01:00PM ET,1.48,Chi,1.5,8.6,3.01,9.7,5.57,5.12,,5.58333333333,9.7,1.5,8.2,1.46865671642
Phillip Dorsett,WR,3000,Ind@Atl 01:00PM ET,4.729,Ind,,,,,,,,,,,,
Rashad Ross,WR,3000,Was@Car 01:00PM ET,2.657,Was,,,,,,,,,,,,
Ty Montgomery,WR,3000,GB@Min 04:25PM ET,7.0,GB,,7.2,7.11,6.6,,,,6.97,7.2,6.6,0.6,0.0860832137733
Marqise Lee,WR,3000,Ten@Jax 08:25PM ET,3.433,Jax,5.0,9.7,4.42,8.9,4.64,2.89,1.076,5.23228571429,9.7,1.076,8.624,1.64822803473
Adam Humphries,WR,3000,TB@Phi 01:00PM ET,3.8,TB,2.5,,3.19,,5.73,7.38,3.156,4.3912,7.38,2.5,4.88,1.11131353616
DeVante Parker,WR,3000,Dal@Mia 01:00PM ET,1.113,Mia,,3.0,,2.5,,,2.972,2.824,3.0,2.5,0.5,0.177053824363
Alonzo Harris,RB,3000,GB@Min 04:25PM ET,0.317,GB,,,,,,,,,,,,
Bruce Ellington,WR,3000,SF@Sea 04:25PM ET,2.35,SF,,2.5,2.88,2.3,,,,2.56,2.88,2.3,0.58,0.2265625
