,Unnamed: 0,player,opp,pass_yards,pass_tds,int,rush_yards,rush_tds,rec_yards,rec_tds,fum_td,2-pt,fl,fan_pts,rec,punt_td,kick_td
49,49,Frank Gore,@ATL,0.0,0.0,0.0,62.0,1.0,13.0,0.0,0,0.0,0.0,13.5,1.3,0,0
50,50,Matthew Stafford,OAK,272.0,1.0,1.0,6.0,0.0,0.0,0.0,0,0.0,0.0,13.48,0.0,0,0
51,51,Ronnie Hillman,@CHI,0.0,0.0,0.0,49.0,1.0,25.0,0.0,0,0.0,0.0,13.4,2.5,0,0
52,52,Darren McFadden,@MIA,0.0,0.0,0.0,68.0,1.0,6.0,0.0,0,0.0,0.0,13.4,0.6,0,0
53,53,Brandon Marshall,@HOU,0.0,0.0,0.0,0.0,0.0,71.0,1.0,0,0.0,0.0,13.1,7.1,0,0
54,54,Eric Decker,@HOU,0.0,0.0,0.0,0.0,0.0,70.0,1.0,0,0.0,0.0,13.0,7.0,0,0
55,55,Stefon Diggs,GB,0.0,0.0,0.0,0.0,0.0,70.0,1.0,0,0.0,0.0,13.0,7.0,0,0
56,56,Doug Baldwin,SF,0.0,0.0,0.0,1.0,0.0,67.0,1.0,0,0.0,0.0,12.8,6.7,0,0
57,57,Greg Olsen,WAS,0.0,0.0,0.0,0.0,0.0,67.0,1.0,0,0.0,0.0,12.7,6.7,0,0
58,58,Jameis Winston,@PHI,201.0,2.0,2.0,6.0,0.0,0.0,0.0,0,0.0,0.0,12.64,0.0,0,0
59,59,Martellus Bennett,DEN,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0,0.0,0.0,12.6,6.6,0,0
60,60,Doug Martin,@PHI,0.0,0.0,0.0,57.0,1.0,9.0,0.0,0,0.0,0.0,12.6,0.9,0,0
61,61,Mike Wallace,GB,0.0,0.0,0.0,2.0,0.0,64.0,1.0,0,0.0,0.0,12.6,6.4,0,0
62,62,Delanie Walker,@JAC,0.0,0.0,0.0,0.0,0.0,65.0,1.0,0,0.0,0.0,12.5,6.5,0,0
63,63,Larry Fitzgerald,CIN,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0,0.0,0.0,12.4,6.4,0,0
64,64,Allen Hurns,TEN,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0,0.0,0.0,12.4,6.4,0,0
65,65,James Jones,@MIN,0.0,0.0,0.0,0.0,0.0,63.0,1.0,0,0.0,0.0,12.3,6.3,0,0
66,66,Lamar Miller,DAL,0.0,0.0,0.0,52.0,1.0,11.0,0.0,0,0.0,0.0,12.3,1.1,0,0
67,67,Jeremy Maclin,@SD,0.0,0.0,0.0,0.0,0.0,62.0,1.0,0,0.0,0.0,12.2,6.2,0,0
68,68,Roy Helu,@DET,0.0,0.0,0.0,29.0,1.0,32.0,0.0,0,0.0,0.0,12.1,3.2,0,0
69,69,Marvin Jones,@ARI,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0,0.0,0.0,12.0,6.0,0,0
70,70,Allen Robinson,TEN,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0,0.0,0.0,12.0,6.0,0,0
71,71,Latavius Murray,@DET,0.0,0.0,0.0,51.0,1.0,8.0,0.0,0,0.0,0.0,11.9,0.8,0,0
72,72,Austin Seferian-Jenkins,@PHI,0.0,0.0,0.0,0.0,0.0,58.0,1.0,0,0.0,0.0,11.8,5.8,0,0
73,73,Jarvis Landry,DAL,0.0,0.0,0.0,2.0,0.0,55.0,1.0,0,0.0,0.0,11.7,5.5,0,0
74,74,Andre Ellington,CIN,0.0,0.0,0.0,40.0,1.0,16.0,0.0,0,0.0,0.0,11.6,1.6,0,0
75,75,Pierre Garcon,@CAR,0.0,0.0,0.0,0.0,0.0,56.0,1.0,0,0.0,0.0,11.6,5.6,0,0
76,76,Jason Witten,@MIA,0.0,0.0,0.0,0.0,0.0,56.0,1.0,0,0.0,0.0,11.6,5.6,0,0
77,77,Vincent Jackson,@PHI,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0,0.0,0.0,11.5,5.5,0,0
78,78,Brandon LaFell,BUF,0.0,0.0,0.0,2.0,0.0,52.0,1.0,0,0.0,0.0,11.4,5.2,0,0
79,79,Tyrod Taylor,@NE,177.0,1.0,1.0,23.0,0.0,0.0,0.0,0,0.0,0.0,11.38,0.0,0,0
80,80,Kamar Aiken,STL,0.0,0.0,0.0,0.0,0.0,53.0,1.0,0,0.0,0.0,11.3,5.3,0,0
81,81,Anquan Boldin,@SEA,0.0,0.0,0.0,0.0,0.0,53.0,1.0,0,0.0,0.0,11.3,5.3,0,0
82,82,Jordan Reed,@CAR,0.0,0.0,0.0,0.0,0.0,53.0,1.0,0,0.0,0.0,11.3,5.3,0,0
83,83,Travis Kelce,@SD,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0,0.0,0.0,11.2,5.2,0,0
84,84,Sammy Watkins,@NE,0.0,0.0,0.0,2.0,0.0,50.0,1.0,0,0.0,0.0,11.2,5.0,0,0
85,85,Antonio Andrews,@JAC,0.0,0.0,0.0,37.0,1.0,14.0,0.0,0,0.0,0.0,11.1,1.4,0,0
86,86,Charcandrick West,@SD,0.0,0.0,0.0,57.0,1.0,14.0,0.0,0,0.0,1.0,11.1,1.4,0,0
87,87,T.J. Yates,NYJ,222.0,1.0,1.0,2.0,0.0,0.0,0.0,0,0.0,0.0,11.08,0.0,0,0
88,88,LeGarrette Blount,BUF,0.0,0.0,0.0,48.0,1.0,2.0,0.0,0,0.0,0.0,11.0,0.2,0,0
89,89,Donte Moncrief,@ATL,0.0,0.0,0.0,3.0,0.0,47.0,1.0,0,0.0,0.0,11.0,4.7,0,0
90,90,David Cobb,@JAC,0.0,0.0,0.0,38.0,1.0,11.0,0.0,0,0.0,0.0,10.9,1.1,0,0
91,91,Richard Rodgers,@MIN,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0,0.0,0.0,10.9,4.9,0,0
92,92,Julius Thomas,TEN,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0,0.0,0.0,10.9,4.9,0,0
93,93,Cecil Shorts,NYJ,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0,0.0,0.0,10.7,4.7,0,0
94,94,Eric Ebron,OAK,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0,0.0,0.0,10.6,4.6,0,0
95,95,Rishard Matthews,DAL,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0,0.0,0.0,10.6,4.6,0,0
96,96,Davante Adams,@MIN,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0,0.0,0.0,10.4,4.4,0,0
97,97,John Brown,CIN,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0,0.0,0.0,10.2,4.2,0,0
98,98,Charles Clay,@NE,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0,0.0,0.0,10.1,4.1,0,0
99,99,Ladarius Green,KC,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0,0.0,0.0,10.1,4.1,0,0
100,100,Antonio Gates,KC,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0,0.0,0.0,9.9,3.9,0,0
101,101,T.Y. Hilton,@ATL,0.0,0.0,0.0,3.0,0.0,96.0,0.0,0,0.0,0.0,9.9,9.6,0,0
102,102,Jeremy Hill,@ARI,0.0,0.0,0.0,81.0,0.0,16.0,0.0,0,0.0,0.0,9.7,1.6,0,0
103,103,Matt Jones,@CAR,0.0,0.0,0.0,46.0,1.0,9.0,0.0,0,0.0,1.0,9.5,0.9,0,0
104,104,Owen Daniels,@CHI,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0,0.0,0.0,9.2,3.2,0,0
105,105,Karlos Williams,@NE,0.0,0.0,0.0,30.0,1.0,2.0,0.0,0,0.0,0.0,9.2,0.2,0,0
106,106,Devin Funchess,WAS,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0,0.0,0.0,8.8,2.8,0,0
107,107,James Starks,@MIN,0.0,0.0,0.0,55.0,0.0,21.0,0.0,0,0.0,0.0,7.6,2.1,0,0
108,108,Jonathan Stewart,WAS,0.0,0.0,0.0,62.0,0.0,14.0,0.0,0,0.0,0.0,7.6,1.4,0,0
109,109,Calvin Johnson,OAK,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0,0.0,0.0,7.4,7.4,0,0
110,110,Darren Sproles,TB,0.0,0.0,0.0,32.0,0.0,41.0,0.0,0,0.0,0.0,7.3,4.1,0,0
111,111,Mohamed Sanu,@ARI,0.0,0.0,0.0,4.0,0.0,67.0,0.0,0,0.0,0.0,7.1,6.7,0,0
112,112,Matt Hasselbeck,@ATL,118.0,1.0,1.0,2.0,0.0,0.0,0.0,0,0.0,0.0,6.92,0.0,0,0
113,113,Ka'Deem Carey,DEN,0.0,0.0,0.0,48.0,0.0,19.0,0.0,0,0.0,0.0,6.7,1.9,0,0
114,114,Jordan Matthews,TB,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0,0.0,0.0,6.3,6.3,0,0
115,115,Golden Tate,OAK,0.0,0.0,0.0,3.0,0.0,59.0,0.0,0,0.0,0.0,6.2,5.9,0,0
116,116,Kyle Rudolph,GB,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0,0.0,0.0,5.7,5.7,0,0
117,117,Charles Sims,@PHI,0.0,0.0,0.0,38.0,0.0,18.0,0.0,0,0.0,0.0,5.6,1.8,0,0
118,118,Zach Ertz,TB,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0,0.0,0.0,5.5,5.5,0,0
119,119,Chris Johnson,CIN,0.0,0.0,0.0,43.0,0.0,12.0,0.0,0,0.0,0.0,5.5,1.2,0,0
120,120,Jamison Crowder,@CAR,0.0,0.0,0.0,4.0,0.0,50.0,0.0,0,0.0,0.0,5.4,5.0,0,0
121,121,David Johnson,CIN,0.0,0.0,0.0,36.0,0.0,18.0,0.0,0,0.0,0.0,5.4,1.8,0,0
122,122,Tavon Austin,@BAL,0.0,0.0,0.0,24.0,0.0,28.0,0.0,0,0.0,0.0,5.2,2.8,0,0
123,123,Jordan Cameron,DAL,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0,0.0,0.0,5.2,5.2,0,0
124,124,Michael Crabtree,@DET,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0,0.0,0.0,5.2,5.2,0,0
125,125,De'Anthony Thomas,@SD,0.0,0.0,0.0,25.0,0.0,26.0,0.0,0,0.0,0.0,5.1,2.6,0,0
126,126,Alfred Morris,@CAR,0.0,0.0,0.0,45.0,0.0,5.0,0.0,0,0.0,0.0,5.0,0.5,0,0
127,127,Harry Douglas,@JAC,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0,0.0,0.0,4.9,4.9,0,0
128,128,Marqise Lee,TEN,0.0,0.0,0.0,1.0,0.0,48.0,0.0,0,0.0,0.0,4.9,4.8,0,0
129,129,Denard Robinson,TEN,0.0,0.0,0.0,40.0,0.0,9.0,0.0,0,0.0,0.0,4.9,0.9,0,0
130,130,Ted Ginn,WAS,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0,0.0,0.0,4.8,4.8,0,0
131,131,Alfred Blue,NYJ,0.0,0.0,0.0,39.0,0.0,8.0,0.0,0,0.0,0.0,4.7,0.8,0,0
132,132,Bilal Powell,@HOU,0.0,0.0,0.0,30.0,0.0,17.0,0.0,0,0.0,0.0,4.7,1.7,0,0
133,133,DeSean Jackson,@CAR,0.0,0.0,0.0,2.0,0.0,42.0,0.0,0,0.0,0.0,4.4,4.2,0,0
134,134,Jeremy Kerley,@HOU,0.0,0.0,0.0,2.0,0.0,42.0,0.0,0,0.0,0.0,4.4,4.2,0,0
135,135,Fozzy Whittaker,WAS,0.0,0.0,0.0,30.0,0.0,14.0,0.0,0,0.0,0.0,4.4,1.4,0,0
136,136,Robert Woods,@NE,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0,0.0,0.0,4.4,4.4,0,0
137,137,Joique Bell,OAK,0.0,0.0,0.0,33.0,0.0,9.0,0.0,0,0.0,0.0,4.2,0.9,0,0
138,138,C.J. Anderson,@CHI,0.0,0.0,0.0,31.0,0.0,10.0,0.0,0,0.0,0.0,4.1,1.0,0,0
139,139,Jarius Wright,GB,0.0,0.0,0.0,7.0,0.0,34.0,0.0,0,0.0,0.0,4.1,3.4,0,0
140,140,Ameer Abdullah,OAK,0.0,0.0,0.0,29.0,0.0,11.0,0.0,0,0.0,0.0,4.0,1.1,0,0
141,141,Michael Floyd,CIN,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0,0.0,0.0,3.9,3.9,0,0
142,142,Leonard Hankerson,IND,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0,0.0,0.0,3.9,3.9,0,0
143,143,Jaelen Strong,NYJ,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0,0.0,0.0,3.9,3.9,0,0
144,144,Chris Givens,STL,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0,0.0,0.0,3.8,3.8,0,0
145,145,Thomas Rawls,SF,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0,0.0,0.0,3.8,0.1,0,0
146,146,Theo Riddick,OAK,0.0,0.0,0.0,22.0,0.0,16.0,0.0,0,0.0,0.0,3.8,1.6,0,0
147,147,Kenny Britt,@BAL,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0,0.0,0.0,3.7,3.6,0,0
148,148,Melvin Gordon,KC,0.0,0.0,0.0,33.0,0.0,4.0,0.0,0,0.0,0.0,3.7,0.4,0,0
149,149,Kenny Stills,DAL,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0,0.0,0.0,3.7,3.7,0,0
150,150,James White,BUF,0.0,0.0,0.0,17.0,0.0,20.0,0.0,0,0.0,0.0,3.7,2.0,0,0
151,151,Danny Amendola,BUF,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0,0.0,0.0,3.6,3.6,0,0
152,152,Marlon Brown,STL,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0,0.0,0.0,3.6,3.6,0,0
153,153,Ty Montgomery,@MIN,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0,0.0,0.0,3.6,3.6,0,0
154,154,Terrance Williams,@MIA,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0,0.0,0.0,3.6,3.6,0,0
155,155,Vernon Davis,@CHI,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0,0.0,0.0,3.5,3.5,0,0
156,156,Charles Johnson,GB,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0,0.0,0.0,3.5,3.4,0,0
157,157,Stevan Ridley,@HOU,0.0,0.0,0.0,30.0,0.0,5.0,0.0,0,0.0,0.0,3.5,0.5,0,0
158,158,Corey Brown,WAS,0.0,0.0,0.0,4.0,0.0,30.0,0.0,0,0.0,0.0,3.4,3.0,0,0
159,159,Scott Chandler,BUF,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,0.0,0.0,3.4,3.4,0,0
160,160,Josh Huff,TB,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,0.0,0.0,3.4,3.4,0,0
161,161,Greg Jennings,DAL,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,0.0,0.0,3.4,3.4,0,0
162,162,Cordarrelle Patterson,GB,0.0,0.0,0.0,11.0,0.0,23.0,0.0,0,0.0,0.0,3.4,2.3,0,0
163,163,Bobby Rainey,@PHI,0.0,0.0,0.0,18.0,0.0,16.0,0.0,0,0.0,0.0,3.4,1.6,0,0
164,164,Clay Harbor,TEN,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0,0.0,0.0,3.3,3.3,0,0
165,165,Jermaine Kearse,SF,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0,0.0,0.0,3.3,3.2,0,0
166,166,Tre Mason,@BAL,0.0,0.0,0.0,26.0,0.0,7.0,0.0,0,0.0,0.0,3.3,0.7,0,0
167,167,Marcedes Lewis,TEN,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0,0.0,0.0,3.2,3.2,0,0
168,168,Brian Quick,@BAL,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0,0.0,0.0,3.2,3.2,0,0
169,169,Maxx Williams,STL,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0,0.0,0.0,3.2,3.2,0,0
170,170,Benny Cunningham,@BAL,0.0,0.0,0.0,12.0,0.0,19.0,0.0,0,0.0,0.0,3.1,1.9,0,0
171,171,Javorius Allen,STL,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0,0.0,0.0,3.0,1.0,0,0
172,172,Andre Caldwell,@CHI,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0,0.0,0.0,3.0,3.0,0,0
173,173,Knile Davis,@SD,0.0,0.0,0.0,21.0,0.0,8.0,0.0,0,0.0,0.0,2.9,0.8,0,0
174,174,Coby Fleener,@ATL,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0,0.0,0.0,2.9,2.9,0,0
175,175,Toby Gerhart,TEN,0.0,0.0,0.0,21.0,0.0,8.0,0.0,0,0.0,0.0,2.9,0.8,0,0
176,176,Dorial Green-Beckham,@JAC,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0,0.0,0.0,2.9,2.9,0,0
177,177,Steve Johnson,KC,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0,0.0,0.0,2.9,2.9,0,0
178,178,Mychal Rivera,@DET,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0,0.0,0.0,2.9,2.9,0,0
179,179,Andre Roberts,@CAR,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0,0.0,0.0,2.9,2.8,0,0
180,180,Garrett Graham,NYJ,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0.0,0.0,2.8,2.8,0,0
181,181,Ryan Griffin,NYJ,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0.0,0.0,2.8,2.8,0,0
182,182,Torrey Smith,@SEA,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0.0,0.0,2.8,2.8,0,0
183,183,Lance Kendricks,@BAL,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0,0.0,0.0,2.7,2.7,0,0
184,184,Mike Tolbert,WAS,0.0,0.0,0.0,12.0,0.0,15.0,0.0,0,0.0,0.0,2.7,1.5,0,0
185,185,Dwayne Allen,@ATL,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0,0.0,0.0,2.6,2.6,0,0
186,186,Matt Asiata,GB,0.0,0.0,0.0,19.0,0.0,7.0,0.0,0,0.0,0.0,2.6,0.7,0,0
187,187,Jason Avant,@SD,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0,0.0,0.0,2.6,2.6,0,0
188,188,Andre Johnson,@ATL,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0,0.0,0.0,2.6,2.6,0,0
189,189,Nelson Agholor,TB,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0,0.0,0.0,2.5,2.5,0,0
190,190,Jared Cook,@BAL,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0,0.0,0.0,2.5,2.5,0,0
191,191,Aaron Dobson,BUF,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0,0.0,0.0,2.4,2.4,0,0
192,192,Dan Herron,@NE,0.0,0.0,0.0,17.0,0.0,7.0,0.0,0,0.0,0.0,2.4,0.7,0,0
193,193,Nate Washington,NYJ,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0,0.0,0.0,2.4,2.4,0,0
194,194,Jerricho Cotchery,WAS,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0,0.0,0.0,2.3,2.3,0,0
195,195,Gavin Escobar,@MIA,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0,0.0,0.0,2.3,2.3,0,0
196,196,Virgil Green,@CHI,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0,0.0,0.0,2.3,2.3,0,0
197,197,Jerick McKinnon,GB,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0,0.0,0.0,2.3,0.8,0,0
198,198,Cole Beasley,@MIA,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0,0.0,0.0,2.2,2.2,0,0
199,199,Anthony Fasano,@JAC,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0,0.0,0.0,2.2,2.2,0,0
200,200,Bryan Walters,TEN,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0,0.0,0.0,2.2,2.2,0,0
201,201,Roddy White,IND,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0,0.0,0.0,2.2,2.2,0,0
202,202,Brandon Bolden,BUF,0.0,0.0,0.0,16.0,0.0,5.0,0.0,0,0.0,0.0,2.1,0.5,0,0
203,203,Tevin Coleman,IND,0.0,0.0,0.0,19.0,0.0,2.0,0.0,0,0.0,0.0,2.1,0.2,0,0
204,204,Jeff Cumberland,@HOU,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0,0.0,0.0,2.1,2.1,0,0
205,205,Marquess Wilson,DEN,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0,0.0,0.0,2.1,2.1,0,0
206,206,Jordan Norwood,@CHI,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0,0.0,0.0,2.0,2.0,0,0
