,Unnamed: 0,player,nfl,dk_name
79,79,Kamar Aiken,16.6,Kamar Aiken
80,80,Anquan Boldin,16.6,Anquan Boldin
81,81,Jordan Reed,16.6,Jordan Reed
82,82,Travis Kelce,16.4,Travis Kelce
83,83,Sammy Watkins,16.2,Sammy Watkins
84,84,Antonio Andrews,12.5,Antonio Andrews
85,85,Charcandrick West,13.5,Charcandrick West
86,86,LeGarrette Blount,11.2,LeGarrette Blount
87,87,Donte Moncrief,15.7,Donte Moncrief
88,88,David Cobb,12.0,David Cobb
89,89,Richard Rodgers,15.8,Richard Rodgers
90,90,Julius Thomas,15.8,Julius Thomas
91,91,Cecil Shorts,15.4,Cecil Shorts III
92,92,Eric Ebron,15.2,Eric Ebron
93,93,Rishard Matthews,15.2,Rishard Matthews
94,94,Davante Adams,14.8,Davante Adams
95,95,John Brown,14.4,John Brown
96,96,Charles Clay,14.2,Charles Clay
97,97,Ladarius Green,14.2,Ladarius Green
98,98,Antonio Gates,13.8,Antonio Gates
99,99,T.Y. Hilton,19.5,T.Y. Hilton
100,100,Jeremy Hill,11.3,Jeremy Hill
101,101,Matt Jones,11.4,Matt Jones
102,102,Owen Daniels,12.4,Owen Daniels
103,103,Karlos Williams,9.4,Karlos Williams
104,104,Devin Funchess,11.6,Devin Funchess
105,105,James Starks,9.7,James Starks
106,106,Jonathan Stewart,9.0,Jonathan Stewart
107,107,Calvin Johnson,14.8,Calvin Johnson
108,108,Darren Sproles,11.4,Darren Sproles
109,109,Mohamed Sanu,13.8,Mohamed Sanu
110,110,Ka'Deem Carey,8.6,Ka'Deem Carey
111,111,Jordan Matthews,12.6,Jordan Matthews
112,112,Golden Tate,12.1,Golden Tate
113,113,Matt Hasselbeck,6.78,Matt Hasselbeck
114,114,Kyle Rudolph,11.4,Kyle Rudolph
115,115,Charles Sims,7.4,Charles Sims
116,116,Zach Ertz,11.0,Zach Ertz
117,117,Chris Johnson,6.7,Chris Johnson
118,118,Jamison Crowder,10.4,Jamison Crowder
119,119,David Johnson,7.2,David Johnson
120,120,Tavon Austin,8.0,Tavon Austin
121,121,Jordan Cameron,10.4,Jordan Cameron
122,122,Michael Crabtree,10.4,Michael Crabtree
123,123,De'Anthony Thomas,7.7,De'Anthony Thomas
124,124,Alfred Morris,5.5,Alfred Morris
125,125,Harry Douglas,9.8,Harry Douglas
126,126,Marqise Lee,9.7,Marqise Lee
127,127,Denard Robinson,5.8,Denard Robinson
128,128,Ted Ginn,9.6,Ted Ginn Jr.
129,129,Alfred Blue,5.5,Alfred Blue
130,130,Bilal Powell,6.4,Bilal Powell
131,131,DeSean Jackson,8.6,DeSean Jackson
132,132,Jeremy Kerley,8.6,Jeremy Kerley
133,133,Fozzy Whittaker,5.8,Fozzy Whittaker
134,134,Robert Woods,8.8,Robert Woods
135,135,Joique Bell,5.1,Joique Bell
136,136,C.J. Anderson,5.1,C.J. Anderson
137,137,Jarius Wright,7.5,Jarius Wright
138,138,Ameer Abdullah,5.1,Ameer Abdullah
139,139,Michael Floyd,7.8,Michael Floyd
140,140,Leonard Hankerson,7.8,Leonard Hankerson
141,141,Jaelen Strong,7.8,Jaelen Strong
142,142,Chris Givens,7.6,Chris Givens
143,143,Thomas Rawls,3.9,Thomas Rawls
144,144,Theo Riddick,5.4,Theo Riddick
145,145,Kenny Britt,7.3,Kenny Britt
146,146,Melvin Gordon,4.1,Melvin Gordon
147,147,Kenny Stills,7.4,Kenny Stills
148,148,James White,5.7,James White
149,149,Danny Amendola,7.2,Danny Amendola
150,150,Marlon Brown,7.2,Marlon Brown
151,151,Ty Montgomery,7.2,Ty Montgomery
152,152,Terrance Williams,7.2,Terrance Williams
153,153,Vernon Davis,7.0,Vernon Davis
154,154,Charles Johnson,6.9,Charles Johnson
155,155,Stevan Ridley,4.0,Stevan Ridley
156,156,Corey Brown,6.4,Corey Brown
157,157,Scott Chandler,6.8,Scott Chandler
158,158,Josh Huff,6.8,Josh Huff
159,159,Greg Jennings,6.8,Greg Jennings
160,160,Cordarrelle Patterson,5.7,Cordarrelle Patterson
161,161,Bobby Rainey,5.0,Bobby Rainey
162,162,Clay Harbor,6.6,Clay Harbor
163,163,Jermaine Kearse,6.5,Jermaine Kearse
164,164,Tre Mason,4.0,Tre Mason
165,165,Marcedes Lewis,6.4,Marcedes Lewis
166,166,Brian Quick,6.4,Brian Quick
167,167,Maxx Williams,6.4,Maxx Williams
168,168,Benny Cunningham,5.0,Benny Cunningham
169,169,Javorius Allen,4.0,Javorius Allen
170,170,Andre Caldwell,6.0,Andre Caldwell
171,171,Knile Davis,3.7,Knile Davis
172,172,Coby Fleener,5.8,Coby Fleener
173,173,Toby Gerhart,3.7,Toby Gerhart
174,174,Dorial Green-Beckham,5.8,Dorial Green-Beckham
175,175,Steve Johnson,5.8,Stevie Johnson
176,176,Mychal Rivera,5.8,Mychal Rivera
177,177,Andre Roberts,5.7,Andre Roberts
178,178,Garrett Graham,5.6,Garrett Graham
179,179,Ryan Griffin,5.6,Ryan Griffin
180,180,Torrey Smith,5.6,Torrey Smith
181,181,Lance Kendricks,5.4,Lance Kendricks
182,182,Mike Tolbert,4.2,Mike Tolbert
183,183,Dwayne Allen,5.2,Dwayne Allen
184,184,Matt Asiata,3.3,Matt Asiata
185,185,Jason Avant,5.2,Jason Avant
186,186,Andre Johnson,5.2,Andre Johnson
187,187,Nelson Agholor,5.0,Nelson Agholor
188,188,Jared Cook,5.0,Jared Cook
189,189,Aaron Dobson,4.8,Aaron Dobson
190,190,Dan Herron,3.1,Daniel Herron
191,191,Nate Washington,4.8,Nate Washington
192,192,Jerricho Cotchery,4.6,Jerricho Cotchery
193,193,Gavin Escobar,4.6,Gavin Escobar
194,194,Virgil Green,4.6,Virgil Green
195,195,Jerick McKinnon,3.1,Jerick McKinnon
196,196,Cole Beasley,4.4,Cole Beasley
197,197,Anthony Fasano,4.4,Anthony Fasano
198,198,Bryan Walters,4.4,Bryan Walters
199,199,Roddy White,4.4,Roddy White
200,200,Brandon Bolden,2.6,Brandon Bolden
201,201,Tevin Coleman,2.3,Tevin Coleman
202,202,Jeff Cumberland,4.2,Jeff Cumberland
203,203,Marquess Wilson,4.2,Marquess Wilson
204,204,Jordan Norwood,4.0,Jordan Norwood
205,205,Chris Thompson,3.1,Chris Thompson
206,206,Jermaine Gresham,3.8,Jermaine Gresham
207,207,Terron Ward,2.6,Terron Ward
208,208,Jay Ajayi,2.7,Jay Ajayi
209,209,Ed Dickson,3.6,Ed Dickson
210,210,Tyler Lockett,3.5,Tyler Lockett
211,211,Rod Streater,3.6,Rod Streater
212,212,Kevin White,3.6,NaN
213,213,Riley Cooper,3.4,Riley Cooper
214,214,Fred Jackson,2.6,Fred Jackson
215,215,Miles Austin,3.2,Miles Austin
216,216,Chris Gragg,3.2,Chris Gragg
217,217,Andre Holmes,3.2,Andre Holmes
218,218,Dontrelle Inman,3.2,Dontrelle Inman
219,219,Keith Mumphery,3.2,Keith Mumphery
220,220,Devin Smith,3.2,Devin Smith
221,221,Timothy Wright,3.2,NaN
222,222,Cameron Artis-Payne,1.9,Cameron Artis-Payne
223,223,Chris Hogan,3.0,Chris Hogan
224,224,DeVante Parker,3.0,DeVante Parker
225,225,Stepfan Taylor,2.1,Stepfan Taylor
226,226,Crockett Gillmore,2.8,Crockett Gillmore
227,227,Damien Williams,1.9,Damien Williams
228,228,Luke Willson,2.8,Luke Willson
229,229,Nick Boyle,2.6,Nick Boyle
230,230,Derek Carrier,2.6,Derek Carrier
231,231,Brent Celek,2.6,Brent Celek
232,232,Bruce Ellington,2.5,Bruce Ellington
233,233,C.J. Fiedorowicz,2.6,C.J. Fiedorowicz
234,234,Brandon Myers,2.6,Brandon Myers
235,235,Garrett Celek,2.4,Garrett Celek
236,236,Chris Polk,1.6,Chris Polk
237,237,Levine Toilolo,2.4,Levine Toilolo
238,238,Darren Fells,2.0,Darren Fells
239,239,Jeff Janis,1.8,Jeff Janis
240,240,Marcel Reece,1.5,Marcel Reece
241,241,Albert Wilson,1.8,Albert Wilson
242,242,Justin Hardy,1.6,Justin Hardy
243,243,Cody Latimer,1.6,Cody Latimer
244,244,J.J. Nelson,1.6,J.J. Nelson
245,245,Dion Sims,1.6,Dion Sims
246,246,Jacob Tamme,1.6,Jacob Tamme
247,247,Chris Conley,1.4,Chris Conley
248,248,Tyler Kroft,1.4,Tyler Kroft
249,249,Lance Moore,1.4,Lance Moore
250,250,Paul Richardson,1.4,Paul Richardson
251,251,Clive Walford,1.4,Clive Walford
252,252,Kennard Backman,1.2,Kennard Backman
253,253,Jonathan Grimes,0.8,Jonathan Grimes
254,254,MyCole Pruitt,1.2,MyCole Pruitt
255,255,Jake Stoneburner,1.2,Jake Stoneburner
256,256,Juwan Thompson,0.7,Juwan Thompson
257,257,Anthony Dixon,0.6,NaN
258,258,John Kuhn,0.5,John Kuhn
