,Unnamed: 0,player,opp,pass_yards,pass_tds,int,rush_yards,rush_tds,rec_yards,rec_tds,fum_td,2-pt,fl,fan_pts,rec,punt_td,kick_td
33,33,Demaryius Thomas WR - DEN,GB,0.0,0.0,0.0,0.0,0.0,97.0,1.0,0,0.0,0.0,15.7,9.7,0,0
34,34,Mike Evans WR - TB View Video,@ATL,0.0,0.0,0.0,0.0,0.0,96.0,1.0,0,0.0,0.0,15.6,9.6,0,0
35,35,Ryan Fitzpatrick QB - NYJ View Video,@OAK,212.0,2.0,1.0,8.0,0.0,0.0,0.0,0,0.0,0.0,15.28,0.0,0,0
36,36,Danny Woodhead RB - SD View Video,@BAL,0.0,0.0,0.0,44.0,0.0,47.0,1.0,0,0.0,0.0,15.1,4.7,0,0
37,37,Matt Cassel QB - DAL View Videos,SEA,157.0,2.0,1.0,8.0,0.0,0.0,0.0,0,1.0,0.0,15.08,0.0,0,0
38,38,Chris Ivory RB - NYJ P View News,@OAK,0.0,0.0,0.0,78.0,1.0,12.0,0.0,0,0.0,0.0,15.0,1.2,0,0
39,39,DeAndre Hopkins WR - HOU View Videos,TEN,0.0,0.0,0.0,0.0,0.0,89.0,1.0,0,0.0,0.0,14.9,8.9,0,0
40,40,Eddie Lacy RB - GB View Video,@DEN,0.0,0.0,0.0,68.0,1.0,21.0,0.0,0,0.0,0.0,14.9,2.1,0,0
41,41,Alshon Jeffery WR - CHI,MIN,0.0,0.0,0.0,2.0,0.0,83.0,1.0,0,0.0,0.0,14.5,8.3,0,0
42,42,Emmanuel Sanders WR - DEN P View News View Videos,GB,0.0,0.0,0.0,2.0,0.0,82.0,1.0,0,0.0,0.0,14.4,8.2,0,0
43,43,Rob Gronkowski TE - NE View Videos,MIA,0.0,0.0,0.0,0.0,0.0,83.0,1.0,0,0.0,0.0,14.3,8.3,0,0
44,44,Keenan Allen WR - SD View Video,@BAL,0.0,0.0,0.0,0.0,0.0,81.0,1.0,0,0.0,0.0,14.1,8.1,0,0
45,45,Giovani Bernard RB - CIN View Video,@PIT,0.0,0.0,0.0,51.0,1.0,29.0,0.0,0,0.0,0.0,14.0,2.9,0,0
46,46,Tyler Eifert TE - CIN,@PIT,0.0,0.0,0.0,0.0,0.0,77.0,1.0,0,0.0,0.0,13.7,7.7,0,0
47,47,Dion Lewis RB - NE View Video,MIA,0.0,0.0,0.0,51.0,1.0,26.0,0.0,0,0.0,0.0,13.7,2.6,0,0
48,48,Marshawn Lynch RB - SEA P View News View Videos,@DAL,0.0,0.0,0.0,63.0,1.0,13.0,0.0,0,0.0,0.0,13.6,1.3,0,0
49,49,Stefon Diggs WR - MIN,@CHI,0.0,0.0,0.0,0.0,0.0,75.0,1.0,0,0.0,0.0,13.5,7.5,0,0
50,50,Ronnie Hillman RB - DEN View Videos,GB,0.0,0.0,0.0,51.0,1.0,23.0,0.0,0,0.0,0.0,13.4,2.3,0,0
51,51,Jimmy Graham TE - SEA View Videos,@DAL,0.0,0.0,0.0,0.0,0.0,73.0,1.0,0,0.0,0.0,13.3,7.3,0,0
52,52,Matthew Stafford QB - DET P View Videos,@KC,265.0,1.0,1.0,6.0,0.0,0.0,0.0,0,0.0,0.0,13.2,0.0,0,0
53,53,Brandon Marshall WR - NYJ View Video,@OAK,0.0,0.0,0.0,0.0,0.0,71.0,1.0,0,0.0,0.0,13.1,7.1,0,0
54,54,Mike Wallace WR - MIN,@CHI,0.0,0.0,0.0,2.0,0.0,69.0,1.0,0,0.0,0.0,13.1,6.9,0,0
55,55,Eric Decker WR - NYJ Q View News View Videos,@OAK,0.0,0.0,0.0,0.0,0.0,69.0,1.0,0,0.0,0.0,12.9,6.9,0,0
56,56,Darren McFadden RB - DAL View Video,SEA,0.0,0.0,0.0,63.0,1.0,6.0,0.0,0,0.0,0.0,12.9,0.6,0,0
57,57,Brandin Cooks WR - NO,NYG,0.0,0.0,0.0,8.0,0.0,60.0,1.0,0,0.0,0.0,12.8,6.0,0,0
58,58,Gary Barnidge TE - CLE View Videos,ARI,0.0,0.0,0.0,0.0,0.0,67.0,1.0,0,0.0,0.0,12.7,6.7,0,0
59,59,Julian Edelman WR - NE View Video,MIA,0.0,0.0,0.0,2.0,0.0,65.0,1.0,0,0.0,0.0,12.7,6.5,0,0
60,60,Doug Martin RB - TB View Videos,@ATL,0.0,0.0,0.0,58.0,1.0,9.0,0.0,0,0.0,0.0,12.7,0.9,0,0
61,61,Martellus Bennett TE - CHI,MIN,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0,0.0,0.0,12.6,6.6,0,0
62,62,Delanie Walker TE - TEN,@HOU,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0,0.0,0.0,12.6,6.6,0,0
63,63,Jameis Winston QB - TB View Videos,@ATL,200.0,2.0,2.0,6.0,0.0,0.0,0.0,0,0.0,0.0,12.6,0.0,0,0
64,64,Martavis Bryant WR - PIT View Videos,CIN,0.0,0.0,0.0,3.0,0.0,62.0,1.0,0,0.0,0.0,12.5,6.2,0,0
65,65,Dez Bryant WR - DAL Q View News View Videos,SEA,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0,0.0,0.0,12.4,6.4,0,0
66,66,Larry Fitzgerald WR - ARI View Videos,@CLE,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0,0.0,0.0,12.4,6.4,0,0
67,67,James Jones WR - GB,@DEN,0.0,0.0,0.0,0.0,0.0,63.0,1.0,0,0.0,0.0,12.3,6.3,0,0
68,68,Jeremy Maclin WR - KC P View News View Video,DET,0.0,0.0,0.0,0.0,0.0,63.0,1.0,0,0.0,0.0,12.3,6.3,0,0
69,69,Mark Ingram RB - NO,NYG,0.0,0.0,0.0,53.0,1.0,7.0,0.0,0,0.0,0.0,12.0,0.7,0,0
70,70,Marvin Jones WR - CIN,@PIT,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0,0.0,0.0,12.0,6.0,0,0
71,71,Latavius Murray RB - OAK View Videos,NYJ,0.0,0.0,0.0,52.0,1.0,8.0,0.0,0,0.0,0.0,12.0,0.8,0,0
72,72,Travis Benjamin WR - CLE,ARI,0.0,0.0,0.0,2.0,0.0,56.0,1.0,0,0.0,0.0,11.8,5.6,0,0
73,73,Marques Colston WR - NO P,NYG,0.0,0.0,0.0,0.0,0.0,58.0,1.0,0,0.0,0.0,11.8,5.8,0,0
74,74,Jarvis Landry WR - MIA,@NE,0.0,0.0,0.0,2.0,0.0,56.0,1.0,0,0.0,0.0,11.8,5.6,0,0
75,75,Anquan Boldin WR - SF Q View News,@STL,0.0,0.0,0.0,0.0,0.0,57.0,1.0,0,0.0,0.0,11.7,5.7,0,0
76,76,Larry Donnell TE - NYG,@NO,0.0,0.0,0.0,0.0,0.0,57.0,1.0,0,0.0,0.0,11.7,5.7,0,0
77,77,Austin Seferian-Jenkins TE - TB D View News,@ATL,0.0,0.0,0.0,0.0,0.0,57.0,1.0,0,0.0,0.0,11.7,5.7,0,0
78,78,Vincent Jackson WR - TB D View News,@ATL,0.0,0.0,0.0,0.0,0.0,54.0,1.0,0,0.0,0.0,11.4,5.4,0,0
79,79,Brandon LaFell WR - NE View Videos,MIA,0.0,0.0,0.0,2.0,0.0,52.0,1.0,0,0.0,0.0,11.4,5.2,0,0
80,80,C.J. Spiller RB - NO,NYG,0.0,0.0,0.0,35.0,1.0,19.0,0.0,0,0.0,0.0,11.4,1.9,0,0
81,81,Jason Witten TE - DAL,SEA,0.0,0.0,0.0,0.0,0.0,54.0,1.0,0,0.0,0.0,11.4,5.4,0,0
82,82,Frank Gore RB - IND,@CAR,0.0,0.0,0.0,44.0,1.0,9.0,0.0,0,0.0,0.0,11.3,0.9,0,0
83,83,Travis Kelce TE - KC P,DET,0.0,0.0,0.0,0.0,0.0,53.0,1.0,0,0.0,0.0,11.3,5.3,0,0
84,84,Shane Vereen RB - NYG View Videos,@NO,0.0,0.0,0.0,25.0,1.0,28.0,0.0,0,0.0,0.0,11.3,2.8,0,0
85,85,Michael Crabtree WR - OAK,NYJ,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0,0.0,0.0,11.2,5.2,0,0
86,86,LeGarrette Blount RB - NE,MIA,0.0,0.0,0.0,49.0,1.0,2.0,0.0,0,0.0,0.0,11.1,0.2,0,0
87,87,Rueben Randle WR - NYG View Videos,@NO,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0,0.0,0.0,11.0,5.0,0,0
88,88,Richard Rodgers TE - GB,@DEN,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0,0.0,0.0,11.0,5.0,0,0
89,89,Donte Moncrief WR - IND,@CAR,0.0,0.0,0.0,3.0,0.0,46.0,1.0,0,0.0,0.0,10.9,4.6,0,0
90,90,Greg Olsen TE - CAR View Videos,IND,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0,0.0,0.0,10.9,4.9,0,0
91,91,Steve Smith WR - BAL P View News View Videos,SD,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0,0.0,0.0,10.9,4.9,0,0
92,92,Rishard Matthews WR - MIA View Videos,@NE,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0,0.0,0.0,10.8,4.8,0,0
93,93,Derek Carr QB - OAK View Videos,NYJ,209.0,1.0,1.0,4.0,0.0,0.0,0.0,0,0.0,0.0,10.76,0.0,0,0
94,94,Colin Kaepernick QB - SF P View Videos,@STL,185.0,1.0,2.0,32.0,0.0,0.0,0.0,0,0.0,0.0,10.6,0.0,0,0
95,95,Eric Ebron TE - DET,@KC,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0,0.0,0.0,10.5,4.5,0,0
96,96,Khiry Robinson RB - NO View Videos,NYG,0.0,0.0,0.0,37.0,1.0,8.0,0.0,0,0.0,0.0,10.5,0.8,0,0
97,97,Davante Adams WR - GB P View News,@DEN,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0,0.0,0.0,10.4,4.4,0,0
98,98,Jeremy Hill RB - CIN View Video,@PIT,0.0,0.0,0.0,87.0,0.0,16.0,0.0,0,0.0,0.0,10.3,1.6,0,0
99,99,John Brown WR - ARI Q View News View Video,@CLE,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0,0.0,0.0,10.2,4.2,0,0
100,100,Ladarius Green TE - SD,@BAL,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0,0.0,0.0,10.2,4.2,0,0
101,101,Antonio Gates TE - SD Q View News View Video,@BAL,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0,0.0,0.0,10.1,4.1,0,0
102,102,Eddie Royal WR - CHI,MIN,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0,0.0,0.0,9.7,3.7,0,0
103,103,T.Y. Hilton WR - IND,@CAR,0.0,0.0,0.0,3.0,0.0,92.0,0.0,0,0.0,0.0,9.5,9.2,0,0
104,104,Owen Daniels TE - DEN P,GB,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0,0.0,0.0,8.9,2.9,0,0
105,105,Jonathan Stewart RB - CAR View Video,IND,0.0,0.0,0.0,64.0,0.0,14.0,0.0,0,0.0,0.0,7.8,1.4,0,0
106,106,Calvin Johnson WR - DET P View News View Video,@KC,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0,0.0,0.0,7.2,7.2,0,0
107,107,James Starks RB - GB Q View News View Videos,@DEN,0.0,0.0,0.0,47.0,0.0,19.0,0.0,0,0.0,0.0,6.6,1.9,0,0
108,108,Charcandrick West RB - KC P View News View Video,DET,0.0,0.0,0.0,52.0,0.0,14.0,0.0,0,0.0,0.0,6.6,1.4,0,0
109,109,Lamar Miller RB - MIA View Video,@NE,0.0,0.0,0.0,52.0,0.0,11.0,0.0,0,0.0,0.0,6.3,1.1,0,0
110,110,Duke Johnson RB - CLE FP,ARI,0.0,0.0,0.0,31.0,0.0,31.0,0.0,0,0.0,0.0,6.2,3.1,0,0
111,111,Jordan Cameron TE - MIA View Videos,@NE,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0,0.0,0.0,6.1,6.1,0,0
112,112,Kyle Rudolph TE - MIN View Videos,@CHI,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0,0.0,0.0,6.1,6.1,0,0
113,113,Dexter McCluster RB - TEN,@HOU,0.0,0.0,0.0,33.0,0.0,27.0,0.0,0,0.0,0.0,6.0,2.7,0,0
114,114,Andre Ellington RB - ARI View News View Videos,@CLE,0.0,0.0,0.0,42.0,0.0,16.0,0.0,0,0.0,0.0,5.8,1.6,0,0
115,115,Isaiah Crowell RB - CLE P,ARI,0.0,0.0,0.0,49.0,0.0,8.0,0.0,0,0.0,0.0,5.7,0.8,0,0
116,116,Chris Johnson RB - ARI View Video,@CLE,0.0,0.0,0.0,45.0,0.0,12.0,0.0,0,0.0,0.0,5.7,1.2,0,0
117,117,Charles Sims RB - TB,@ATL,0.0,0.0,0.0,39.0,0.0,18.0,0.0,0,0.0,0.0,5.7,1.8,0,0
118,118,David Johnson RB - ARI,@CLE,0.0,0.0,0.0,38.0,0.0,18.0,0.0,0,0.0,0.0,5.6,1.8,0,0
119,119,Alfred Blue RB - HOU View Videos,TEN,0.0,0.0,0.0,45.0,0.0,8.0,0.0,0,0.0,0.0,5.3,0.8,0,0
120,120,Heath Miller TE - PIT P,CIN,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0,0.0,0.0,5.3,5.3,0,0
121,121,Tavon Austin WR - STL,SF,0.0,0.0,0.0,25.0,0.0,27.0,0.0,0,0.0,0.0,5.2,2.7,0,0
122,122,Antonio Andrews RB - TEN,@HOU,0.0,0.0,0.0,37.0,0.0,14.0,0.0,0,0.0,0.0,5.1,1.4,0,0
123,123,Golden Tate WR - DET View Video,@KC,0.0,0.0,0.0,2.0,0.0,49.0,0.0,0,0.0,0.0,5.1,4.9,0,0
124,124,Kendall Wright WR - TEN View Video,@HOU,0.0,0.0,0.0,3.0,0.0,48.0,0.0,0,0.0,0.0,5.1,4.8,0,0
125,125,De'Anthony Thomas RB - KC,DET,0.0,0.0,0.0,23.0,0.0,26.0,0.0,0,0.0,0.0,4.9,2.6,0,0
126,126,Mohamed Sanu WR - CIN,@PIT,0.0,0.0,0.0,3.0,0.0,45.0,0.0,0,0.0,0.0,4.8,4.5,0,0
127,127,Ted Ginn WR - CAR,IND,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0,0.0,0.0,4.7,4.7,0,0
128,128,Malcom Floyd WR - SD,@BAL,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0,0.0,0.0,4.6,4.6,0,0
129,129,Darrius Heyward-Bey WR - PIT,CIN,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0,0.0,0.0,4.6,4.6,0,0
130,130,Fozzy Whittaker RB - CAR,IND,0.0,0.0,0.0,31.0,0.0,14.0,0.0,0,0.0,0.0,4.5,1.4,0,0
131,131,Jeremy Kerley WR - NYJ View News,@OAK,0.0,0.0,0.0,2.0,0.0,42.0,0.0,0,0.0,0.0,4.4,4.2,0,0
132,132,Doug Baldwin WR - SEA,@DAL,0.0,0.0,0.0,1.0,0.0,42.0,0.0,0,0.0,0.0,4.3,4.2,0,0
133,133,Joique Bell RB - DET P View News,@KC,0.0,0.0,0.0,33.0,0.0,9.0,0.0,0,0.0,0.0,4.2,0.9,0,0
134,134,Branden Oliver RB - SD,@BAL,0.0,0.0,0.0,23.0,0.0,19.0,0.0,0,0.0,0.0,4.2,1.9,0,0
135,135,Zac Stacy RB - NYJ,@OAK,0.0,0.0,0.0,29.0,0.0,13.0,0.0,0,0.0,0.0,4.2,1.3,0,0
136,136,Jarius Wright WR - MIN P View News,@CHI,0.0,0.0,0.0,6.0,0.0,36.0,0.0,0,0.0,0.0,4.2,3.6,0,0
137,137,C.J. Anderson RB - DEN,GB,0.0,0.0,0.0,32.0,0.0,9.0,0.0,0,0.0,0.0,4.1,0.9,0,0
138,138,Andrew Hawkins WR - CLE O View News,ARI,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0,0.0,0.0,0.0,4.0,0,0
139,139,Willie Snead WR - NO View Videos,NYG,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0,0.0,0.0,4.1,4.1,0,0
140,140,Ameer Abdullah RB - DET,@KC,0.0,0.0,0.0,29.0,0.0,11.0,0.0,0,0.0,0.0,4.0,1.1,0,0
141,141,Michael Floyd WR - ARI,@CLE,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0,0.0,0.0,3.9,3.9,0,0
142,142,Jeremy Langford RB - CHI,MIN,0.0,0.0,0.0,25.0,0.0,14.0,0.0,0,0.0,0.0,3.9,1.4,0,0
143,143,Jaelen Strong WR - HOU,TEN,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0,0.0,0.0,3.9,3.9,0,0
144,144,Thomas Rawls RB - SEA P,@DAL,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0,0.0,0.0,3.8,0.1,0,0
145,145,Theo Riddick RB - DET,@KC,0.0,0.0,0.0,22.0,0.0,16.0,0.0,0,0.0,0.0,3.8,1.6,0,0
146,146,Kenny Stills WR - MIA View News View Videos,@NE,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0,0.0,0.0,3.8,3.8,0,0
147,147,James White RB - NE View News,MIA,0.0,0.0,0.0,18.0,0.0,20.0,0.0,0,0.0,0.0,3.8,2.0,0,0
148,148,Kenny Britt WR - STL,SF,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0,0.0,0.0,3.7,3.6,0,0
149,149,Chris Givens WR - BAL View Videos,SD,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0,0.0,0.0,3.7,3.7,0,0
150,150,Charles Johnson WR - MIN,@CHI,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0,0.0,0.0,3.7,3.6,0,0
151,151,Danny Amendola WR - NE,MIA,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0,0.0,0.0,3.6,3.6,0,0
152,152,Melvin Gordon RB - SD P View News,@BAL,0.0,0.0,0.0,31.0,0.0,5.0,0.0,0,0.0,0.0,3.6,0.5,0,0
153,153,Roy Helu RB - OAK,NYJ,0.0,0.0,0.0,17.0,0.0,19.0,0.0,0,0.0,0.0,3.6,1.9,0,0
154,154,Jacoby Jones WR - SD,@BAL,0.0,0.0,0.0,2.0,0.0,34.0,0.0,0,0.0,0.0,3.6,3.4,0,0
155,155,Christine Michael RB - DAL,SEA,0.0,0.0,0.0,33.0,0.0,3.0,0.0,0,0.0,0.0,3.6,0.3,0,0
156,156,Ty Montgomery WR - GB Q View News,@DEN,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0,0.0,0.0,3.6,3.6,0,0
157,157,Cordarrelle Patterson WR - MIN,@CHI,0.0,0.0,0.0,11.0,0.0,25.0,0.0,0,0.0,0.0,3.6,2.5,0,0
158,158,Marlon Brown WR - BAL,SD,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0,0.0,0.0,3.5,3.5,0,0
159,159,Corey Brown WR - CAR,IND,0.0,0.0,0.0,4.0,0.0,30.0,0.0,0,0.0,0.0,3.4,3.0,0,0
160,160,Scott Chandler TE - NE View News,MIA,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,0.0,0.0,3.4,3.4,0,0
161,161,Brandon Coleman WR - NO,NYG,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,0.0,0.0,3.4,3.4,0,0
162,162,Greg Jennings WR - MIA,@NE,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,0.0,0.0,3.4,3.4,0,0
163,163,Tre Mason RB - STL Q View News,SF,0.0,0.0,0.0,27.0,0.0,7.0,0.0,0,0.0,0.0,3.4,0.7,0,0
164,164,Bobby Rainey RB - TB,@ATL,0.0,0.0,0.0,18.0,0.0,16.0,0.0,0,0.0,0.0,3.4,1.6,0,0
165,165,Terrance Williams WR - DAL,SEA,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,0.0,0.0,3.4,3.4,0,0
166,166,Vernon Davis TE - SF View Videos,@STL,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0,0.0,0.0,3.3,3.3,0,0
167,167,Benny Cunningham RB - STL,SF,0.0,0.0,0.0,13.0,0.0,19.0,0.0,0,0.0,0.0,3.2,1.9,0,0
168,168,Brian Quick WR - STL,SF,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0,0.0,0.0,3.2,3.2,0,0
169,169,Javorius Allen RB - BAL View Videos,SD,0.0,0.0,0.0,21.0,0.0,10.0,0.0,0,0.0,0.0,3.1,1.0,0,0
170,170,Dri Archer RB - PIT,CIN,0.0,0.0,0.0,18.0,0.0,13.0,0.0,0,0.0,0.0,3.1,1.3,0,0
171,171,Rashad Jennings RB - NYG,@NO,0.0,0.0,0.0,24.0,0.0,7.0,0.0,0,0.0,0.0,3.1,0.7,0,0
172,172,Torrey Smith WR - SF,@STL,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0,0.0,0.0,3.1,3.1,0,0
173,173,Maxx Williams TE - BAL Q View News,SD,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0,0.0,0.0,3.1,3.1,0,0
174,174,Steve Johnson WR - SD View Video,@BAL,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0,0.0,0.0,3.0,3.0,0,0
175,175,Mychal Rivera TE - OAK,NYJ,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0,0.0,0.0,3.0,3.0,0,0
176,176,Andre Williams RB - NYG,@NO,0.0,0.0,0.0,26.0,0.0,4.0,0.0,0,0.0,0.0,3.0,0.4,0,0
177,177,Dorial Green-Beckham WR - TEN,@HOU,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0,0.0,0.0,2.9,2.9,0,0
178,178,Andre Caldwell WR - DEN,GB,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0.0,0.0,2.8,2.8,0,0
179,179,Coby Fleener TE - IND,@CAR,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0.0,0.0,2.8,2.8,0,0
180,180,Garrett Graham TE - HOU,TEN,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0.0,0.0,2.8,2.8,0,0
181,181,Brian Hartline WR - CLE,ARI,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0.0,0.0,2.8,2.8,0,0
182,182,Justin Hunter WR - TEN,@HOU,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0.0,0.0,2.8,2.8,0,0
183,183,Mike Tolbert RB - CAR FP View Videos,IND,0.0,0.0,0.0,13.0,0.0,15.0,0.0,0,0.0,0.0,2.8,1.5,0,0
184,184,Robert Turbin RB - CLE,ARI,0.0,0.0,0.0,15.0,0.0,13.0,0.0,0,0.0,0.0,2.8,1.3,0,0
