,Unnamed: 0,player,nfl,dk_name
113,113,Coby Fleener,11.8,NaN
114,114,Darren Sproles,11.5,Darren Sproles
115,115,Dexter McCluster,8.5,Dexter McCluster
116,116,Travis Benjamin,11.4,Travis Benjamin
117,117,Giovani Bernard,7.7,Giovani Bernard
118,118,Tre Mason,6.8,Tre Mason
119,119,Ryan Mathews,6.9,Ryan Mathews
120,120,Charles Sims,7.2,Charles Sims
121,121,Roy Helu,8.0,Roy Helu Jr.
122,122,Tavon Austin,7.9,Tavon Austin
123,123,David Johnson,6.9,David Johnson
124,124,Danny Woodhead,7.7,Danny Woodhead
125,125,Shane Vereen,7.7,Shane Vereen
126,126,Kendall Wright,9.5,Kendall Wright
127,127,Darrius Heyward-Bey,9.2,Darrius Heyward-Bey
128,128,C.J. Spiller,6.2,C.J. Spiller
129,129,Duke Johnson,5.9,Duke Johnson Jr.
130,130,Mohamed Sanu,8.7,Mohamed Sanu
131,131,Jacquizz Rodgers,6.1,Jacquizz Rodgers
132,132,Doug Baldwin,8.5,Doug Baldwin
133,133,Andrew Hawkins,8.1,Andrew Hawkins
134,134,Leonard Hankerson,8.0,Leonard Hankerson
135,135,Marvin Jones,8.0,Marvin Jones
136,136,Ameer Abdullah,5.0,Ameer Abdullah
137,137,Harry Douglas,7.8,Harry Douglas
138,138,Jeremy Langford,5.3,Jeremy Langford
139,139,Jaelen Strong,7.8,NaN
140,140,Robert Woods,7.6,Robert Woods
141,141,Danny Amendola,7.4,Danny Amendola
142,142,Chris Givens,7.4,Chris Givens
143,143,Ty Montgomery,7.4,Ty Montgomery
144,144,Theo Riddick,5.3,Theo Riddick
145,145,Kenny Britt,7.1,Kenny Britt
146,146,Jacoby Jones,7.0,Jacoby Jones
147,147,Marlon Brown,7.0,Marlon Brown
148,148,Scott Chandler,7.0,Scott Chandler
149,149,Brandon Coleman,7.0,Brandon Coleman
150,150,Dwayne Harris,6.8,Dwayne Harris
151,151,Josh Huff,6.8,Josh Huff
152,152,Bobby Rainey,5.0,Bobby Rainey
153,153,Jason Witten,6.8,Jason Witten
154,154,Jermaine Kearse,6.5,Jermaine Kearse
155,155,Terrance West,3.8,Terrance West
156,156,Marcedes Lewis,6.4,Marcedes Lewis
157,157,Willie Snead,6.4,Willie Snead
158,158,Dri Archer,4.4,Dri Archer
159,159,Alfred Blue,3.6,NaN
160,160,Benny Cunningham,4.9,Benny Cunningham
161,161,Chris Polk,4.0,NaN
162,162,Brian Quick,6.2,Brian Quick
163,163,Torrey Smith,6.2,Torrey Smith
164,164,Maxx Williams,6.2,Maxx Williams
165,165,Andre Roberts,5.9,Andre Roberts
166,166,Andre Caldwell,5.8,Andre Caldwell
167,167,Darren McFadden,3.2,Darren McFadden
168,168,Mychal Rivera,5.8,Mychal Rivera
169,169,Lorenzo Taliaferro,3.5,Lorenzo Taliaferro
170,170,Toby Gerhart,3.6,Toby Gerhart
171,171,Garrett Graham,5.6,NaN
172,172,Dorial Green-Beckham,5.6,Dorial Green-Beckham
173,173,Brian Hartline,5.6,Brian Hartline
174,174,Jeff Janis,5.6,Jeff Janis
175,175,Andre Williams,3.2,Andre Williams
176,176,DeAngelo Williams,3.1,DeAngelo Williams
177,177,Stedman Bailey,5.2,Stedman Bailey
178,178,Justin Hunter,5.4,Justin Hunter
179,179,Jason Avant,5.2,Jason Avant
180,180,Brent Celek,5.2,Brent Celek
181,181,Nelson Agholor,5.0,Nelson Agholor
182,182,Aaron Dobson,5.0,Aaron Dobson
183,183,Gavin Escobar,5.0,Gavin Escobar
184,184,Andre Johnson,5.0,NaN
185,185,Ka'Deem Carey,3.1,Ka'Deem Carey
186,186,Jared Cook,4.8,Jared Cook
187,187,Knile Davis,3.1,Knile Davis
188,188,Levine Toilolo,4.8,Levine Toilolo
189,189,Timothy Wright,4.6,NaN
190,190,Brandon Bolden,2.7,Brandon Bolden
191,191,Branden Oliver,3.2,Branden Oliver
192,192,Julius Thomas,4.4,Julius Thomas
193,193,Roddy White,4.4,Roddy White
194,194,Reggie Bush,4.5,Reggie Bush
195,195,Anthony Fasano,4.2,Anthony Fasano
196,196,Chris Johnson,2.6,Chris Johnson
197,197,Christine Michael,2.3,Christine Michael
198,198,Marquess Wilson,4.2,Marquess Wilson
199,199,Jermaine Gresham,4.0,Jermaine Gresham
200,200,Clay Harbor,4.0,Clay Harbor
201,201,Jordan Norwood,4.0,Jordan Norwood
202,202,Dwayne Allen,3.8,NaN
203,203,Josh Robinson,2.2,NaN
204,204,James Starks,2.4,James Starks
205,205,Terron Ward,2.6,Terron Ward
206,206,Markus Wheaton,3.7,Markus Wheaton
207,207,James White,2.9,James White
208,208,Taylor Gabriel,3.6,Taylor Gabriel
209,209,Tyler Lockett,3.5,Tyler Lockett
210,210,Rod Streater,3.6,Rod Streater
211,211,Riley Cooper,3.4,Riley Cooper
212,212,Phillip Dorsett,3.4,NaN
213,213,Fred Jackson,2.6,Fred Jackson
214,214,Miles Austin,3.2,Miles Austin
215,215,Andre Holmes,3.2,Andre Holmes
216,216,Ricardo Lockette,3.1,Ricardo Lockette
217,217,Benjamin Watson,3.2,Benjamin Watson
218,218,Chris Hogan,3.0,Chris Hogan
219,219,Jamison Crowder,2.7,Jamison Crowder
220,220,Bruce Ellington,2.7,Bruce Ellington
221,221,Stepfan Taylor,2.0,Stepfan Taylor
222,222,Luke Willson,2.8,Luke Willson
223,223,C.J. Fiedorowicz,2.6,NaN
224,224,Chris Matthews,2.6,Chris Matthews
225,225,Brandon Myers,2.4,Brandon Myers
226,226,Khiry Robinson,1.3,Khiry Robinson
227,227,Darren Fells,2.0,Darren Fells
228,228,Marcel Reece,1.6,Marcel Reece
229,229,Albert Wilson,1.8,Albert Wilson
230,230,Sammie Coates,1.6,Sammie Coates
231,231,Chris Conley,1.6,Chris Conley
232,232,Justin Hardy,1.6,Justin Hardy
233,233,J.J. Nelson,1.6,J.J. Nelson
234,234,Jacob Tamme,1.6,Jacob Tamme
235,235,Antonio Andrews,1.0,Antonio Andrews
236,236,Dwayne Bowe,1.4,Dwayne Bowe
237,237,Josh Hill,1.4,Josh Hill
238,238,Rob Housler,1.4,Rob Housler
239,239,Lance Kendricks,1.4,Lance Kendricks
240,240,Lance Moore,1.4,Lance Moore
241,241,Paul Richardson,1.4,NaN
242,242,Robert Turbin,1.0,Robert Turbin
243,243,Clive Walford,1.4,Clive Walford
244,244,Javorius Allen,0.8,Javorius Allen
245,245,Kennard Backman,1.2,Kennard Backman
246,246,Tyler Kroft,1.2,Tyler Kroft
247,247,Bernard Pierce,0.7,Bernard Pierce
248,248,Juwan Thompson,0.7,Juwan Thompson
249,249,Anthony Dixon,0.6,NaN
250,250,Kamar Aiken,0.6,Kamar Aiken
251,251,Jarryd Hayne,0.3,Jarryd Hayne
252,252,John Kuhn,0.4,John Kuhn
