,Unnamed: 0,player,opp,pass_yards,pass_tds,int,rush_yards,rush_tds,rec_yards,rec_tds,fum_td,2-pt,fl,fan_pts,rec,punt_td,kick_td
14,14,Brandon Weeden QB - DAL View News View Videos,NE,271.0,2.0,1.0,2.0,0.0,0.0,0.0,0,0,0.0,17.04,0.0,0,0
15,15,Joe Flacco QB - BAL View News View Videos,CLE,262.0,2.0,1.0,5.0,0.0,0.0,0.0,0,0,0.0,16.98,0.0,0,0
16,16,Jay Cutler QB - CHI View News View Videos,@KC,246.0,2.0,1.0,9.0,0.0,0.0,0.0,0,0,0.0,16.74,0.0,0,0
17,17,Alex Smith QB - KC View Videos,CHI,229.0,2.0,1.0,14.0,0.0,0.0,0.0,0,0,0.0,16.56,0.0,0,0
18,18,Sam Bradford QB - PHI View News View Videos,NO,253.0,2.0,1.0,3.0,0.0,0.0,0.0,0,0,0.0,16.42,0.0,0,0
19,19,Jamaal Charles RB - KC View News View Videos,CHI,0.0,0.0,0.0,76.0,1.0,26.0,0.0,0,0,0.0,16.2,2.6,0,0
20,20,Peyton Manning QB - DEN View News View Videos,@OAK,257.0,2.0,1.0,-1.0,0.0,0.0,0.0,0,0,0.0,16.18,0.0,0,0
21,21,Demaryius Thomas WR - DEN View News View Videos,@OAK,0.0,0.0,0.0,0.0,0.0,101.0,1.0,0,0,0.0,16.1,10.1,0,0
22,22,Eli Manning QB - NYG View Videos,SF,249.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,16.06,0.0,0,0
23,23,Blake Bortles QB - JAC View Videos,@TB,198.0,2.0,1.0,21.0,0.0,0.0,0.0,0,0,0.0,16.02,0.0,0,0
24,24,Randall Cobb WR - GB View News View Videos,STL,0.0,0.0,0.0,7.0,0.0,92.0,1.0,0,0,0.0,15.9,9.2,0,0
25,25,Antonio Brown WR - PIT View Videos,@SD,0.0,0.0,0.0,2.0,0.0,96.0,1.0,0,0,0.0,15.8,9.6,0,0
26,26,Amari Cooper WR - OAK,DEN,0.0,0.0,0.0,0.0,0.0,98.0,1.0,0,0,0.0,15.8,9.8,0,0
27,27,Jeremy Hill RB - CIN View News,SEA,0.0,0.0,0.0,83.0,1.0,15.0,0.0,0,0,0.0,15.8,1.5,0,0
28,28,Emmanuel Sanders WR - DEN View News View Videos,@OAK,0.0,0.0,0.0,3.0,0.0,95.0,1.0,0,0,0.0,15.8,9.5,0,0
29,29,Marcus Mariota QB - TEN View News View Videos,BUF,223.0,2.0,2.0,27.0,0.0,0.0,0.0,0,0,0.0,15.62,0.0,0,0
30,30,Mike Evans WR - TB View News,JAC,0.0,0.0,0.0,0.0,0.0,94.0,1.0,0,0,0.0,15.4,9.4,0,0
31,31,Rob Gronkowski TE - NE View News View Videos,@DAL,0.0,0.0,0.0,0.0,0.0,85.0,1.0,0,0,0.0,14.5,8.5,0,0
32,32,Mark Ingram RB - NO View News,@PHI,0.0,0.0,0.0,74.0,1.0,11.0,0.0,0,0,0.0,14.5,1.1,0,0
33,33,Jameis Winston QB - TB View News View Videos,JAC,195.0,2.0,1.0,6.0,0.0,0.0,0.0,0,0,0.0,14.4,0.0,0,0
34,34,T.J. Yeldon RB - JAC View News,@TB,0.0,0.0,0.0,69.0,1.0,15.0,0.0,0,0,0.0,14.4,1.5,0,0
35,35,Calvin Johnson WR - DET View News View Videos,ARI,0.0,0.0,0.0,0.0,0.0,83.0,1.0,0,0,0.0,14.3,8.3,0,0
36,36,Arian Foster RB - HOU,IND,0.0,0.0,0.0,64.0,1.0,18.0,0.0,0,0,0.0,14.2,1.8,0,0
37,37,Keenan Allen WR - SD,PIT,0.0,0.0,0.0,0.0,0.0,81.0,1.0,0,0,0.0,14.1,8.1,0,0
38,38,DeAndre Hopkins WR - HOU,IND,0.0,0.0,0.0,0.0,0.0,81.0,1.0,0,0,0.0,14.1,8.1,0,0
39,39,Jordan Matthews WR - PHI View News,NO,0.0,0.0,0.0,0.0,0.0,79.0,1.0,0,0,0.0,13.9,7.9,0,0
40,40,C.J. Anderson RB - DEN View News View Videos,@OAK,0.0,0.0,0.0,59.0,1.0,17.0,0.0,0,0,0.0,13.6,1.7,0,0
41,41,Marques Colston WR - NO View News,@PHI,0.0,0.0,0.0,0.0,0.0,76.0,1.0,0,0,0.0,13.6,7.6,0,0
42,42,Ronnie Hillman RB - DEN View News,@OAK,0.0,0.0,0.0,51.0,1.0,24.0,0.0,0,0,0.0,13.5,2.4,0,0
43,43,Doug Martin RB - TB View News View Videos,JAC,0.0,0.0,0.0,65.0,1.0,10.0,0.0,0,0,0.0,13.5,1.0,0,0
44,44,Terrance Williams WR - DAL View Videos,NE,0.0,0.0,0.0,0.0,0.0,75.0,1.0,0,0,0.0,13.5,7.5,0,0
45,45,Jimmy Graham TE - SEA View News View Videos,@CIN,0.0,0.0,0.0,0.0,0.0,73.0,1.0,0,0,0.0,13.3,7.3,0,0
46,46,Pierre Garcon WR - WAS View News View Videos,@ATL,0.0,0.0,0.0,0.0,0.0,72.0,1.0,0,0,0.0,13.2,7.2,0,0
47,47,Tyler Eifert TE - CIN View News View Videos,SEA,0.0,0.0,0.0,0.0,0.0,71.0,1.0,0,0,0.0,13.1,7.1,0,0
48,48,Andre Ellington RB - ARI View News View Videos,@DET,0.0,0.0,0.0,49.0,1.0,22.0,0.0,0,0,0.0,13.1,2.2,0,0
49,49,Brandin Cooks WR - NO View News View Videos,@PHI,0.0,0.0,0.0,7.0,0.0,62.0,1.0,0,0,0.0,12.9,6.2,0,0
50,50,Julian Edelman WR - NE View News View Videos,@DAL,0.0,0.0,0.0,2.0,0.0,66.0,1.0,0,0,0.0,12.8,6.6,0,0
51,51,Frank Gore RB - IND,@HOU,0.0,0.0,0.0,56.0,1.0,12.0,0.0,0,0,0.0,12.8,1.2,0,0
52,52,Alshon Jeffery WR - CHI IA View News View Videos,@KC,0.0,0.0,0.0,2.0,0.0,66.0,1.0,0,0,0.0,0.0,6.6,0,0
53,53,Mike Vick QB - PIT View Videos,@SD,172.0,1.0,1.0,39.0,0.0,0.0,0.0,0,0,0.0,12.78,0.0,0,0
54,54,Odell Beckham WR - NYG View Videos,SF,0.0,0.0,0.0,3.0,0.0,64.0,1.0,0,0,0.0,12.7,6.4,0,0
55,55,Justin Forsett RB - BAL View News View Videos,CLE,0.0,0.0,0.0,54.0,1.0,13.0,0.0,0,0,0.0,12.7,1.3,0,0
56,56,A.J. Green WR - CIN View News View Videos,SEA,0.0,0.0,0.0,1.0,0.0,66.0,1.0,0,0,0.0,12.7,6.6,0,0
57,57,Joseph Randle RB - DAL View News,NE,0.0,0.0,0.0,56.0,1.0,11.0,0.0,0,0,0.0,12.7,1.1,0,0
58,58,Martellus Bennett TE - CHI View Videos,@KC,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0,0,0.0,12.6,6.6,0,0
59,59,Zach Ertz TE - PHI View Videos,NO,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0,0,0.0,12.6,6.6,0,0
60,60,Todd Gurley RB - STL View Videos,@GB,0.0,0.0,0.0,55.0,1.0,11.0,0.0,0,0,0.0,12.6,1.1,0,0
61,61,Jeremy Maclin WR - KC View Videos,CHI,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0,0,0.0,12.6,6.6,0,0
62,62,Sammy Watkins WR - BUF IA View News View Videos,@TEN,0.0,0.0,0.0,2.0,0.0,64.0,1.0,0,0,0.0,0.0,6.4,0,0
63,63,Melvin Gordon RB - SD,PIT,0.0,0.0,0.0,56.0,1.0,8.0,0.0,0,0,0.0,12.4,0.8,0,0
64,64,Delanie Walker TE - TEN,BUF,0.0,0.0,0.0,0.0,0.0,63.0,1.0,0,0,0.0,12.3,6.3,0,0
65,65,Josh McCown QB - CLE View News View Videos,@BAL,226.0,1.0,1.0,12.0,0.0,0.0,0.0,0,0,0.0,12.24,0.0,0,0
66,66,Allen Robinson WR - JAC View Videos,@TB,0.0,0.0,0.0,0.0,0.0,61.0,1.0,0,0,0.0,12.1,6.1,0,0
67,67,Golden Tate WR - DET View News View Videos,ARI,0.0,0.0,0.0,2.0,0.0,59.0,1.0,0,0,0.0,12.1,5.9,0,0
68,68,Percy Harvin WR - BUF View Videos,@TEN,0.0,0.0,0.0,9.0,0.0,51.0,1.0,0,0,0.0,12.0,5.1,0,0
69,69,Dion Lewis RB - NE View News View Videos,@DAL,0.0,0.0,0.0,39.0,1.0,21.0,0.0,0,0,0.0,12.0,2.1,0,0
70,70,Latavius Murray RB - OAK View News,DEN,0.0,0.0,0.0,52.0,1.0,8.0,0.0,0,0,0.0,12.0,0.8,0,0
71,71,Rashad Jennings RB - NYG View Videos,SF,0.0,0.0,0.0,45.0,1.0,14.0,0.0,0,0,0.0,11.9,1.4,0,0
72,72,Andy Dalton QB - CIN View News View Videos,SEA,223.0,1.0,1.0,9.0,0.0,0.0,0.0,0,0,0.0,11.82,0.0,0,0
73,73,Anquan Boldin WR - SF View Videos,@NYG,0.0,0.0,0.0,0.0,0.0,58.0,1.0,0,0,0.0,11.8,5.8,0,0
74,74,Larry Fitzgerald WR - ARI View News View Videos,@DET,0.0,0.0,0.0,0.0,0.0,58.0,1.0,0,0,0.0,11.8,5.8,0,0
75,75,Allen Hurns WR - JAC View News View Videos,@TB,0.0,0.0,0.0,0.0,0.0,57.0,1.0,0,0,0.0,11.7,5.7,0,0
76,76,Carlos Hyde RB - SF,@NYG,0.0,0.0,0.0,50.0,1.0,7.0,0.0,0,0,0.0,11.7,0.7,0,0
77,77,James Jones WR - GB View News View Videos,STL,0.0,0.0,0.0,0.0,0.0,57.0,1.0,0,0,0.0,11.7,5.7,0,0
78,78,Matt Hasselbeck QB - IND View News View Videos,@HOU,234.0,1.0,1.0,3.0,0.0,0.0,0.0,0,0,0.0,11.66,0.0,0,0
79,79,Isaiah Crowell RB - CLE View News View Videos,@BAL,0.0,0.0,0.0,48.0,1.0,8.0,0.0,0,0,0.0,11.6,0.8,0,0
80,80,Larry Donnell TE - NYG,SF,0.0,0.0,0.0,0.0,0.0,56.0,1.0,0,0,0.0,11.6,5.6,0,0
81,81,Tyrod Taylor QB - BUF View News View Videos,@TEN,176.0,1.0,1.0,25.0,0.0,0.0,0.0,0,0,0.0,11.54,0.0,0,0
82,82,Travis Kelce TE - KC View News,CHI,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0,0,0.0,11.5,5.5,0,0
83,83,Bishop Sankey RB - TEN,BUF,0.0,0.0,0.0,45.0,1.0,9.0,0.0,0,0,0.0,11.4,0.9,0,0
84,84,Vincent Jackson WR - TB View News View Videos,JAC,0.0,0.0,0.0,0.0,0.0,53.0,1.0,0,0,0.0,11.3,5.3,0,0
85,85,Michael Crabtree WR - OAK View News View Videos,DEN,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0,0,0.0,11.1,5.1,0,0
86,86,Richard Rodgers TE - GB View Videos,STL,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0,0,0.0,11.1,5.1,0,0
87,87,LeGarrette Blount RB - NE View News View Videos,@DAL,0.0,0.0,0.0,48.0,1.0,2.0,0.0,0,0,0.0,11.0,0.2,0,0
88,88,Donte Moncrief WR - IND,@HOU,0.0,0.0,0.0,3.0,0.0,47.0,1.0,0,0,0.0,11.0,4.7,0,0
89,89,Alfred Morris RB - WAS View News View Videos,@ATL,0.0,0.0,0.0,44.0,1.0,5.0,0.0,0,0,0.0,10.9,0.5,0,0
90,90,Rueben Randle WR - NYG,SF,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0,0,0.0,10.9,4.9,0,0
91,91,Steve Smith WR - BAL IA View News View Videos,CLE,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0,0,0.0,0.0,4.9,0,0
92,92,Colin Kaepernick QB - SF View Videos,@NYG,186.0,1.0,2.0,33.0,0.0,0.0,0.0,0,0,0.0,10.74,0.0,0,0
93,93,DeMarco Murray RB - PHI View News View Videos,NO,0.0,0.0,0.0,39.0,1.0,8.0,0.0,0,0,0.0,10.7,0.8,0,0
94,94,Cole Beasley WR - DAL View Videos,NE,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0,0,0.0,10.6,4.6,0,0
95,95,Malcom Floyd WR - SD Q View Videos,PIT,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0,0,0.0,10.6,4.6,0,0
96,96,Michael Floyd WR - ARI View Videos,@DET,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0,0,0.0,10.6,4.6,0,0
97,97,Davante Adams WR - GB IA View News,STL,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0,0,0.0,0.0,4.5,0,0
98,98,John Brown WR - ARI View News View Videos,@DET,0.0,0.0,0.0,0.0,0.0,43.0,1.0,0,0,0.0,10.3,4.3,0,0
99,99,Ladarius Green TE - SD View Videos,PIT,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0,0,0.0,10.2,4.2,0,0
100,100,De'Anthony Thomas RB - KC View Videos,CHI,0.0,0.0,0.0,20.0,0.0,22.0,1.0,0,0,0.0,10.2,2.2,0,0
101,101,Martavis Bryant WR - PIT EXE View News,@SD,0.0,0.0,0.0,2.0,0.0,39.0,1.0,0,0,0.0,10.1,3.9,0,0
102,102,Charles Clay TE - BUF View News,@TEN,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0,0,0.0,10.1,4.1,0,0
103,103,Ryan Mallett QB - HOU View Videos,IND,184.0,1.0,1.0,5.0,0.0,0.0,0.0,0,0,0.0,9.86,0.0,0,0
104,104,Gary Barnidge TE - CLE View News View Videos,@BAL,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0,0,0.0,9.7,3.7,0,0
105,105,T.Y. Hilton WR - IND View Videos,@HOU,0.0,0.0,0.0,3.0,0.0,94.0,0.0,0,0,0.0,9.7,9.4,0,0
106,106,Eddie Royal WR - CHI IA View News View Videos,@KC,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0,0,0.0,0.0,3.7,0,0
107,107,Derek Carr QB - OAK View Videos,DEN,178.0,1.0,1.0,3.0,0.0,0.0,0.0,0,0,0.0,9.42,0.0,0,0
108,108,Matt Jones RB - WAS View News View Videos,@ATL,0.0,0.0,0.0,45.0,1.0,9.0,0.0,0,0,1.0,9.4,0.9,0,0
109,109,Kirk Cousins QB - WAS View News View Videos,@ATL,174.0,1.0,1.0,4.0,0.0,0.0,0.0,0,0,0.0,9.36,0.0,0,0
110,110,Heath Miller TE - PIT View Videos,@SD,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0,0,0.0,9.3,3.3,0,0
111,111,Owen Daniels TE - DEN View News View Videos,@OAK,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0,0,0.0,9.1,3.1,0,0
112,112,Antonio Gates TE - SD View Videos,PIT,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0,0,0.0,9.1,3.1,0,0
113,113,Coby Fleener TE - IND View News,@HOU,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0,0,0.0,8.9,2.9,0,0
114,114,Darren Sproles RB - PHI View Videos,NO,0.0,0.0,0.0,33.0,0.0,41.0,0.0,0,0,0.0,7.4,4.1,0,0
115,115,Dexter McCluster RB - TEN,BUF,0.0,0.0,0.0,33.0,0.0,26.0,0.0,0,0,0.0,5.9,2.6,0,0
116,116,Travis Benjamin WR - CLE View News View Videos,@BAL,0.0,0.0,0.0,2.0,0.0,56.0,0.0,0,0,0.0,5.8,5.6,0,0
117,117,Giovani Bernard RB - CIN View News View Videos,SEA,0.0,0.0,0.0,37.0,0.0,20.0,0.0,0,0,0.0,5.7,2.0,0,0
118,118,Tre Mason RB - STL,@GB,0.0,0.0,0.0,46.0,0.0,11.0,0.0,0,0,0.0,5.7,1.1,0,0
119,119,Ryan Mathews RB - PHI View News View Videos,NO,0.0,0.0,0.0,45.0,0.0,12.0,0.0,0,0,0.0,5.7,1.2,0,0
120,120,Charles Sims RB - TB View News View Videos,JAC,0.0,0.0,0.0,38.0,0.0,17.0,0.0,0,0,0.0,5.5,1.7,0,0
121,121,Roy Helu RB - OAK View Videos,DEN,0.0,0.0,0.0,26.0,0.0,27.0,0.0,0,0,0.0,5.3,2.7,0,0
122,122,Tavon Austin WR - STL View Videos,@GB,0.0,0.0,0.0,25.0,0.0,27.0,0.0,0,0,0.0,5.2,2.7,0,0
123,123,David Johnson RB - ARI View News View Videos,@DET,0.0,0.0,0.0,33.0,0.0,18.0,0.0,0,0,0.0,5.1,1.8,0,0
124,124,Danny Woodhead RB - SD View Videos,PIT,0.0,0.0,0.0,25.0,0.0,26.0,0.0,0,0,0.0,5.1,2.6,0,0
125,125,Shane Vereen RB - NYG View Videos,SF,0.0,0.0,0.0,23.0,0.0,27.0,0.0,0,0,0.0,5.0,2.7,0,0
126,126,Kendall Wright WR - TEN View News View Videos,BUF,0.0,0.0,0.0,3.0,0.0,46.0,0.0,0,0,0.0,4.9,4.6,0,0
127,127,Darrius Heyward-Bey WR - PIT View Videos,@SD,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0,0,0.0,4.6,4.6,0,0
128,128,C.J. Spiller RB - NO View Videos,@PHI,0.0,0.0,0.0,30.0,0.0,16.0,0.0,0,0,0.0,4.6,1.6,0,0
129,129,Duke Johnson RB - CLE View News View Videos,@BAL,0.0,0.0,0.0,31.0,0.0,14.0,0.0,0,0,0.0,4.5,1.4,0,0
130,130,Mohamed Sanu WR - CIN View Videos,SEA,0.0,0.0,0.0,3.0,0.0,42.0,0.0,0,0,0.0,4.5,4.2,0,0
131,131,Jacquizz Rodgers RB - CHI View News,@KC,0.0,0.0,0.0,27.0,0.0,17.0,0.0,0,0,0.0,4.4,1.7,0,0
132,132,Doug Baldwin WR - SEA View News View Videos,@CIN,0.0,0.0,0.0,1.0,0.0,42.0,0.0,0,0,0.0,4.3,4.2,0,0
133,133,Andrew Hawkins WR - CLE View Videos,@BAL,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0,0,0.0,4.1,4.0,0,0
134,134,Leonard Hankerson WR - ATL View News View Videos,WAS,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0,0,0.0,4.0,4.0,0,0
135,135,Marvin Jones WR - CIN View Videos,SEA,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0,0,0.0,4.0,4.0,0,0
136,136,Ameer Abdullah RB - DET View News View Videos,ARI,0.0,0.0,0.0,28.0,0.0,11.0,0.0,0,0,0.0,3.9,1.1,0,0
137,137,Harry Douglas WR - TEN View Videos,BUF,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0,0,0.0,3.9,3.9,0,0
138,138,Jeremy Langford RB - CHI,@KC,0.0,0.0,0.0,25.0,0.0,14.0,0.0,0,0,0.0,3.9,1.4,0,0
139,139,Jaelen Strong WR - HOU View Videos,IND,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0,0,0.0,3.9,3.9,0,0
140,140,Robert Woods WR - BUF View News View Videos,@TEN,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0,0,0.0,3.8,3.8,0,0
141,141,Danny Amendola WR - NE View News View Videos,@DAL,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0,0,0.0,3.7,3.7,0,0
142,142,Chris Givens WR - BAL,CLE,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0,0,0.0,3.7,3.7,0,0
143,143,Ty Montgomery WR - GB View News View Videos,STL,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0,0,0.0,3.7,3.7,0,0
144,144,Theo Riddick RB - DET View Videos,ARI,0.0,0.0,0.0,21.0,0.0,16.0,0.0,0,0,0.0,3.7,1.6,0,0
145,145,Kenny Britt WR - STL View News View Videos,@GB,0.0,0.0,0.0,1.0,0.0,35.0,0.0,0,0,0.0,3.6,3.5,0,0
146,146,Jacoby Jones WR - SD Q,PIT,0.0,0.0,0.0,2.0,0.0,34.0,0.0,0,0,0.0,3.6,3.4,0,0
147,147,Marlon Brown WR - BAL View Videos,CLE,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0,0,0.0,3.5,3.5,0,0
148,148,Scott Chandler TE - NE View Videos,@DAL,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0,0,0.0,3.5,3.5,0,0
149,149,Brandon Coleman WR - NO View Videos,@PHI,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0,0,0.0,3.5,3.5,0,0
150,150,Dwayne Harris WR - NYG,SF,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,0,0.0,3.4,3.4,0,0
151,151,Josh Huff WR - PHI View News View Videos,NO,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,0,0.0,3.4,3.4,0,0
152,152,Bobby Rainey RB - TB View Videos,JAC,0.0,0.0,0.0,18.0,0.0,16.0,0.0,0,0,0.0,3.4,1.6,0,0
153,153,Jason Witten TE - DAL View News View Videos,NE,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,0,0.0,3.4,3.4,0,0
154,154,Jermaine Kearse WR - SEA View Videos,@CIN,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0,0,0.0,3.3,3.2,0,0
155,155,Terrance West RB - TEN IA,BUF,0.0,0.0,0.0,28.0,0.0,5.0,0.0,0,0,0.0,0.0,0.5,0,0
156,156,Marcedes Lewis TE - JAC View News View Videos,@TB,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0,0,0.0,3.2,3.2,0,0
157,157,Willie Snead WR - NO View News View Videos,@PHI,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0,0,0.0,3.2,3.2,0,0
158,158,Dri Archer RB - PIT,@SD,0.0,0.0,0.0,18.0,0.0,13.0,0.0,0,0,0.0,3.1,1.3,0,0
159,159,Alfred Blue RB - HOU,IND,0.0,0.0,0.0,26.0,0.0,5.0,0.0,0,0,0.0,3.1,0.5,0,0
160,160,Benny Cunningham RB - STL View Videos,@GB,0.0,0.0,0.0,13.0,0.0,18.0,0.0,0,0,0.0,3.1,1.8,0,0
161,161,Chris Polk RB - HOU,IND,0.0,0.0,0.0,22.0,0.0,9.0,0.0,0,0,0.0,3.1,0.9,0,0
162,162,Brian Quick WR - STL View Videos,@GB,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0,0,0.0,3.1,3.1,0,0
163,163,Torrey Smith WR - SF View Videos,@NYG,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0,0,0.0,3.1,3.1,0,0
164,164,Maxx Williams TE - BAL,CLE,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0,0,0.0,3.1,3.1,0,0
165,165,Andre Roberts WR - WAS View Videos,@ATL,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0,0,0.0,3.0,2.9,0,0
166,166,Andre Caldwell WR - DEN,@OAK,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0,0,0.0,2.9,2.9,0,0
167,167,Darren McFadden RB - DAL View News View Videos,NE,0.0,0.0,0.0,26.0,0.0,3.0,0.0,0,0,0.0,2.9,0.3,0,0
168,168,Mychal Rivera TE - OAK,DEN,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0,0,0.0,2.9,2.9,0,0
169,169,Lorenzo Taliaferro RB - BAL IA View News,CLE,0.0,0.0,0.0,23.0,0.0,6.0,0.0,0,0,0.0,0.0,0.6,0,0
170,170,Toby Gerhart RB - JAC,@TB,0.0,0.0,0.0,20.0,0.0,8.0,0.0,0,0,0.0,2.8,0.8,0,0
171,171,Garrett Graham TE - HOU View Videos,IND,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0,0.0,2.8,2.8,0,0
172,172,Dorial Green-Beckham WR - TEN,BUF,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0,0.0,2.8,2.8,0,0
173,173,Brian Hartline WR - CLE View News View Videos,@BAL,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0,0.0,2.8,2.8,0,0
174,174,Jeff Janis WR - GB,STL,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0,0.0,2.8,2.8,0,0
175,175,Andre Williams RB - NYG,SF,0.0,0.0,0.0,24.0,0.0,4.0,0.0,0,0,0.0,2.8,0.4,0,0
176,176,DeAngelo Williams RB - PIT,@SD,0.0,0.0,0.0,25.0,0.0,3.0,0.0,0,0,0.0,2.8,0.3,0,0
177,177,Stedman Bailey WR - STL View Videos,@GB,0.0,0.0,0.0,2.0,0.0,25.0,0.0,0,0,0.0,2.7,2.5,0,0
178,178,Justin Hunter WR - TEN View Videos,BUF,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0,0,0.0,2.7,2.7,0,0
179,179,Jason Avant WR - KC View Videos,CHI,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0,0,0.0,2.6,2.6,0,0
180,180,Brent Celek TE - PHI View Videos,NO,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0,0,0.0,2.6,2.6,0,0
181,181,Nelson Agholor WR - PHI View News View Videos,NO,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0,0,0.0,2.5,2.5,0,0
182,182,Aaron Dobson WR - NE IA View News,@DAL,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0,0,0.0,0.0,2.5,0,0
183,183,Gavin Escobar TE - DAL,NE,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0,0,0.0,2.5,2.5,0,0
184,184,Andre Johnson WR - IND,@HOU,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0,0,0.0,2.5,2.5,0,0
185,185,Ka'Deem Carey RB - CHI,@KC,0.0,0.0,0.0,17.0,0.0,7.0,0.0,0,0,0.0,2.4,0.7,0,0
